team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
AFTERMATH;0riginalgamer;21;6;28.57;8304;395.43;17;0.81;10;0.48;31;1.48;64;3.05;167;7.95;50;2.38;16;0.76;26.56;405.78;53.38;51487;2451.76;35255;1678.81;16232;772.95;435;20.71;1451;69.1;13695;652.14;8580;408.57;5115;243.57;100;4.76;439;20.9;790.14;37.63;723.96;34.47;6432;306.29;8473;403.48;1349;64.24;1524.08;10850139;516673.28;3482.12;165.82;2874.5;136.88;1197.35;57.02;4098.57;195.17;3043.84;144.94;411.51;19.6;153.07;7.29;0.09;1653;78.71;2389.3;113.78;2488.1;118.48;2141.47;101.97;5412.47;257.74;4887.04;232.72;2666.92;127;3622.42;172.5;2325.89;110.76;1605.69;76.46;2887.23;2678.9;3096.63;3855.11;17;0.81;22;1.05
SHREK TV;2 Cans;51;24;47.06;19347;379.35;51;1;34;0.67;77;1.51;137;2.69;369;7.24;115;2.25;39;0.76;37.23;390.74;52.12;119134;2335.96;91217;1788.57;27917;547.39;1119;21.94;2440;47.84;19079;374.1;11852;232.39;7227;141.71;148;2.9;622;12.2;1774.39;34.79;2101.22;41.2;15504;304;21125;414.22;3048;59.76;1543.16;26428196;518199.91;8155.42;159.91;7762.49;152.21;2332.61;45.74;11065.57;216.97;6570.95;128.84;614.02;12.04;369.73;7.25;0.11;3389;66.45;6073.3;119.08;5724.7;112.25;4632.15;90.83;13618.45;267.03;12387.47;242.89;5863.07;114.96;9454.09;185.37;5440.44;106.68;3356.04;65.8;3202.1;3113.64;3294.19;3955.14;60;1.18;38;0.75
BZ;Blue Zenith;5;3;60.00;1929;385.8;4;0.8;4;0.8;8;1.6;11;2.2;39;7.8;10;2;4;0.8;36.36;388.05;52.15;12069;2413.8;9458;1891.6;2611;522.2;114;22.8;215;43;1827;365.4;1220;244;607;121.4;13;2.6;46;9.2;238.8;47.76;433.12;86.62;1255;251;2032;406.4;90;18;1466.4;2690588;538117.62;1000.93;200.19;735.93;147.19;204.02;40.8;1134.96;226.99;722.12;144.42;83.81;16.76;46.45;9.29;0.17;270;54;475.9;95.18;759.1;151.82;607.44;121.49;1333.44;266.69;1229.97;245.99;710.91;142.18;857.43;171.49;664.65;132.93;418.8;83.76;2711.11;2527.7;2899.86;3799.94;5;1;6;1.2
BLUE ZENITH;CTRL+ALT+HELI;3;0;0.00;768;256;2;0.67;0;0;1;0.33;6;2;20;6.67;12;4;4;1.33;33.33;488.69;52.68;8165;2721.67;6666;2222;1499;499.67;81;27;126;42;1837;612.33;1392;464;445;148.33;16;5.33;38;12.67;136.65;45.55;205.93;68.64;1562;520.67;1476;492;214;71.33;1523.21;1483271;494423.66;477.41;159.14;393.52;131.17;165.9;55.3;557.16;185.72;431.56;143.85;48.12;16.04;20.45;6.82;0.13;157;52.33;280.8;93.6;396.5;132.17;352.25;117.42;684.59;228.2;703.12;234.37;333.72;111.24;536.13;178.71;293.51;97.84;207.19;69.06;2752.99;2615.99;2881.95;3796.9;3;1;3;1
AFTERMATH;Chyaboi;19;4;21.05;6732;354.32;14;0.74;7;0.37;21;1.11;65;3.42;159;8.37;63;3.32;29;1.53;21.54;463.55;49.4;53015;2790.26;40227;2117.21;12788;673.05;479;25.21;1073;56.47;11196;589.26;7354;387.05;3842;202.21;90;4.74;321;16.89;988.32;52.02;840.29;44.23;9157;481.95;7498;394.63;1508;79.37;1540.52;10274927;540785.62;3251.17;171.11;2628.44;138.34;1216.8;64.04;3965.54;208.71;2782.88;146.47;347.99;18.32;128.67;6.77;0.11;1219;64.16;2279.9;119.99;2217.9;116.73;1908.98;100.47;5187.42;273.02;4679.7;246.3;2416.72;127.2;3585.08;188.69;2082.09;109.58;1429.24;75.22;2752.84;2564.16;2933.42;3799.36;18;0.95;15;0.79
VALHALLA;CommanderBoy;5;3;60.00;2121;424.2;6;1.2;0;0;9;1.8;12;2.4;37;7.4;9;1.8;5;1;50;359.53;45.25;10328;2065.6;6842;1368.4;3486;697.2;81;16.2;309;61.8;2690;538;1861;372.2;829;165.8;22;4.4;75;15;244.42;48.88;183.16;36.63;1360;272;1311;262.2;363;72.6;1530.66;2490247;498049.41;760.25;152.05;707.81;141.56;253.97;50.79;988.6;197.72;661.56;132.31;71.89;14.38;30.84;6.17;0.11;290;58;602.8;120.56;520.2;104.04;432.75;86.55;1289.29;257.86;1179.49;235.9;542.55;108.51;909.75;181.95;467.26;93.45;345.03;69.01;2976.84;2960.12;3000.39;3828.84;4;0.8;6;1.2
AMERICAN MUSCLE;Dies;29;9;31.03;9092;313.52;21;0.72;14;0.48;35;1.21;58;2;225;7.76;93;3.21;30;1.03;36.21;265.86;56.15;49018;1690.28;31393;1082.52;17625;607.76;425;14.66;1590;54.83;10260;353.79;4844;167.03;5416;186.76;70;2.41;479;16.52;382.83;13.2;1815.6;62.61;1538;53.03;11783;406.31;2365;81.55;1412.12;13857093;477830.78;5853.74;201.85;3892.71;134.23;767.35;26.46;6380.41;220.01;3802.75;131.13;330.55;11.4;200.04;6.9;0.14;1430;49.31;3410.7;117.61;3808.9;131.34;3061.3;105.56;7452.44;256.98;7057.72;243.37;3456.01;119.17;5259.92;181.38;3306.46;114.02;1947.36;67.15;3217.85;3165.68;3275.13;3707.65;12;0.41;25;0.86
VALHALLA;Fernado;52;27;51.92;22617;434.94;59;1.13;28;0.54;68;1.31;178;3.42;334;6.42;112;2.15;38;0.73;33.15;371.86;50.03;113612;2184.85;75013;1442.56;38599;742.29;907;17.44;3409;65.56;24477;470.71;13174;253.35;11303;217.37;164;3.15;988;19;1845.89;35.5;1628.6;31.32;10922;210.04;15140;291.15;2772;53.31;1552.62;27401446;526950.88;8393.89;161.42;7614.63;146.44;2759.32;53.06;11018.51;211.89;6817.41;131.1;931.91;17.92;390.48;7.51;0.11;3690;70.96;5964.4;114.7;5963.2;114.68;4768.68;91.71;13999.19;269.22;12129.82;233.27;6638.01;127.65;8791.39;169.07;6135.74;117.99;3840.73;73.86;2844.11;2747.48;2943.32;3856.83;50;0.96;47;0.9
OWEN WILSONS;GabeFRFX;59;27;45.76;13609;230.66;22;0.37;28;0.47;53;0.9;95;1.61;396;6.71;132;2.24;39;0.66;23.16;335.6;52.15;118954;2016.17;78276;1326.71;40678;689.46;945;16.02;3608;61.15;19204;325.49;9959;168.8;9245;156.69;127;2.15;832;14.1;2357.86;39.96;2744.01;46.51;12109;205.24;16918;286.75;2894;49.05;1426.45;29534204;500579.72;11622.68;196.99;8624.61;146.18;1687.37;28.6;14488.08;245.56;7038.48;119.3;408.08;6.92;841.19;14.26;0.09;8884;150.58;8497.1;144.02;6048.6;102.52;4635.82;78.57;17298.84;293.2;15341.31;260.02;6593.32;111.75;11670.08;197.8;6750.66;114.42;3513.92;59.56;2985.63;3055.54;2924.45;3441.17;43;0.73;44;0.75
AFTERMATH;Glacidus;40;10;25.00;14898;372.45;31;0.77;17;0.43;66;1.65;123;3.08;326;8.15;113;2.83;39;0.98;25.2;343.06;49.5;83324;2083.1;58843;1471.07;24481;612.03;702;17.55;2127;53.17;18461;461.52;10976;274.4;7485;187.12;129;3.22;655;16.38;1453.52;36.34;1057.99;26.45;7099;177.48;10259;256.48;1748;43.7;1460.5;20184196;504604.91;7306.39;182.66;5887.31;147.18;1482.93;37.07;8055.36;201.38;5953;148.82;668.28;16.71;249.08;6.23;0.08;3120;78;4154.2;103.86;4990.3;124.76;4441.53;111.04;10235.13;255.88;9099.47;227.49;5577.19;139.43;6662.16;166.55;4744.35;118.61;3270.16;81.75;2798.77;2693.13;2906.95;3754.9;13;0.32;29;0.73
TACO TUESDAYS;GreenSleeves;53;36;67.92;26896;507.47;90;1.7;30;0.57;58;1.09;237;4.47;319;6.02;106;2;32;0.6;37.97;435.84;50.13;138066;2605.02;94712;1787.02;43354;818;1147;21.64;3855;72.74;38878;733.55;22477;424.09;16401;309.45;265;5;1458;27.51;2260.99;42.66;1038.56;19.6;13848;261.28;13596;256.53;2005;37.83;1570.58;28320934;534357.25;8280.98;156.24;7779.29;146.78;3156.69;59.56;10464.72;197.45;7832.01;147.77;920.19;17.36;422.48;7.97;0.08;5458;102.98;4319;81.49;7548.1;142.42;5770.92;108.89;13446.03;253.7;11120.12;209.81;8096.8;152.77;8069.57;152.26;6088.08;114.87;5059.36;95.46;2453.98;2249.14;2666.1;3742.87;66;1.25;50;0.94
BZ;GroupStageLuma;19;10;52.63;3952;208;6;0.32;9;0.47;12;0.63;33;1.74;121;6.37;35;1.84;18;0.95;18.18;363.16;48.36;39206;2063.47;25632;1349.05;13574;714.42;301;15.84;1207;63.53;4580;241.05;1884;99.16;2696;141.89;22;1.16;227;11.95;907.73;47.78;566.93;29.84;2373;124.89;4416;232.42;317;16.68;1489.93;9079715;477879.75;3199.08;168.37;2616.62;137.72;796.05;41.9;4153.91;218.63;2222.66;116.98;235.16;12.38;162.5;8.55;0.1;1713;90.16;2951.9;155.36;1669.9;87.89;1507.49;79.34;5104.26;268.65;5012.6;263.82;1599.15;84.17;4080.88;214.78;1626.66;85.61;904.23;47.59;3817.08;3938.23;3696.85;4131.11;12;0.63;15;0.79
BZ;How in the Heli!?;5;2;40.00;1389;277.8;4;0.8;3;0.6;1;0.2;21;4.2;35;7;12;2.4;3;0.6;19.05;433.3;52.46;12362;2472.4;9774;1954.8;2588;517.6;117;23.4;230;46;3174;634.8;2380;476;794;158.8;25;5;71;14.2;196.24;39.25;326.14;65.23;1740;348;1985;397;157;31.4;1520.83;2484968;496993.59;809.33;161.87;695.89;139.18;237.06;47.41;979.17;195.83;694.92;138.98;68.23;13.65;43.9;8.78;0.15;285;57;415.7;83.14;742;148.4;572.45;114.49;1169.84;233.97;1039.07;207.81;703.23;140.65;776.03;155.21;514.15;102.83;452.11;90.42;2786.87;2647.62;2954.58;3828.92;7;1.4;4;0.8
SHREK TV;Ihave-80hd;62;33;53.23;27354;441.19;68;1.1;34;0.55;104;1.68;184;2.97;451;7.27;134;2.16;41;0.66;36.96;397.73;56.31;151710;2446.94;112938;1821.58;38772;625.35;1477;23.82;3504;56.52;32492;524.06;22679;365.79;9813;158.27;288;4.65;868;14;1488.3;24;2859.23;46.12;11272;181.81;25674;414.1;3774;60.87;1481;30701352;495183.09;10841.29;174.86;8377.85;135.13;2982.17;48.1;13036.05;210.26;8153.85;131.51;1011.47;16.31;455.76;7.35;0.12;3842;61.97;6362;102.61;7897.5;127.38;6145.31;99.12;16056.06;258.97;14567.03;234.95;7634.34;123.13;10931.37;176.31;6726.47;108.49;4543.47;73.28;3113.96;2941.61;3285.71;3983.45;45;0.73;56;0.9
TACO TUESDAYS;JBassFox;57;39;68.42;18535;325.18;47;0.82;35;0.61;55;0.96;124;2.18;351;6.16;115;2.02;39;0.68;37.9;337.32;51.76;119905;2103.6;86812;1523.02;33093;580.58;1086;19.05;2902;50.91;23723;416.19;14417;252.93;9306;163.26;175;3.07;805;14.12;1721.17;30.2;2755.19;48.34;10282;180.39;21177;371.53;2988;52.42;1514.49;29391672;515643.38;9536.1;167.3;8943.68;156.91;2220.44;38.96;12042.82;211.28;7773.3;136.37;884.13;15.51;519.61;9.12;0.09;5873;103.04;7545;132.37;6243.8;109.54;5443.91;95.51;15256.46;267.66;13634.17;239.2;7066.14;123.97;10120.57;177.55;6539.28;114.72;4040.46;70.89;3318.79;3256.31;3398.94;3942.41;43;0.75;50;0.88
AMERICAN MUSCLE;K105TY;25;8;32.00;6104;244.16;14;0.56;6;0.24;27;1.08;37;1.48;190;7.6;79;3.16;27;1.08;37.84;239.91;54.74;38727;1549.08;22659;906.36;16068;642.72;296;11.84;1425;57;6344;253.76;2947;117.88;3397;135.88;42;1.68;306;12.24;411.71;16.47;1979.1;79.16;1843;73.72;7387;295.48;1127;45.08;1383.44;11770291;470811.62;5574.25;222.97;2957.39;118.3;569.84;22.79;5766.66;230.67;3088.94;123.56;245.94;9.84;175.15;7.01;0.12;1489;59.56;3385.7;135.43;2499.1;99.96;2157.47;86.3;6944.06;277.76;6467.86;258.71;2633.68;105.35;4840.21;193.61;2877.11;115.08;1384.21;55.37;3208.45;3250.02;3169;3690.09;7;0.28;16;0.64
RCE;King;22;16;72.73;5973;271.5;15;0.68;10;0.45;26;1.18;33;1.5;173;7.86;47;2.14;10;0.45;45.45;372.21;57.24;50996;2318;36648;1665.82;14348;652.18;472;21.45;1272;57.82;5990;272.27;3259;148.14;2731;124.14;41;1.86;239;10.86;807.15;36.69;1198.68;54.49;7090;322.27;11319;514.5;925;42.05;1498.72;11620370;528198.62;3879.76;176.35;3452.46;156.93;894.81;40.67;5105.89;232.09;2759.3;125.42;361.8;16.45;154.09;7;0.14;1131;51.41;2906.6;132.12;2549.6;115.89;2018.88;91.77;6208.14;282.19;5983.19;271.96;2243.82;101.99;4689.68;213.17;2270.98;103.23;1266.36;57.56;3318.62;3299.89;3320.21;3904.31;10;0.45;22;1
Lavablue & Malandro_. & OOF;Lavablue;54;18;33.33;24077;445.87;56;1.04;27;0.5;92;1.7;190;3.52;436;8.07;143;2.65;43;0.8;29.47;421.86;48.18;132740;2458.15;100024;1852.3;32716;605.85;1201;22.24;2801;51.87;25852;478.74;16014;296.56;9838;182.19;193;3.57;854;15.81;2080.47;38.53;1927.02;35.69;16472;305.04;18244;337.85;2738;50.7;1489.49;26584930;492313.53;9161.16;169.65;7755.3;143.62;2091.24;38.73;11674.17;216.19;6463.32;119.69;870.2;16.11;392.44;7.27;0.12;3193;59.13;5518.5;102.19;6488;120.15;5203.29;96.36;13804.38;255.64;12194.08;225.82;6813.56;126.18;9082.24;168.19;5830.34;107.97;4095.2;75.84;2719.05;2515.64;2904.56;3678.09;37;0.69;47;0.87
[DU];Luke;53;28;52.83;13185;248.77;31;0.58;26;0.49;46;0.87;102;1.92;363;6.85;99;1.87;26;0.49;30.39;283.11;50.08;89417;1687.11;53766;1014.45;35651;672.66;631;11.91;3106;58.6;19494;367.81;10683;201.57;8811;166.25;131;2.47;761;14.36;1492.38;28.16;1395.09;26.32;6792;128.15;9367;176.74;2328;43.92;1304.15;22915770;432373.03;11372.6;214.58;6276.99;118.43;988.46;18.65;12347.48;232.97;5755.38;108.59;535.13;10.1;679.22;12.82;0.19;3484;65.74;6531.8;123.24;5940.2;112.08;5176.05;97.66;13461.97;254;12784.5;241.22;5853.52;110.44;9669.55;182.44;5451.88;102.87;3516.58;66.35;3225.69;3228.82;3230.01;3629.31;30;0.57;38;0.72
BLUE ZENITH;Luma TV;14;11;78.57;3597;256.93;9;0.64;12;0.86;11;0.79;18;1.29;91;6.5;24;1.71;5;0.36;50;378.7;51.15;29980;2141.43;20098;1435.57;9882;705.86;247;17.64;864;61.71;3699;264.21;1853;132.36;1846;131.86;23;1.64;165;11.79;672.52;48.04;272.64;19.47;1708;122;4449;317.79;444;31.71;1556.85;7101841;507274.34;2096.03;149.72;2069.02;147.79;680;48.57;2843.24;203.09;1830.82;130.77;170.97;12.21;137.64;9.83;0.09;1565;111.79;1880;134.29;1473.8;105.27;1192.73;85.19;3652.33;260.88;3392.4;242.31;1452.65;103.76;2568.58;183.47;1428.71;102.05;847.77;60.56;3423.34;3512.04;3351.74;3867.74;21;1.5;13;0.93
BZ;LumaKbm;9;4;44.44;2217;246.33;5;0.56;2;0.22;8;0.89;15;1.67;77;8.56;22;2.44;6;0.67;33.33;386.73;52.06;24343;2704.78;17613;1957;6730;747.78;198;22;596;66.22;2889;321;1625;180.56;1264;140.44;18;2;111;12.33;676.72;75.19;232.29;25.81;1252;139.11;2357;261.89;188;20.89;1535.48;5571880;619097.75;1678.08;186.45;1680.9;186.77;465.93;51.77;2270.8;252.31;1404.2;156.02;149.96;16.66;124.99;13.89;0.09;1401;155.67;1603.3;178.14;1041.7;115.74;1013.74;112.64;2811.2;312.36;2729.78;303.31;1095.15;121.68;2132.48;236.94;1080.13;120.01;612.31;68.03;3656.38;3678.83;3652.84;4047.06;11;1.22;7;0.78
BZ;Lumanosity-;5;2;40.00;929;185.8;1;0.2;3;0.6;4;0.8;7;1.4;35;7;12;2.4;1;0.2;14.29;327.37;51.49;9695;1939;6390;1278;3305;661;79;15.8;303;60.6;1273;254.6;612;122.4;661;132.2;7;1.4;58;11.6;201.17;40.23;146.76;29.35;586;117.2;1634;326.8;85;17;1511.32;2457688;491537.59;795.69;159.14;745.48;149.1;189.02;37.8;1104.87;220.97;591.79;118.36;33.53;6.71;50.55;10.11;0.09;569;113.8;728.2;145.64;480.2;96.04;432.01;86.4;1298.18;259.64;1285.09;257.02;445.11;89.02;1000.83;200.17;504.77;100.95;224.57;44.91;3697.09;3817.46;3578.12;3968.2;5;1;8;1.6
Lavablue & Malandro_. & OOF;Malandro_.;54;18;33.33;17098;316.63;35;0.65;27;0.5;67;1.24;117;2.17;436;8.07;143;2.65;61;1.13;29.91;259.4;46.21;81490;1509.07;52186;966.41;29304;542.67;650;12.04;2558;47.37;19308;357.56;9769;180.91;9539;176.65;122;2.26;827;15.31;1655.62;30.66;2025.52;37.51;3938;72.93;13010;240.93;2513;46.54;1386.05;24793764;459143.78;11197.81;207.37;6775.77;125.48;1072.49;19.86;11186.83;207.16;7090.45;131.3;768.8;14.24;352.29;6.52;0.14;2605;48.24;5304.6;98.23;6296.5;116.6;5727.94;106.07;13318.17;246.63;12153.22;225.06;6892.89;127.65;9059.59;167.77;5872.08;108.74;4114.47;76.19;2637.4;2560.14;2695.23;3585.41;30;0.56;36;0.67
VALHALLA;MefIsBad;52;27;51.92;9424;181.23;12;0.23;20;0.38;41;0.79;56;1.08;334;6.42;112;2.15;48;0.92;21.43;320.08;56.67;105251;2024.06;75051;1443.29;30200;580.77;981;18.87;2697;51.87;21787;418.98;13927;267.83;7860;151.15;176;3.38;700;13.46;1481.52;28.49;3329.33;64.03;8695;167.21;24214;465.65;3782;72.73;1487.42;26269372;505180.22;9281.92;178.5;7945.97;152.81;1566.97;30.13;12617.71;242.65;5406.77;103.98;770.37;14.81;343.15;6.6;0.12;2910;55.96;7904.3;152.01;5709.2;109.79;5216.41;100.32;13578.43;261.12;12976.94;249.56;5817.95;111.88;9574.62;184.13;5906.21;113.58;3314.11;63.73;3701.44;3707.82;3708.1;4091.86;27;0.52;36;0.69
TITS;Mini(!);4;3;75.00;2362;590.5;8;2;1;0.25;6;1.5;14;3.5;21;5.25;7;1.75;1;0.25;57.14;448.68;52.39;10450;2612.5;7361;1840.25;3089;772.25;88;22;274;68.5;1644;411;866;216.5;778;194.5;10;2.5;71;17.75;113.14;28.28;116.8;29.2;1375;343.75;1561;390.25;168;42;1637.81;2168342;542085.5;538.71;134.68;561.77;140.44;301.42;75.36;763.64;190.91;551.79;137.95;86.47;21.62;23.65;5.91;0.12;200;50;425.3;106.33;438.1;109.53;282.01;70.5;1119.89;279.97;954.18;238.54;447.71;111.93;732.75;183.19;404.33;101.08;264.81;66.2;2628.84;2248.77;2974.65;3702.34;6;1.5;7;1.75
TITS;Mini(?);5;3;60.00;3106;621.2;9;1.8;1;0.2;13;2.6;21;4.2;34;6.8;5;1;2;0.4;42.86;477.67;49.46;13508;2701.6;10223;2044.6;3285;657;121;24.2;282;56.4;3000;600;1875;375;1125;225;21;4.2;100;20;193.37;38.67;124.14;24.83;1646;329.2;1206;241.2;125;25;1655.36;2718574;543714.81;635.19;127.04;713.9;142.78;380.62;76.12;925.92;185.18;667.07;133.41;136.73;27.35;32.7;6.54;0.12;280;56;500.4;100.08;622.3;124.46;431.46;86.29;1298.27;259.65;1086.5;217.3;643.2;128.64;826.45;165.29;492.24;98.45;411.03;82.21;2647.11;2212.04;3095.58;3729.58;4;0.8;6;1.2
TITS;Mini.;38;23;60.53;25829;679.71;78;2.05;13;0.34;88;2.32;160;4.21;308;8.11;86;2.26;34;0.89;48.75;439.24;53.93;103499;2723.66;76628;2016.53;26871;707.13;974;25.63;2395;63.03;21546;567;13596;357.79;7950;209.21;165;4.34;698;18.37;1061.91;27.95;1341.93;35.31;14197;373.61;17000;447.37;2256;59.37;1588.85;21014624;553016.44;5917.86;155.73;5385.13;141.71;2775.44;73.04;7709.88;202.89;5434.05;143;934.51;24.59;246.43;6.48;0.12;1997;52.55;4448.6;117.07;4615.8;121.47;3244.9;85.39;10833.52;285.09;9394.19;247.22;4684.2;123.27;7153.7;188.26;4186.7;110.18;2738.02;72.05;2638.16;2358;2924.67;3676.34;41;1.08;33;0.87
BLUE ZENITH;MonkeMondayLuma;8;2;25.00;1431;178.88;3;0.38;1;0.12;5;0.62;11;1.38;52;6.5;21;2.62;6;0.75;27.27;340;54.67;15689;1961.12;10077;1259.62;5612;701.5;129;16.12;501;62.62;1531;191.38;645;80.62;886;110.75;8;1;74;9.25;270.03;33.75;239.39;29.92;502;62.75;2773;346.62;143;17.88;1517.51;3962232;495279;1279.21;159.9;1257;157.12;259.97;32.5;1708.14;213.52;964.66;120.58;123.37;15.42;72.31;9.04;0.08;860;107.5;1154.2;144.28;872.4;109.05;699.44;87.43;2096.75;262.09;2121.87;265.23;674.32;84.29;1666.03;208.25;769.9;96.24;360.27;45.03;3537.79;3558.1;3495.58;3999.91;6;0.75;7;0.88
VALHALLA;MrKaivo;44;24;54.55;17518;398.14;52;1.18;28;0.64;45;1.02;152;3.45;267;6.07;89;2.02;21;0.48;34.21;439.49;47.87;116373;2644.84;85607;1945.61;30766;699.23;995;22.61;2671;60.7;28390;645.23;17855;405.8;10535;239.43;203;4.61;937;21.3;2253.42;51.21;1483.09;33.71;17754;403.5;14070;319.77;2479;56.34;1581.78;23674320;538052.75;6792.68;154.38;6301.08;143.21;2813.94;63.95;8770.01;199.32;6330.36;143.87;807.28;18.35;273.09;6.21;0.14;1902;43.23;3880.6;88.2;5831.8;132.54;4899.27;111.35;11008.4;250.19;9218.57;209.51;6689.02;152.02;6643.52;150.99;5230.1;118.87;4034.05;91.68;2667.5;2517.84;2805.59;3851.33;65;1.48;33;0.75
BLUE ZENITH;NotLumaa;8;6;75.00;1452;181.5;2;0.25;5;0.62;4;0.5;8;1;35;4.38;10;1.25;2;0.25;25;351.59;50.32;16360;2045;10329;1291.12;6031;753.88;126;15.75;534;66.75;1604;200.5;575;71.88;1029;128.62;6;0.75;91;11.38;364.72;45.59;198.03;24.75;927;115.88;2453;306.62;28;3.5;1551.92;4051725;506465.62;1207.72;150.96;1162.94;145.37;385.4;48.17;1606.5;200.81;1066.73;133.34;82.82;10.35;81.78;10.22;0.09;932;116.5;1255.4;156.92;712.9;89.11;611.2;76.4;2144.85;268.11;2054.91;256.86;701.14;87.64;1628.73;203.59;739.91;92.49;387.4;48.43;3697.19;3742.92;3636.66;3962.72;4;0.5;3;0.38
AMERICAN MUSCLE;NovelSanity.ttv KBM;29;9;31.03;11980;413.1;27;0.93;15;0.52;43;1.48;106;3.66;225;7.76;93;3.21;36;1.24;25.47;469.89;49.76;82629;2849.28;66384;2289.1;16245;560.17;790;27.24;1417;48.86;15603;538.03;11101;382.79;4502;155.24;127;4.38;395;13.62;1309.24;45.15;857.05;29.55;9538;328.9;12543;432.52;1621;55.9;1627.14;16123876;555995.75;4147.84;143.03;4522.14;155.94;1932.97;66.65;5400.63;186.23;4677.87;161.31;524.47;18.09;291.24;10.04;0.09;3237;111.62;3535.2;121.9;3876.8;133.68;2720.73;93.82;7882.23;271.8;7092.65;244.57;3510.31;121.05;5390.56;185.88;3189.64;109.99;2022.74;69.75;2679.82;2515.33;2829.85;3678.32;33;1.14;21;0.72
BLUE ZENITH;Nudity;8;6;75.00;3107;388.38;12;1.5;4;0.5;4;0.5;26;3.25;35;4.38;10;1.25;2;0.25;46.15;467.8;51.41;21034;2629.25;16659;2082.38;4375;546.88;204;25.5;379;47.38;4656;582;3034;379.25;1622;202.75;37;4.62;135;16.88;346.79;43.35;481.85;60.23;3521;440.12;3835;479.38;686;85.75;1569.78;4088816;511102;1152.91;144.11;1119.09;139.89;478.99;59.87;1596.78;199.6;1053.9;131.74;100.3;12.54;58.26;7.28;0.14;409;51.12;666.4;83.3;1142;142.75;824.74;103.09;1926.26;240.78;1620.09;202.51;1130.88;141.36;1209.32;151.16;837.74;104.72;703.92;87.99;2681.91;2559.04;2801.51;3700.96;7;0.88;5;0.62
Lavablue & Malandro_. & OOF;OOF;54;18;33.33;11563;214.13;18;0.33;23;0.43;65;1.2;62;1.15;436;8.07;143;2.65;39;0.72;29.03;335.66;46.18;101427;1878.28;71965;1332.69;29462;545.59;828;15.33;2521;46.69;18417;341.06;11314;209.52;7103;131.54;131;2.43;596;11.04;2820.04;52.22;1675.8;31.03;17562;325.22;10813;200.24;1672;30.96;1446.62;25635736;474735.84;9497.62;175.88;7358.84;136.27;2072.06;38.37;11605.66;214.92;6844.2;126.74;478.67;8.86;279.14;5.17;0.15;1901;35.2;7836.7;145.12;5534.6;102.49;5365.17;99.35;13563.34;251.17;13265.41;245.66;5663.05;104.87;10469.46;193.88;5015.08;92.87;3443.95;63.78;3561.67;3629.88;3500.27;3888.54;60;1.11;43;0.8
TITS;PastaMafia;65;43;66.15;11160;171.69;19;0.29;23;0.35;46;0.71;63;0.97;486;7.48;129;1.98;40;0.62;30.16;253.31;59.68;104809;1612.45;69571;1070.32;35238;542.12;961;14.78;3137;48.26;20610;317.08;12051;185.4;8559;131.68;172;2.65;732;11.26;1530.52;23.55;4013.51;61.75;13642;209.88;28254;434.68;5306;81.63;1389.12;30505472;469314.97;12846.38;197.64;9175.86;141.17;1512.4;23.27;15146.68;233.03;7968.24;122.59;419.77;6.46;407.74;6.27;0.11;3790;58.31;9162.1;140.96;7254.1;111.6;6369.72;98;17164.97;264.08;16300.74;250.78;7233.95;111.29;12507.58;192.42;6911.8;106.34;4115.35;63.31;3362.12;3478.08;3241.36;3759.79;76;1.17;53;0.82
