team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
MICHAELS;DreamZ;58;29;50.00;18720;322.76;43;0.74;26;0.45;70;1.21;157;2.71;436;7.52;137;2.36;43;0.74;27.39;389.97;51.9;144352;2488.83;105992;1827.45;38360;661.38;1279;22.05;3355;57.84;28485;491.12;19155;330.26;9330;160.86;224;3.86;804;13.86;2919.11;50.33;2914.37;50.25;17887;308.4;23005;396.64;3250;56.03;1513.07;31118260;536521.75;9945.21;171.47;9039.61;155.86;2829.69;48.79;12877.06;222.02;7926.66;136.67;1010.93;17.43;334.82;5.77;0.14;2347;40.47;8345.3;143.88;6698.9;115.5;5704.29;98.35;16110.3;277.76;14862.91;256.26;6951.63;119.86;11085.54;191.13;6707.56;115.65;4021.46;69.34;3447.96;3404.12;3492.94;3924.51;44;0.76;47;0.81
[TENT];Front Flip Freddy;64;32;50.00;17674;276.16;35;0.55;32;0.5;71;1.11;130;2.03;483;7.55;135;2.11;48;0.75;26.92;287.13;54.56;112344;1755.38;68342;1067.84;44002;687.53;828;12.94;3901;60.95;24098;376.53;12733;198.95;11365;177.58;153;2.39;1013;15.83;1591.13;24.86;3277.05;51.2;7869;122.95;15129;236.39;2726;42.59;1391.3;30037422;469334.72;12666.58;197.92;8643.6;135.06;1529.56;23.9;14248.55;222.63;7656.62;119.63;934.57;14.6;401.5;6.27;0.1;4128;64.5;8062.8;125.98;6894.1;107.72;6010.21;93.91;16829.48;262.96;15431.29;241.11;7408.46;115.76;11708.86;182.95;7096.79;110.89;4034.16;63.03;3041.42;3093.96;2987.56;3549.25;33;0.52;57;0.89
[DALY];G_Llama;39;6;15.38;8011;205.41;15;0.38;15;0.38;35;0.9;49;1.26;379;9.72;126;3.23;35;0.9;30.61;364.96;47.95;81941;2101.05;57723;1480.08;24218;620.97;704;18.05;2123;54.44;13569;347.92;7151;183.36;6418;164.56;82;2.1;559;14.33;1527.07;39.16;1177.75;30.2;12217;313.26;12519;321;985;25.26;1506.18;19238412;493292.62;6605.61;169.37;5396.96;138.38;1733.09;44.44;8980.76;230.28;4490.1;115.13;264.77;6.79;240.72;6.17;0.15;1615;41.41;3587.8;91.99;4929.4;126.39;4369.79;112.05;9365.8;240.15;9296.53;238.37;4439.01;113.82;7066.75;181.2;4054.04;103.95;2614.8;67.05;2725.2;2688.59;2749.1;3499.53;32;0.82;39;1
[PEAK];Gambetta0;74;47;63.51;19143;258.69;48;0.65;31;0.42;55;0.74;147;1.99;502;6.78;142;1.92;49;0.66;32.65;383.55;49.68;175254;2368.3;121950;1647.97;53304;720.32;1481;20.01;4710;63.65;38003;513.55;22077;298.34;15926;215.22;269;3.64;1413;19.09;2900.23;39.19;3082.73;41.66;25462;344.08;26940;364.05;4990;67.43;1528.66;39140956;528931.81;12040.71;162.71;11661.11;157.58;3444.77;46.55;16863.15;227.88;9333.42;126.13;949.95;12.84;588.62;7.95;0.08;7180;97.03;8599;116.2;9441.3;127.59;7909.86;106.89;19236.74;259.96;17344.52;234.39;9802.1;132.46;12813.62;173.16;8569.04;115.8;5763.93;77.89;3000.69;3000.75;2989.61;3621.66;54;0.73;71;0.96
TEAM 5;King;34;12;35.29;9462;278.29;10;0.29;21;0.62;43;1.26;58;1.71;289;8.5;99;2.91;35;1.03;17.24;357.77;53.25;73896;2173.41;52295;1538.09;21601;635.32;662;19.47;1920;56.47;9544;280.71;5217;153.44;4327;127.26;69;2.03;386;11.35;1122.74;33.02;2176.38;64.01;10695;314.56;13894;408.65;1707;50.21;1526.42;17741744;521816;5782.78;170.08;4956.81;145.79;1613.75;47.46;7654.68;225.14;4227.01;124.32;471.63;13.87;255.49;7.51;0.14;1814;53.35;4271.5;125.63;3499.2;102.92;3108.39;91.42;9244.92;271.91;8885.5;261.34;3467.83;102;6796.12;199.89;3679.39;108.22;1877.79;55.23;3149.56;3090.59;3211.5;3808.73;14;0.41;27;0.79
[WWW];King Rocco;29;15;51.72;3720;128.28;6;0.21;7;0.24;17;0.59;21;0.72;207;7.14;68;2.34;23;0.79;28.57;265.38;49.32;42219;1455.83;25095;865.34;17124;590.48;306;10.55;1494;51.52;7389;254.79;3857;133;3532;121.79;52;1.79;313;10.79;939.5;32.4;1103;38.03;6257;215.76;6013;207.34;1368;47.17;1405.11;12722114;438693.59;5309.77;183.1;3669.16;126.52;706.56;24.36;6545.13;225.69;2894.35;99.81;245.95;8.48;168.5;5.81;0.12;1391;47.97;3649.2;125.83;2778;95.79;2579.09;88.93;7106.36;245.05;6937.17;239.21;2748.19;94.77;5268.35;181.67;2892.88;99.75;1524.22;52.56;3268.16;3392.6;3141.86;3690.3;14;0.48;18;0.62
GARFIELD;LukeThighWalkr4;54;24;44.44;12148;224.96;27;0.5;20;0.37;32;0.59;103;1.91;379;7.02;143;2.65;39;0.72;26.21;352.9;51.46;115061;2130.76;87768;1625.33;27293;505.43;1087;20.13;2291;42.43;23149;428.69;14342;265.59;8807;163.09;180;3.33;739;13.69;2239.13;41.47;2765.77;51.22;16048;297.19;21217;392.91;3663;67.83;1502.08;27455808;508440.88;9139.56;169.25;8375.43;155.1;1994.67;36.94;12103.01;224.13;6392.52;118.38;1014;18.78;404.53;7.49;0.15;2608;48.3;6678.3;123.67;6442.3;119.3;5938.89;109.98;13570.7;251.31;12319.33;228.14;7190.26;133.15;9137.64;169.22;6040.98;111.87;4330.95;80.2;3451.83;3380.68;3520.9;4050.33;43;0.8;33;0.61
[LOSE];Mr. $axobeat;7;3;42.86;2840;405.71;7;1;4;0.57;11;1.57;24;3.43;54;7.71;23;3.29;8;1.14;29.17;500.21;42.62;19755;2822.14;15570;2224.29;4185;597.86;175;25;372;53.14;4435;633.57;2984;426.29;1451;207.29;32;4.57;128;18.29;521.71;74.53;221.12;31.59;4626;660.86;1778;254;214;30.57;1644.68;3788116;541159.44;914.15;130.59;1060.51;151.5;478.6;68.37;1410.31;201.47;926.41;132.34;116.55;16.65;37.79;5.4;0.09;398;56.86;647.6;92.51;891.8;127.4;789.73;112.82;1663.54;237.65;1532.86;218.98;920.43;131.49;1128.89;161.27;760.8;108.69;563.58;80.51;2778.88;2565.38;2985.9;3731.42;10;1.43;7;1
ARGON'S KITTENS;Noia.;56;36;64.29;19059;340.34;50;0.89;36;0.64;47;0.84;163;2.91;341;6.09;97;1.73;23;0.41;30.67;431.41;50.46;144971;2588.77;103790;1853.39;41181;735.38;1254;22.39;3517;62.8;24923;445.05;12940;231.07;11983;213.98;154;2.75;983;17.55;2550.24;45.54;1623.96;29;8578;153.18;16133;288.09;1723;30.77;1625.45;30966420;552971.81;7640.01;136.43;8929.31;159.45;3671.71;65.57;11033.94;197.03;8128.2;145.15;1078.84;19.26;494.82;8.84;0.09;5102;91.11;6586.6;117.62;6478.1;115.68;5513.51;98.46;14727.47;262.99;12941.83;231.1;7299.16;130.34;9495.21;169.56;6431.82;114.85;4313.96;77.03;3072.16;2988.74;3159.58;3800.02;79;1.41;46;0.82
SKEEYEE;NotMylos;36;4;11.11;7872;218.67;11;0.31;12;0.33;32;0.89;50;1.39;346;9.61;130;3.61;57;1.58;22;353.93;50.46;79032;2195.33;54060;1501.67;24972;693.67;647;17.97;2160;60;12363;343.42;6172;171.44;6191;171.97;73;2.03;523;14.53;1675.14;46.53;938.09;26.06;6059;168.31;10410;289.17;1203;33.42;1469.99;18412508;511458.56;6451.93;179.22;5776.85;160.47;1182.93;32.86;8118.12;225.5;4855.46;134.87;438.1;12.17;273;7.58;0.1;2819;78.31;5097.3;141.59;4072;113.11;3875.7;107.66;9535.97;264.89;9352.18;259.78;4059.52;112.76;7097.13;197.14;4138.31;114.95;2176.27;60.45;3023.41;2936.59;3061.18;3636.45;23;0.64;23;0.64
[WWW];PastaMafia;39;14;35.90;5795;148.59;11;0.28;10;0.26;26;0.67;38;0.97;287;7.36;99;2.54;38;0.97;28.95;247.41;51.3;60344;1547.28;36169;927.41;24175;619.87;452;11.59;2118;54.31;10295;263.97;5391;138.23;4904;125.74;67;1.72;421;10.79;1134.73;29.1;1815.55;46.55;9364;240.1;9707;248.9;1416;36.31;1386.8;18355696;470658.88;7960.05;204.1;5153.59;132.14;1073.47;27.52;9273.73;237.79;4637.62;118.91;275.8;7.07;257.89;6.61;0.13;2026;51.95;6149.5;157.68;3784.2;97.03;3477.12;89.16;10710.05;274.62;10244.74;262.69;3942.38;101.09;7951.44;203.88;4033.71;103.43;2202.01;56.46;3332.66;3425.48;3263.23;3657.93;27;0.69;38;0.97
[TENT];Penquan;64;32;50.00;20099;314.05;38;0.59;31;0.48;79;1.23;137;2.14;483;7.55;135;2.11;36;0.56;27.74;407;45.37;152526;2383.22;114560;1790;37966;593.22;1301;20.33;3230;50.47;26118;408.09;15851;247.67;10267;160.42;182;2.84;887;13.86;2987.06;46.67;1759.86;27.5;20194;315.53;14665;229.14;2151;33.61;1436.08;31012454;484569.59;11855.22;185.24;8487.22;132.61;2459.04;38.42;13059.09;204.05;8951.57;139.87;790.91;12.36;526.71;8.23;0.1;5361;83.77;6541.5;102.21;8049.1;125.77;6586.21;102.91;16215.3;253.36;15156.2;236.82;7645.3;119.46;11204.48;175.07;7230.86;112.98;4366.14;68.22;2652.97;2562.32;2719.35;3487.28;45;0.7;71;1.11
[TENT];Pops;64;32;50.00;24395;381.17;47;0.73;35;0.55;109;1.7;158;2.47;483;7.55;135;2.11;51;0.8;29.75;366.34;52.88;143323;2239.42;98715;1542.42;44608;697;1218;19.03;4005;62.58;32895;513.98;20844;325.69;12051;188.3;256;4;1072;16.75;2297.56;35.9;3099.29;48.43;18164;283.81;23039;359.98;4497;70.27;1547.47;33500778;523449.66;10347.58;161.68;8879.17;138.74;3611.73;56.43;12804.5;200.07;8879.11;138.74;1154.87;18.04;496.26;7.75;0.1;5133;80.2;8003.6;125.06;7253.6;113.34;6069.15;94.83;16769.25;262.02;15601.73;243.78;7236.71;113.07;12024.59;187.88;6552.53;102.38;4261.33;66.58;2928.71;2813.75;3040.35;3579.66;55;0.86;58;0.91
[DALY];Ral Days;39;6;15.38;17086;438.1;26;0.67;14;0.36;93;2.38;106;2.72;379;9.72;126;3.23;52;1.33;24.53;405.27;51.6;92486;2371.44;64747;1660.18;27739;711.26;792;20.31;2415;61.92;17978;460.97;10921;280.03;7057;180.95;131;3.36;610;15.64;1296.62;33.25;1179.28;30.24;11543;295.97;14952;383.38;2303;59.05;1539;20287752;520198.78;6383.11;163.67;5335.35;136.8;2327.3;59.67;7990.73;204.89;5277.75;135.33;777.29;19.93;228.27;5.85;0.09;2566;65.79;4922.1;126.21;4184.4;107.29;3611.87;92.61;10433.89;267.54;9827.55;251.99;4218.22;108.16;7703.48;197.53;3959.77;101.53;2382.51;61.09;2778.06;2577.53;2942.99;3564.38;50;1.28;29;0.74
[WPHT];RenshiroKamazaki;66;45;68.18;15185;230.08;20;0.3;30;0.45;68;1.03;97;1.47;529;8.02;139;2.11;35;0.53;20.62;337.3;47.45;134401;2036.38;93645;1418.86;40756;617.52;1101;16.68;3604;54.61;25301;383.35;15069;228.32;10232;155.03;179;2.71;907;13.74;2933.92;44.45;2069.66;31.36;21074;319.3;15773;238.98;2596;39.33;1488.21;33108468;501643.47;11019.4;166.96;10767.9;163.15;2010.81;30.47;15486.39;234.64;7771.6;117.75;540.15;8.18;464.28;7.03;0.15;3103;47.02;7754.7;117.5;8109.2;122.87;6779.2;102.72;17018.95;257.86;16791.93;254.42;7006.09;106.15;12768.84;193.47;7053.62;106.87;3975.69;60.24;3080.17;3103.56;3050.11;3462.4;37;0.56;51;0.77
[LOSE];SUPER REACTOR;64;29;45.31;24664;385.38;61;0.95;32;0.5;82;1.28;185;2.89;490;7.66;171;2.67;59;0.92;32.97;440.55;49.71;172265;2691.64;130078;2032.47;42187;659.17;1504;23.5;3696;57.75;40287;629.48;26616;415.88;13671;213.61;307;4.8;1199;18.73;3486;54.47;3769.76;58.9;20877;326.2;19817;309.64;3579;55.92;1548.58;34814504;543976.62;10701.28;167.21;9437.52;147.46;3797.7;59.34;13080.13;204.38;9490.73;148.29;1365.74;21.34;497.45;7.77;0.16;3164;49.44;6256.3;97.75;8920.9;139.39;7346.86;114.79;16589.63;259.21;14977.59;234.02;8958.86;139.98;11087.4;173.24;7343.51;114.74;5505.62;86.03;2724.53;2565.16;2886.9;3679.01;50;0.78;42;0.66
MICHAELS;Senor Brightside;58;29;50.00;18182;313.48;33;0.57;38;0.66;68;1.17;126;2.17;436;7.52;137;2.36;52;0.9;26.19;370.49;45.56;132303;2281.09;84571;1458.12;47732;822.97;1029;17.74;4127;71.16;25708;443.24;11740;202.41;13968;240.83;149;2.57;1212;20.9;3051.32;52.61;1560.48;26.9;13342;230.03;16219;279.64;2498;43.07;1447.74;29749290;512918.78;10961.5;188.99;8841.6;152.44;2006.88;34.6;13985.89;241.14;7264.77;125.25;559.25;9.64;526.95;9.09;0.16;3397;58.57;6692.3;115.38;7094.6;122.32;6060.85;104.5;15749.07;271.54;13689.18;236.02;8120.71;140.01;10234.37;176.45;6656.08;114.76;4919.48;84.82;2894.17;2825.95;2947.01;3703.14;54;0.93;51;0.88
ARGON'S KITTENS;Shooopen;50;21;42.00;12292;245.84;17;0.34;34;0.68;48;0.96;82;1.64;373;7.46;113;2.26;30;0.6;20.73;272.34;48.08;78936;1578.72;40569;811.38;38367;767.34;491;9.82;3274;65.48;14261;285.22;5659;113.18;8602;172.04;69;1.38;740;14.8;1563.66;31.27;1422.16;28.44;6545;130.9;9051;181.02;1263;25.26;1358.75;22908196;458163.91;11063.84;221.28;5933.77;118.68;978.49;19.57;11337.21;226.74;6102.71;122.05;536.15;10.72;336.93;6.74;0.12;2861;57.22;6430.1;128.6;4942.9;98.86;4784.01;95.68;13192.07;263.84;12482.11;249.64;5493.94;109.88;9326.39;186.53;5594.66;111.89;3055.05;61.1;2964.51;2946.67;2975.33;3648.66;20;0.4;42;0.84
[8];Sooper;65;49;75.38;21740;334.46;66;1.02;30;0.46;66;1.02;180;2.77;398;6.12;97;1.49;30;0.46;36.67;415.38;53.84;164292;2527.57;118338;1820.58;45954;706.98;1451;22.32;4095;63;35729;549.68;22596;347.63;13133;202.05;276;4.25;1147;17.65;2774.86;42.69;2669.55;41.07;24970;384.15;27281;419.71;4753;73.12;1560.34;35133016;540507.94;10170.51;156.47;10241.47;157.56;3520.39;54.16;14953.93;230.06;8281.46;127.41;696.95;10.72;431.84;6.64;0.08;5208;80.12;7831.9;120.49;8188.3;125.97;6172.19;94.96;17760.19;273.23;15176.85;233.49;8755.42;134.7;10985.31;169;7800.78;120.01;5146.34;79.17;3230.24;3199.98;3260.7;3839.66;62;0.95;59;0.91
[8];Terminator;65;49;75.38;29664;456.37;73;1.12;63;0.97;90;1.38;244;3.75;398;6.12;97;1.49;33;0.51;29.92;381.21;51.43;153719;2364.91;101605;1563.15;52114;801.75;1310;20.15;4666;71.78;34987;538.26;19577;301.18;15410;237.08;247;3.8;1370;21.08;2212.65;34.04;2653.11;40.82;13877;213.49;22828;351.2;2864;44.06;1553.16;34994136;538371.31;10515.78;161.78;10306.25;158.56;3101.67;47.72;13643.68;209.9;8985.05;138.23;1294.92;19.92;664.87;10.23;0.11;6234;95.91;7271.2;111.86;7969.5;122.61;5620.16;86.46;18303.48;281.59;15049.44;231.53;8874.26;136.53;10960.28;168.62;7746.46;119.18;5216.9;80.26;2751.1;2591.37;2910.04;3690.57;65;1;61;0.94
MICHAELS;TiPSY0;58;29;50.00;23691;408.47;62;1.07;34;0.59;83;1.43;179;3.09;436;7.52;137;2.36;42;0.72;34.64;386.51;53.39;138669;2390.84;103016;1776.14;35653;614.71;1222;21.07;3255;56.12;28438;490.31;17986;310.1;10452;180.21;217;3.74;953;16.43;2478.18;42.73;2422.97;41.78;14136;243.72;19790;341.21;3977;68.57;1520.93;31179172;537571.94;9921.42;171.06;9091.78;156.75;2747.67;47.37;11560.91;199.33;8875.54;153.03;1324.38;22.83;348.34;6.01;0.11;3255;56.12;6352.5;109.53;7188.3;123.94;5971.44;102.96;15789.5;272.23;13619.71;234.82;8141.23;140.37;10202.08;175.9;6563.46;113.16;4995.31;86.13;2766.06;2606.98;2904.16;3714.53;36;0.62;57;0.98
TEAM 5;Tocsynn;9;0;0.00;1514;168.22;3;0.33;0;0;8;0.89;10;1.11;106;11.78;39;4.33;18;2;30;295.42;47.98;17441;1937.89;11448;1272;5993;665.89;138;15.33;522;58;1913;212.56;789;87.67;1124;124.89;8;0.89;96;10.67;452.69;50.3;549.15;61.02;739;82.11;2328;258.67;12;1.33;1322.97;4515927;501769.66;2262.13;251.35;1185.39;131.71;222.03;24.67;2391.07;265.67;1163.56;129.28;114.94;12.77;64.25;7.14;0.13;509;56.56;1399;155.44;1036.8;115.2;1016.57;112.95;2652.98;294.78;2707.54;300.84;962.03;106.89;2102.16;233.57;1080.67;120.07;486.72;54.08;3426.71;3371.38;3472.08;3838.17;1;0.11;4;0.44
