team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
GAK;"AsianApple20""!";47;16;34.04;11744;249.87;27;0.57;23;0.49;43;0.91;77;1.64;369;7.85;131;2.79;40;0.85;35.06;298.93;38.08;80153;1705.38;49016;1042.89;31137;662.49;544;11.57;2701;57.47;18604;395.83;10570;224.89;8034;170.94;115;2.45;698;14.85;3466.14;73.75;911.38;19.39;11921;253.64;5324;113.28;917;19.51;1411.76;23231980;494297.44;9656.72;205.46;6622.34;140.9;1258.4;26.77;11298.61;240.4;5782.44;123.03;456.39;9.71;414.58;8.82;0.16;2656;56.51;5242.1;111.53;5840.6;124.27;5215.71;110.97;12321.73;262.16;11487.84;244.42;6049.6;128.71;8625.23;183.52;5309.82;112.97;3602.34;76.65;2949.28;2908.98;2991.28;3475.68;31;0.66;35;0.74
Brictone & ilygio & Swej.;Brictone;40;22;55.00;14288;357.2;41;1.02;24;0.6;49;1.23;103;2.58;287;7.18;89;2.22;23;0.57;39.81;374.34;49.04;89169;2229.23;56545;1413.62;32624;815.6;707;17.67;2884;72.1;19902;497.55;11259;281.48;8643;216.07;137;3.42;766;19.15;1264.24;31.61;1328.29;33.21;12091;302.27;13297;332.42;1976;49.4;1509.46;20338914;508472.84;6796.93;169.92;6011.35;150.28;1527.34;38.18;9276.68;231.92;4545.52;113.64;513.35;12.83;339.08;8.48;0.11;2967;74.18;4057.3;101.43;5049.4;126.24;4237.12;105.93;10098.5;252.46;9376.55;234.41;4959.07;123.98;6950.25;173.76;4500.26;112.51;2885.09;72.13;2866.24;2786.2;2952.08;3518.39;23;0.57;23;0.57
THE AKATSUKI;Chyaboi;59;35;59.32;23502;398.34;57;0.97;35;0.59;69;1.17;182;3.08;385;6.53;124;2.1;47;0.8;31.32;431.33;48.98;146314;2479.9;112043;1899.03;34271;580.86;1338;22.68;2937;49.78;35546;602.47;24915;422.29;10631;180.19;284;4.81;910;15.42;3002.09;50.88;2524.04;42.78;20015;339.24;16594;281.25;1619;27.44;1524.03;29891944;506643.12;9732.02;164.95;7929.07;134.39;3198.96;54.22;11969.84;202.88;7863.82;133.29;1026.38;17.4;394.95;6.69;0.1;3893;65.98;7059.9;119.66;6794.5;115.16;5754.62;97.54;15105.45;256.02;13304.69;225.5;7555.27;128.06;9933.93;168.37;6455.41;109.41;4470.79;75.78;2697.53;2501.46;2906.05;3519.4;56;0.95;61;1.03
[LPH];Cryo;23;7;30.43;2551;110.91;1;0.04;6;0.26;15;0.65;9;0.39;210;9.13;57;2.48;13;0.57;11.11;286.17;56.3;42694;1856.26;32153;1397.96;10541;458.3;398;17.3;922;40.09;3644;158.43;1762;76.61;1882;81.83;22;0.96;159;6.91;854.83;37.17;1597.59;69.46;5317;231.17;7804;339.3;454;19.74;1414.44;11696626;508548.97;4633.64;201.46;3357.61;145.98;745.53;32.41;5634.55;244.98;3012.11;130.96;90.1;3.92;224.14;9.75;0.2;1108;48.17;4405.3;191.53;2049.6;89.11;1965.53;85.46;6771.22;294.4;7119.77;309.56;1617.02;70.31;5766.77;250.73;2113.45;91.89;856.5;37.24;3989.74;4173.83;3837.75;4086.77;21;0.91;19;0.83
[LPH];Cryofire;16;7;43.75;1939;121.19;2;0.12;6;0.38;10;0.62;6;0.38;127;7.94;49;3.06;21;1.31;33.33;263.16;56.63;27432;1714.5;20697;1293.56;6735;420.94;258;16.12;597;37.31;1955;122.19;870;54.38;1085;67.81;12;0.75;88;5.5;647.69;40.48;1102.77;68.92;1802;112.62;5365;335.31;338;21.12;1405.13;8051859;503241.19;3376.36;211.02;2378.69;148.67;389.17;24.32;3855.57;240.97;2168.38;135.52;120.26;7.52;166.24;10.39;0.22;773;48.31;3195.7;199.73;1327.3;82.96;1282.36;80.15;4861.89;303.87;5060.26;316.27;1083.94;67.75;4090.16;255.64;1518.19;94.89;535.83;33.49;3957.62;4217.17;3739.51;4087.11;7;0.44;7;0.44
THE AKATSUKI;DG.fazechun;59;35;59.32;15957;270.46;32;0.54;29;0.49;67;1.14;111;1.88;385;6.53;124;2.1;46;0.78;28.83;337.2;50.46;113767;1928.25;78957;1338.25;34810;590;923;15.64;3041;51.54;16540;280.34;8461;143.41;8079;136.93;99;1.68;692;11.73;1958.75;33.2;1933.33;32.77;6159;104.39;14044;238.03;1499;25.41;1358.58;26740824;453234.31;12248.44;207.6;7264.81;123.13;1388.66;23.54;13131.26;222.56;7003.44;118.7;767.29;13;589.24;9.99;0.18;3308;56.07;8697.7;147.42;5756;97.56;5222.7;88.52;15679.19;265.75;14356.93;243.34;6544.91;110.93;10927.9;185.22;6415.86;108.74;3558.17;60.31;3175.45;3161.45;3192.04;3579.47;13;0.22;51;0.86
VT Stormzy & Neosunlight & DazedRex69;DazedRex69;42;17;40.48;9409;224.02;12;0.29;14;0.33;52;1.24;50;1.19;353;8.4;106;2.52;40;0.95;24;257.2;50.79;71400;1700;44003;1047.69;27397;652.31;572;13.62;2380;56.67;11933;284.12;6448;153.52;5485;130.6;88;2.1;479;11.4;1314.36;31.29;1657.32;39.46;8126;193.48;13369;318.31;2394;57;1374.87;21079380;501890;9419.13;224.27;5780.43;137.63;984.9;23.45;11243.68;267.71;4664.68;111.06;276.16;6.58;525.77;12.52;0.13;4082;97.19;6617.2;157.55;4389.4;104.51;3644.37;86.77;12540.14;298.57;11611.53;276.47;4572.74;108.87;8721.38;207.65;5108.65;121.63;2354.41;56.06;3038.2;3099.27;2970.25;3576.88;23;0.55;27;0.64
Shaunch & Renshiro K & Dies;Dies;47;21;44.68;16900;359.57;44;0.94;27;0.57;59;1.26;106;2.26;371;7.89;128;2.72;36;0.77;41.51;263.48;56.81;84169;1790.83;55118;1172.72;29051;618.11;750;15.96;2602;55.36;18398;391.45;9777;208.02;8621;183.43;134;2.85;778;16.55;774.41;16.48;3025.09;64.36;3056;65.02;20900;444.68;3723;79.21;1408.65;23558504;501244.78;10095.18;214.79;6626.94;141;1247.25;26.54;10950.06;232.98;6404.19;136.26;615.07;13.09;269.38;5.73;0.14;2007;42.7;5511.5;117.27;6371.6;135.57;5305.15;112.88;12664.13;269.45;12038.68;256.14;5930.66;126.18;9084.51;193.29;5449.92;115.96;3434.94;73.08;3212.02;3146.83;3263.04;3844.29;54;1.15;32;0.68
DFR;DreamZ.;49;26;53.06;16047;327.49;31;0.63;30;0.61;51;1.04;138;2.82;302;6.16;110;2.24;36;0.73;22.46;418.94;47.93;121310;2475.71;91506;1867.47;29804;608.24;1079;22.02;2516;51.35;20757;423.61;13399;273.45;7358;150.16;155;3.16;643;13.12;2819.96;57.55;1683.47;34.36;15778;322;13841;282.47;1521;31.04;1549.04;25501096;520430.53;7654.17;156.21;7391.1;150.84;2459.58;50.2;10143.16;207;6598.19;134.66;763.46;15.58;269.15;5.49;0.13;2042;41.67;6081.2;124.11;5156.6;105.24;4507.02;91.98;12997.77;265.26;11614.39;237.03;5890.39;120.21;8734.36;178.25;5347.4;109.13;3423.07;69.86;3105.9;3075.16;3127.68;3901.59;34;0.69;22;0.45
GAPPLEBEES;Fernado;56;35;62.50;21271;379.84;46;0.82;34;0.61;77;1.38;171;3.05;338;6.04;100;1.79;36;0.64;26.9;367.33;48.48;116639;2082.84;75049;1340.16;41590;742.68;888;15.86;3611;64.48;29800;532.14;17310;309.11;12490;223.04;218;3.89;1052;18.79;2307.6;41.21;1529.71;27.32;12139;216.77;11833;211.3;3424;61.14;1523.88;28170726;503048.69;9227.88;164.78;7702.43;137.54;2642.48;47.19;11559.57;206.42;7114;127.04;899.25;16.06;459.23;8.2;0.1;4602;82.18;6277.5;112.1;6517.7;116.39;5165.45;92.24;14407.34;257.27;12069.85;215.53;7502.93;133.98;8685.2;155.09;6488.62;115.87;4399.01;78.55;2879.25;2791.82;2965.78;3612.71;59;1.05;47;0.84
3 MEN 1 SOCK;GabeFRFX;54;31;57.41;12335;228.43;24;0.44;20;0.37;37;0.69;94;1.74;385;7.13;93;1.72;33;0.61;25.53;345.8;50.73;111212;2059.48;73067;1353.09;38145;706.39;870;16.11;3316;61.41;20900;387.04;11169;206.83;9731;180.2;140;2.59;850;15.74;2292.28;42.45;1975.1;36.58;10333;191.35;14316;265.11;2881;53.35;1418.54;26992916;499868.81;10535.93;195.11;8015.23;148.43;1487.13;27.54;13458.86;249.24;6219.26;115.17;360.19;6.67;756.06;14;0.11;6784;125.63;6406.5;118.64;6194.5;114.71;4985.95;92.33;15052.31;278.75;13496.58;249.94;6541.72;121.14;10326.73;191.24;6078.98;112.57;3632.54;67.27;2709.58;2758.39;2654.75;3328.76;66;1.22;53;0.98
GAK;GreenSleeves;47;16;34.04;23434;498.6;58;1.23;17;0.36;89;1.89;171;3.64;369;7.85;131;2.79;38;0.81;33.92;427.1;49.28;122495;2606.28;85426;1817.57;37069;788.7;1009;21.47;3319;70.62;32752;696.85;20307;432.06;12445;264.79;233;4.96;1098;23.36;2081.32;44.28;1108.96;23.59;14408;306.55;13765;292.87;2559;54.45;1555.93;25416344;540773.25;7857.62;167.18;6534.88;139.04;3017.97;64.21;9577.23;203.77;7066.37;150.35;766.77;16.31;347.46;7.39;0.07;4751;101.09;4789.5;101.9;6409.3;136.37;5142.73;109.42;12267.7;261.01;10877.16;231.43;6533.25;139.01;8228.99;175.08;5203.76;110.72;3977.68;84.63;2496.59;2326.34;2655.08;3497.55;85;1.81;66;1.4
3 MEN 1 SOCK;INF3CT3DS0LDI3R;54;31;57.41;19555;362.13;28;0.52;27;0.5;107;1.98;99;1.83;385;7.13;93;1.72;25;0.46;28.28;351.98;44.46;116571;2158.72;78122;1446.7;38449;712.02;953;17.65;3324;61.56;25521;472.61;15538;287.74;9983;184.87;193;3.57;876;16.22;2807.53;51.99;2019.96;37.41;20505;379.72;16886;312.7;3656;67.7;1547.24;29423968;544888.31;8845.59;163.81;7988.6;147.94;3224.69;59.72;11945.81;221.22;7298.74;135.16;814.29;15.08;356.16;6.6;0.11;3300;61.11;6988.5;129.42;6813.6;126.18;5308.59;98.31;14750.23;273.15;13622.05;252.26;6436.86;119.2;10460.83;193.72;5820.41;107.79;3777.61;69.96;3067.7;2995.37;3123.06;3536.62;77;1.43;50;0.93
JBassFox & Terminator & K105TY;JBassFox;50;25;50.00;15382;307.64;37;0.74;17;0.34;54;1.08;110;2.2;346;6.92;97;1.94;32;0.64;33.64;347.62;52.93;107602;2152.04;79166;1583.32;28436;568.72;1013;20.26;2437;48.74;25781;515.62;16877;337.54;8904;178.08;216;4.32;743;14.86;1562.57;31.25;2374.37;47.49;10856;217.12;20321;406.42;3636;72.72;1522.44;25999244;519984.88;8035.43;160.71;7920.73;158.41;2064.76;41.3;10403.6;208.07;6888;137.76;729.27;14.59;467.89;9.36;0.08;5743;114.86;5719.6;114.39;6497.8;129.96;5195.89;103.92;12825.05;256.5;11597.43;231.95;6423.45;128.47;8576.72;171.53;5504.5;110.09;3939.67;78.79;3263.59;3162.13;3365.03;3992.12;54;1.08;47;0.94
JBassFox & Terminator & K105TY;K105TY;47;25;53.19;10345;220.11;20;0.43;23;0.49;35;0.74;70;1.49;313;6.66;86;1.83;31;0.66;28.57;265.03;51.84;73707;1568.23;44007;936.32;29700;631.91;571;12.15;2521;53.64;13324;283.49;6474;137.74;6850;145.74;91;1.94;559;11.89;1000.47;21.29;3392.38;72.18;4772;101.53;13638;290.17;2635;56.06;1410.59;22242596;473246.72;9574.25;203.71;5943.67;126.46;1091.5;23.22;10700.02;227.66;5512.64;117.29;396.81;8.44;341.93;7.28;0.12;2929;62.32;5545.6;117.99;4903.5;104.33;4230.62;90.01;12378.83;263.38;11416.12;242.9;5193.31;110.5;8440.71;179.59;5246.33;111.62;2922.38;62.18;3219.82;3288.84;3168.72;3901.94;17;0.36;41;0.87
[LPH];Kaguya;42;14;33.33;17113;407.45;35;0.83;30;0.71;64;1.52;105;2.5;368;8.76;116;2.76;34;0.81;33.33;419.08;48.83;106547;2536.83;81908;1950.19;24639;586.64;943;22.45;2103;50.07;21697;516.6;14295;340.36;7402;176.24;161;3.83;621;14.79;2500.51;59.54;2417.5;57.56;12592;299.81;12813;305.07;1879;44.74;1489.36;22249556;529751.31;7605.1;181.07;6310.9;150.26;2025.47;48.23;8791.24;209.32;6287.52;149.7;862.78;20.54;364.27;8.67;0.15;2378;56.62;3601.4;85.75;6460.4;153.82;4915.27;117.03;11026.24;262.53;10227.67;243.52;5713.81;136.04;7708.22;183.53;4761.81;113.38;3471.44;82.65;2645.25;2440.72;2839.75;3748.19;39;0.93;35;0.83
GAK;King;47;16;34.04;11236;239.06;14;0.3;25;0.53;48;1.02;61;1.3;369;7.85;131;2.79;53;1.13;22.95;344.86;57.5;100690;2142.34;76175;1620.74;24515;521.6;961;20.45;2130;45.32;11048;235.06;6240;132.77;4808;102.3;77;1.64;414;8.81;1642.04;34.94;2757.29;58.67;11954;254.34;21121;449.38;1599;34.02;1439.29;23622216;502600.34;8965.49;190.76;6961.17;148.11;1535.34;32.67;10985.26;233.73;5816.52;123.76;660.21;14.05;301.19;6.41;0.17;1745;37.13;7185;152.87;4600.7;97.89;4329.96;92.13;13132.04;279.41;12733.17;270.92;4728.88;100.61;10005.44;212.88;4870.6;103.63;2585.99;55.02;3195.3;3166.48;3230.25;3617.74;14;0.3;57;1.21
ant the knee & Senor Brightside & KoolAidKyan;KoolAidKyan;45;17;37.78;4664;103.64;6;0.13;13;0.29;17;0.38;22;0.49;363;8.07;119;2.64;34;0.76;27.27;309;45.92;79749;1772.2;56939;1265.31;22810;506.89;653;14.51;1954;43.42;13786;306.36;8023;178.29;5763;128.07;92;2.04;499;11.09;3377.78;75.06;1375.32;30.56;12642;280.93;8439;187.53;1067;23.71;1377.92;21060018;468000.41;9106.57;202.37;6012.37;133.61;1291.95;28.71;11750.53;261.12;4502.37;100.05;157.96;3.51;242.7;5.39;0.2;1208;26.84;4912;109.16;5313.7;118.08;5210.86;115.8;11200.02;248.89;11158.7;247.97;5252.22;116.72;8585.43;190.79;4905.25;109.01;2920.22;64.89;3003.82;3099.65;2909.88;3274.64;13;0.29;38;0.84
[LBP];Lavablue;25;9;36.00;12553;502.12;34;1.36;18;0.72;40;1.6;110;4.4;188;7.52;66;2.64;25;1;30.91;406.52;47.43;62298;2491.92;47243;1889.72;15055;602.2;569;22.76;1286;51.44;11758;470.32;6944;277.76;4814;192.56;84;3.36;404;16.16;966.32;38.65;893.06;35.72;7351;294.04;9164;366.56;1385;55.4;1489.26;12683179;507327.16;4419.1;176.76;3661.13;146.45;1010.93;40.44;5552.25;222.09;3117.4;124.7;421.52;16.86;200.51;8.02;0.13;1578;63.12;2854.2;114.17;3134.4;125.38;2190.74;87.63;6900.44;276.02;5823.13;232.93;3268.04;130.72;4378.61;175.14;2762.51;110.5;1950.08;78;2743.57;2608.09;2871.62;3558.11;12;0.48;30;1.2
DFR;Luke;49;26;53.06;12152;248;26;0.53;25;0.51;38;0.78;88;1.8;302;6.16;110;2.24;30;0.61;29.55;300.22;46.14;87055;1776.63;53813;1098.22;33242;678.41;600;12.24;2876;58.69;18209;371.61;9780;199.59;8429;172.02;111;2.27;726;14.82;1894.34;38.66;1286.49;26.25;8781;179.2;6519;133.04;1173;23.94;1362.79;22274250;454576.53;10051.14;205.13;6302.33;128.62;1092;22.29;11464.1;233.96;5495.83;112.16;485.57;9.91;611.26;12.47;0.18;3317;67.69;6270.4;127.97;5158;105.27;4871.43;99.42;12574.03;256.61;11662.64;238.01;5782.82;118.02;8608.22;175.68;5534.92;112.96;3302.31;67.39;3325.67;3368.98;3265.2;3899.94;40;0.82;35;0.71
[TNEX];Mini;55;37;67.27;35465;644.82;92;1.67;27;0.49;144;2.62;233;4.24;426;7.75;103;1.87;34;0.62;39.48;422.09;53.46;147093;2674.42;112538;2046.15;34555;628.27;1418;25.78;3008;54.69;31236;567.93;21841;397.11;9395;170.82;269;4.89;819;14.89;1484.26;26.99;2107.51;38.32;20809;378.35;20443;371.69;2515;45.73;1608.39;31401644;570939;8337.26;151.59;8120.95;147.65;4226.79;76.85;11449.07;208.16;7949.14;144.53;1286.66;23.39;340.41;6.19;0.12;2750;50;6454.6;117.36;7164.8;130.27;4613.3;83.88;16071.66;292.21;14063.99;255.71;6620.92;120.38;10772.23;195.86;6130.68;111.47;3782.06;68.76;2723.03;2423.97;3018.66;3737.98;61;1.11;53;0.96
GAPPLEBEES;Monkeylicous;56;35;62.50;10810;193.04;25;0.45;22;0.39;27;0.48;80;1.43;338;6.04;100;1.79;29;0.52;31.25;257.99;53.77;85535;1527.41;52300;933.93;33235;593.48;690;12.32;2907;51.91;15872;283.43;5989;106.95;9883;176.48;83;1.48;861;15.38;1502.39;26.83;2331.82;41.64;10654;190.25;17683;315.77;2535;45.27;1485.19;27449432;490168.44;9605.32;171.52;8450.03;150.89;1534.71;27.41;12546.51;224.04;6687.66;119.42;355.92;6.36;303.81;5.43;0.13;2445;43.66;6986.7;124.76;5919.9;105.71;5159.46;92.13;14430.65;257.69;12272.01;219.14;7318.05;130.68;8792.59;157.01;6696.65;119.58;4100.84;73.23;3086.85;3100.9;3073.34;3566.55;30;0.54;38;0.68
[T2V3];NX2 Madison;34;8;23.53;3654;107.47;6;0.18;5;0.15;12;0.35;20;0.59;301;8.85;100;2.94;24;0.71;30;310.8;49.3;61154;1798.65;45339;1333.5;15815;465.15;550;16.18;1353;39.79;5786;170.18;2665;78.38;3121;91.79;36;1.06;277;8.15;1421.84;41.82;1568.19;46.12;11800;347.06;9514;279.82;926;27.24;1426.57;16502660;485372.34;6431.76;189.17;4564.09;134.24;1274.43;37.48;8790.26;258.54;3354.99;98.68;125.01;3.68;0.74;0.02;0.01;19;0.56;4729.7;139.11;3920.9;115.32;3683.49;108.34;8586.79;252.55;9362.29;275.36;2908.04;85.53;7202.95;211.85;3597.24;105.8;1470.1;43.24;3114.7;3224.46;3017.24;3483.4;26;0.76;17;0.5
VT Stormzy & Neosunlight & DazedRex69;Neosunlight;49;21;42.86;18648;380.57;26;0.53;29;0.59;86;1.76;115;2.35;397;8.1;124;2.53;46;0.94;22.61;384.64;51.69;119916;2447.27;85208;1738.94;34708;708.33;993;20.27;3048;62.2;26823;547.41;16991;346.76;9832;200.65;203;4.14;844;17.22;1776.25;36.25;3100.67;63.28;16400;334.69;14132;288.41;3188;65.06;1549.96;27503744;561300.88;8356.83;170.55;7502.37;153.11;2884.17;58.86;11353.56;231.71;6498.71;132.63;891.07;18.19;299;6.1;0.15;2042;41.67;6907.9;140.98;6068.6;123.85;4954.11;101.1;13789.22;281.41;12573.97;256.61;6169.36;125.91;9581.27;195.54;5557.55;113.42;3604.53;73.56;3045.08;2924.97;3146.26;3677.19;56;1.14;44;0.9
[LBP];PastaMafia;44;17;38.64;7446;169.23;14;0.32;13;0.3;30;0.68;36;0.82;318;7.23;113;2.57;27;0.61;38.89;247.94;57.68;68951;1567.07;44418;1009.5;24533;557.57;603;13.7;2146;48.77;11805;268.3;6615;150.34;5190;117.95;92;2.09;454;10.32;1247.67;28.36;1958.92;44.52;4817;109.48;16212;368.45;2546;57.86;1373.51;20258740;460425.91;8888.44;202.01;6033.78;137.13;887.4;20.17;10096.72;229.47;5394.8;122.61;318.12;7.23;293.35;6.67;0.11;2668;60.64;6817.6;154.95;4393.1;99.84;4011.32;91.17;11798.31;268.14;11204.18;254.64;4605.43;104.67;8609.05;195.66;4590.7;104.33;2609.86;59.32;3332.33;3430.86;3238.5;3628.51;29;0.66;33;0.75
[SD];Penquan;46;28;60.87;12805;278.37;30;0.65;20;0.43;42;0.91;91;1.98;295;6.41;85;1.85;30;0.65;32.97;359.71;45.38;96424;2096.17;72124;1567.91;24300;528.26;802;17.43;2084;45.3;15932;346.35;9213;200.28;6719;146.07;107;2.33;569;12.37;1878.55;40.84;1267.45;27.55;6929;150.63;7990;173.7;1498;32.57;1393.38;21591352;469377.22;9133.46;198.55;5924.78;128.8;1346.82;29.28;9746.6;211.88;6199.27;134.77;459.25;9.98;388.26;8.44;0.11;3640;79.13;5261.9;114.39;5221.3;113.51;4247.34;92.33;12157.86;264.3;10790.05;234.57;5615.02;122.07;7922.78;172.23;5368.34;116.7;3113.96;67.69;2797.67;2789.22;2801.4;3560.3;17;0.37;51;1.11
Shaunch & Renshiro K & Dies;Renshiro K;47;21;44.68;8829;187.85;15;0.32;16;0.34;40;0.85;48;1.02;371;7.89;128;2.72;46;0.98;31.25;300.59;44.5;88106;1874.6;60831;1294.28;27275;580.32;702;14.94;2393;50.91;15232;324.09;9091;193.43;6141;130.66;103;2.19;533;11.34;2523.2;53.69;1322.23;28.13;13823;294.11;9169;195.09;1169;24.87;1397.67;23409994;498084.97;9358.32;199.11;7394.72;157.33;1202.92;25.59;12129.88;258.08;5569.14;118.49;256.94;5.47;404.33;8.6;0.18;2304;49.02;6954.8;147.97;5327.5;113.35;4685.16;99.68;13270.79;282.36;12861.68;273.65;5094.24;108.39;9881.53;210.25;5335.01;113.51;2739.46;58.29;3322.4;3456.85;3198.25;3806.72;13;0.28;43;0.91
THE AKATSUKI;RutFace;59;35;59.32;16563;280.73;41;0.69;28;0.47;54;0.92;134;2.27;385;6.53;124;2.1;31;0.53;30.6;323.4;48.8;109383;1853.95;74179;1257.27;35204;596.68;870;14.75;3013;51.07;28090;476.1;16351;277.14;11739;198.97;197;3.34;998;16.92;2141.97;36.3;1375.55;23.31;10652;180.54;12132;205.63;2991;50.69;1355.6;26587548;450636.41;12054.74;204.32;7567.29;128.26;1217.98;20.64;13839;234.56;6314.45;107.02;686.51;11.64;343.81;5.83;0.1;3446;58.41;5006.8;84.86;7752.6;131.4;6879.76;116.61;13960.2;236.61;12235.61;207.38;8604.38;145.84;9078.32;153.87;6427.2;108.94;5334.48;90.41;2682.47;2583.21;2786.31;3428.67;32;0.54;55;0.93
3 MEN 1 SOCK;ScootleBoot;54;31;57.41;24446;452.7;59;1.09;22;0.41;91;1.69;185;3.43;385;7.13;93;1.72;35;0.65;31.89;371.15;48.06;122489;2268.31;86421;1600.39;36068;667.93;1049;19.43;2993;55.43;23381;432.98;14484;268.22;8897;164.76;176;3.26;725;13.43;1954.37;36.19;1588.15;29.41;12209;226.09;14169;262.39;2214;41;1417.97;27004594;500085.06;10927.07;202.35;7355.98;136.22;1783.25;33.02;12826.23;237.52;6411.13;118.72;828.94;15.35;483.42;8.95;0.13;3634;67.3;6514.3;120.64;6454.9;119.54;4772.31;88.38;15294.04;283.22;13585.95;251.59;6480.32;120.01;10216.66;189.2;6279.83;116.29;3569.75;66.11;2856.54;2726.18;2984.08;3448.13;44;0.81;46;0.85
ant the knee & Senor Brightside & KoolAidKyan;Senor Brightside;53;19;35.85;15548;293.36;33;0.62;17;0.32;57;1.08;107;2.02;426;8.04;139;2.62;57;1.08;30.84;350.86;46.31;111110;2096.42;73370;1384.34;37740;712.08;895;16.89;3268;61.66;19094;360.26;10003;188.74;9091;171.53;122;2.3;784;14.79;2369.03;44.7;1547.13;29.19;11797;222.58;15522;292.87;2172;40.98;1381.1;24857216;469004.06;10596.18;199.93;7122.09;134.38;1467.26;27.68;13018.63;245.63;5838.27;110.16;328.65;6.2;474.17;8.95;0.17;2888;54.49;6778.9;127.9;6623.8;124.98;5415.06;102.17;13770.46;259.82;13240.41;249.82;5945.03;112.17;10124.98;191.04;5677.54;107.12;3383;63.83;2800.04;2720.65;2862.88;3355.93;42;0.79;58;1.09
[TNEX];SergeantSergio;55;37;67.27;13784;250.62;20;0.36;23;0.42;69;1.25;88;1.6;426;7.75;103;1.87;44;0.8;22.73;274.38;51.33;96562;1755.67;60759;1104.71;35803;650.96;785;14.27;3093;56.24;14476;263.2;7325;133.18;7151;130.02;106;1.93;606;11.02;1747.52;31.77;3434.57;62.45;5992;108.95;18352;333.67;3287;59.76;1344.14;26320988;478563.41;12538.43;227.97;6962.86;126.6;1240.05;22.55;12646.55;229.94;7614.21;138.44;480.5;8.74;390.15;7.09;0.19;2157;39.22;7671.6;139.48;5754.5;104.63;4663.16;84.78;16078.18;292.33;15286.57;277.94;5454.73;99.18;11802.04;214.58;6088.55;110.7;2850.79;51.83;3213.15;3338.53;3090.28;3677.3;30;0.55;35;0.64
Shaunch & Renshiro K & Dies;Shaunch;47;21;44.68;24281;516.62;69;1.47;25;0.53;83;1.77;203;4.32;371;7.89;128;2.72;46;0.98;33.99;390.56;53.41;114965;2446.06;86918;1849.32;28047;596.74;1117;23.77;2450;52.13;23125;492.02;14548;309.53;8577;182.49;195;4.15;752;16;1416.35;30.14;1694.71;36.06;16138;343.36;23455;499.04;4828;102.72;1539.18;25271592;537693.44;8034.04;170.94;7042.11;149.83;2576.96;54.83;9784.94;208.19;7047.78;149.95;820.46;17.46;401.28;8.54;0.09;4406;93.74;5476.1;116.51;5681.7;120.89;4300.81;91.51;13352.32;284.09;11734.9;249.68;5918.22;125.92;9012.9;191.76;5228.2;111.24;3412.02;72.6;2746.23;2531.26;2931.1;3716.52;82;1.74;31;0.66
