team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
[BNR];Icey;35;25;71.43;15051;430.03;44;1.26;22;0.63;45;1.29;118;3.37;247;7.06;62;1.77;18;0.51;37.29;323.62;56.38;73861;2110.31;45813;1308.94;28048;801.37;629;17.97;2546;72.74;13938;398.23;5865;167.57;8073;230.66;79;2.26;722;20.63;642.42;18.35;1837.88;52.51;4769;136.26;15848;452.8;1666;47.6;1469.68;18094464;516984.69;6544.72;186.99;5318.03;151.94;1192.48;34.07;8056.49;230.19;4380.04;125.14;618.62;17.67;167.2;4.78;0.11;1537;43.91;4397.1;125.63;3967.2;113.35;3428.92;97.97;9626.23;275.04;8551.36;244.32;4503.85;128.68;6503.74;185.82;3938.73;112.54;2612.69;74.65;3095.34;2998.07;3193.77;3676.35;37;1.06;33;0.94
[TEAM];Judin -_-;5;0;0.00;661;132.2;0;0;0;0;3;0.6;10;2;33;6.6;11;2.2;4;0.8;0;376.32;48.05;10413;2082.6;7233;1446.6;3180;636;82;16.4;278;55.6;1853;370.6;1046;209.2;807;161.4;12;2.4;73;14.6;244.14;48.83;156.92;31.38;1040;208;1036;207.2;174;34.8;1496.76;2431602;486320.41;789.05;157.81;695.05;139.01;210.88;42.18;899.87;179.97;738.9;147.78;56.18;11.24;27.47;5.49;0.18;157;31.4;693.2;138.64;444.2;88.84;410.68;82.14;1284.3;256.86;1089.87;217.97;605.11;121.02;788.97;157.79;547.06;109.41;358.94;71.79;2906.41;2807.07;3004.78;3573.38;6;1.2;3;0.6
[TEAM];Judy-_;21;7;33.33;5090;242.38;7;0.33;9;0.43;25;1.19;31;1.48;182;8.67;69;3.29;27;1.29;22.58;357.52;44.54;43309;2062.33;28157;1340.81;15152;721.52;325;15.48;1114;53.05;8079;384.71;4124;196.38;3955;188.33;47;2.24;265;12.62;1236.8;58.9;545.29;25.97;4307;205.1;3060;145.71;306;14.57;1466.79;10478007;498952.72;3661.23;174.34;3018.53;143.74;874.95;41.66;4215.57;200.74;3046.83;145.09;292.31;13.92;133.78;6.37;0.15;886;42.19;2821.7;134.37;2053;97.76;1849.4;88.07;5705.33;271.68;5275.68;251.22;2279.05;108.53;4121.79;196.28;2107.9;100.38;1325;63.1;2875.62;2818.83;2927.97;3587.64;15;0.71;15;0.71
[TEAM];LeagueSon;27;7;25.93;8301;307.44;12;0.44;7;0.26;37;1.37;71;2.63;231;8.56;87;3.22;25;0.93;16.9;332.66;49.69;57548;2131.41;35493;1314.56;22055;816.85;452;16.74;1779;65.89;14045;520.19;7413;274.56;6632;245.63;95;3.52;527;19.52;978.81;36.25;1142.94;42.33;3754;139.04;9022;334.15;1922;71.19;1457.37;13944729;516471.44;5085.08;188.34;4238.44;156.98;815.21;30.19;5466.63;202.47;4199.46;155.54;472.74;17.51;241.47;8.94;0.13;1901;70.41;2974.7;110.17;3847.9;142.51;3386.83;125.44;6751.95;250.07;6444.67;238.69;3694.11;136.82;4708.47;174.39;3153.73;116.8;2276.58;84.32;2785.29;2595.59;2942.7;3610.1;31;1.15;27;1
[STND];LukeThighWalkr4;51;30;58.82;15628;306.43;43;0.84;29;0.57;47;0.92;117;2.29;367;7.2;115;2.25;33;0.65;36.75;377.07;49.87;120112;2355.14;92776;1819.14;27336;536;1132;22.2;2298;45.06;25478;499.57;16641;326.29;8837;173.27;197;3.86;712;13.96;2512.33;49.26;2407.04;47.2;17970;352.35;20458;401.14;2905;56.96;1515.66;27048444;530361.62;8619.49;169.01;8359.86;163.92;2016.23;39.53;11192.14;219.45;6815.05;133.63;988.41;19.38;431.26;8.46;0.14;2996;58.75;6163.8;120.86;6573.6;128.89;6073.78;119.09;12921.85;253.37;11844.49;232.24;7151.12;140.22;8617.72;168.97;6069.83;119.02;4308.05;84.47;3265.23;3186.74;3349.76;3876.55;26;0.51;53;1.04
[SCRM];Paz;38;20;52.63;13594;357.74;24;0.63;25;0.66;57;1.5;87;2.29;273;7.18;79;2.08;26;0.68;27.59;379.61;50.33;87412;2300.32;58569;1541.29;28843;759.03;719;18.92;2603;68.5;16006;421.21;8467;222.82;7539;198.39;116;3.05;676;17.79;1396.55;36.75;1463.56;38.51;13300;350;13601;357.92;3152;82.95;1573.26;20615170;542504.5;5997.25;157.82;5487.39;144.41;2347.21;61.77;7687.72;202.31;5312.65;139.81;831.49;21.88;285.44;7.51;0.09;3120;82.11;4433.2;116.66;4299.9;113.16;3791.1;99.77;10040.76;264.23;9123.34;240.09;4708.51;123.91;6810.8;179.23;4339.82;114.21;2681.28;70.56;2750.34;2660.58;2822.27;3489.14;57;1.5;22;0.58
[RALZ];Ral Days;37;19;51.35;19612;530.05;50;1.35;17;0.46;80;2.16;140;3.78;305;8.24;83;2.24;37;1;35.71;427.79;51.41;97658;2639.41;67398;1821.57;30260;817.84;819;22.14;2693;72.78;18070;488.38;10457;282.62;7613;205.76;128;3.46;678;18.32;1451.49;39.23;954.39;25.79;17329;468.35;14523;392.51;2496;67.46;1521.22;20289400;548362.19;6529.75;176.48;5313.99;143.62;2275.71;61.51;8375.04;226.35;4961.63;134.1;782.77;21.16;259.23;7.01;0.09;2749;74.3;4758;128.59;4049.2;109.44;2959.15;79.98;11160.3;301.63;9701.24;262.2;4418.21;119.41;7548.39;204.01;4038.01;109.14;2533.01;68.46;2785.22;2612.07;2944.43;3595.91;44;1.19;34;0.92
[YUMY];RenshiroKamazaki;41;22;53.66;8839;215.59;14;0.34;16;0.39;37;0.9;65;1.59;295;7.2;93;2.27;35;0.85;21.54;347.59;49.35;90463;2206.41;61074;1489.61;29389;716.8;738;18;2470;60.24;19689;480.22;11034;269.12;8655;211.1;136;3.32;698;17.02;1619.42;39.5;1267.66;30.92;14065;343.05;12519;305.34;2462;60.05;1481.67;21694732;529139.81;7043.42;171.79;7255.7;176.97;1227.1;29.93;10134.18;247.18;5031.75;122.73;360.28;8.79;330.03;8.05;0.13;2550;62.2;4969.4;121.2;5384.4;131.33;4893.03;119.34;10633.17;259.35;10194.28;248.64;5331.93;130.05;7504.62;183.04;4891.12;119.3;3130.44;76.35;3134.36;3100.97;3141.95;3836.96;26;0.63;39;0.95
[BNR];Rob Miihada;3;3;100.00;1299;433;4;1.33;2;0.67;4;1.33;11;3.67;26;8.67;6;2;2;0.67;36.36;404.3;49.65;8749;2916.33;6070;2023.33;2679;893;72;24;225;75;1853;617.67;1205;401.67;648;216;14;4.67;56;18.67;187.42;62.47;139.09;46.36;949;316.33;1230;410;198;66;1544.46;1812958;604319.31;516.23;172.08;607.85;202.62;127.05;42.35;757.68;252.56;439.94;146.65;53.53;17.84;34.8;11.6;0.09;412;137.33;396.1;132.03;434.8;144.93;373.5;124.5;877.65;292.55;840.77;280.26;410.39;136.8;623.54;207.85;385.71;128.57;241.89;80.63;3110.85;3054.41;3140.94;3794.61;2;0.67;5;1.67
[BNR];SCOOPS0401;38;28;73.68;12285;323.29;22;0.58;27;0.71;51;1.34;74;1.95;273;7.18;68;1.79;18;0.47;29.73;367.92;46.19;85797;2257.82;61449;1617.08;24348;640.74;703;18.5;2129;56.03;15495;407.76;8912;234.53;6583;173.24;103;2.71;572;15.05;2380.86;62.65;1180.85;31.07;11387;299.66;9004;236.95;1408;37.05;1499.03;20152292;530323.5;6875.32;180.93;5513.99;145.11;1888.11;49.69;8660.48;227.91;5055.69;133.04;561.27;14.77;190.84;5.02;0.15;1279;33.66;5360.3;141.06;4342.6;114.28;3689.51;97.09;10587.94;278.63;9679.59;254.73;4597.82;121;7356.35;193.59;4211.13;110.82;2709.92;71.31;2984.63;2993.68;2972.03;3677.73;54;1.42;45;1.18
