team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
[TT];LEN0;28;15;53.57;12292;439;30;1.07;19;0.68;43;1.54;104;3.71;196;7;66;2.36;22;0.79;28.85;380.53;50.78;65367;2334.54;43927;1568.82;21440;765.71;526;18.79;1871;66.82;17300;617.86;10596;378.43;6704;239.43;127;4.54;578;20.64;1143.45;40.84;903.1;32.25;7796;278.43;9191;328.25;2159;77.11;1537.59;14932701;533310.75;4769.34;170.33;4108.37;146.73;1487.33;53.12;6030.81;215.39;3829.47;136.77;504.78;18.03;304.99;10.89;0.09;3480;124.29;2863.7;102.28;3669;131.04;2631.85;93.99;7733.2;276.19;6451.13;230.4;3913.95;139.78;4751.96;169.71;3239.6;115.7;2373.49;84.77;2744.03;2592;2893.59;3663.53;29;1.04;27;0.96
[UT];LeagueSon;41;27;65.85;16063;391.78;42;1.02;29;0.71;45;1.1;123;3;299;7.29;81;1.98;24;0.59;34.15;338.69;48.88;87056;2123.32;56602;1380.54;30454;742.78;684;16.68;2708;66.05;19376;472.59;10040;244.88;9336;227.71;126;3.07;839;20.46;1329.53;32.43;1664.79;40.6;3981;97.1;10580;258.05;2335;56.95;1497.78;21317176;519931.12;7194.87;175.48;6719.33;163.89;1229.5;29.99;8571.31;209.06;5854.01;142.78;718.41;17.52;396.38;9.67;0.11;3557;86.76;4378.9;106.8;5391.2;131.49;4589.22;111.93;10554.52;257.43;9331.12;227.59;5812.66;141.77;6770.38;165.13;4944.59;120.6;3428.78;83.63;2849.59;2766.03;2923.42;3607.81;26;0.63;21;0.51
[TB];LukeThighWalkr4;42;20;47.62;9715;231.31;21;0.5;15;0.36;38;0.9;75;1.79;289;6.88;96;2.29;35;0.83;28;325.29;51.27;81560;1941.9;59658;1420.43;21902;521.48;729;17.36;1866;44.43;14048;334.48;8463;201.5;5585;132.98;106;2.52;473;11.26;1629.04;38.79;1850.25;44.05;10859;258.55;13392;318.86;2138;50.9;1477.97;20355804;484662;7128.41;169.72;6146.25;146.34;1377.01;32.79;9505.7;226.33;4588.23;109.24;557.86;13.28;338.25;8.05;0.16;2168;51.62;6209.7;147.85;3876.1;92.29;3784.59;90.11;10867.13;258.74;10172.8;242.21;4478.91;106.64;7802.9;185.78;4297.77;102.33;2551.04;60.74;3630.78;3674.8;3601.53;4038.84;23;0.55;26;0.62
[KK];Mini-;18;13;72.22;11928;662.67;38;2.11;8;0.44;43;2.39;84;4.67;132;7.33;36;2;14;0.78;45.24;429.72;50.49;46161;2564.5;32714;1817.44;13447;747.06;416;23.11;1205;66.94;9905;550.28;5805;322.5;4100;227.78;72;4;364;20.22;472.45;26.25;539.26;29.96;5796;322;6445;358.06;1071;59.5;1586.75;9730424;540579.12;2740.52;152.25;2625.2;145.84;1173.76;65.21;3695.69;205.32;2461.93;136.77;381.86;21.21;124.46;6.91;0.12;1063;59.06;1955.3;108.63;2292.4;127.36;1479.86;82.21;5059.65;281.09;4261.04;236.72;2278.44;126.58;3268.61;181.59;1905.52;105.86;1365.37;75.85;2579.87;2316.71;2846.73;3420.52;13;0.72;17;0.94
[TT];NotMylos;31;16;51.61;7684;247.87;19;0.61;11;0.35;33;1.06;44;1.42;224;7.23;78;2.52;22;0.71;43.18;366.37;49.72;69720;2249.03;48641;1569.06;21079;679.97;579;18.68;1830;59.03;11436;368.9;6063;195.58;5373;173.32;73;2.35;475;15.32;1604.68;51.76;800.52;25.82;5993;193.32;8986;289.87;1327;42.81;1476.05;15769944;508707.88;5373.91;173.35;4997.1;161.2;1040.83;33.58;6975.65;225.02;4123.47;133.02;312.65;10.09;283.17;9.13;0.1;2846;91.81;3895.9;125.67;3366.9;108.61;2851.29;91.98;8560.51;276.15;7504.59;242.08;3906.96;126.03;5655.68;182.44;3518.27;113.49;2237.88;72.19;3238.33;3273.97;3214.98;3691.88;4;0.13;27;0.87
[BT];PhlippenGB6041;3;0;0.00;692;230.67;0;0;0;0;4;1.33;3;1;31;10.33;16;5.33;3;1;0;357.15;40.71;5658;1886;3788;1262.67;1870;623.33;44;14.67;149;49.67;1286;428.67;598;199.33;688;229.33;7;2.33;47;15.67;131.79;43.93;78.66;26.22;1530;510;538;179.33;100;33.33;1405.8;1385918;461972.66;595.74;198.58;336.94;112.31;127.15;42.38;658.42;219.47;367.58;122.53;33.83;11.28;14;4.67;0.15;95;31.67;309.5;103.17;358.1;119.37;324.19;108.06;735.64;245.21;730.72;243.57;329.1;109.7;562.75;187.58;303.56;101.19;193.52;64.51;2491.04;2188.56;2737.02;2904.42;3;1;3;1
[UT];Ral Days;41;27;65.85;19828;483.61;39;0.95;32;0.78;93;2.27;126;3.07;299;7.29;81;1.98;41;1;30.95;420.22;50.65;103815;2532.07;73330;1788.54;30485;743.54;876;21.37;2671;65.15;19372;472.49;10980;267.8;8392;204.68;137;3.34;719;17.54;1584.78;38.65;1166.41;28.45;14351;350.02;14359;350.22;2568;62.63;1546.49;22034572;537428.56;6639.12;161.93;6059.45;147.79;2434.06;59.37;8688.11;211.91;5756.83;140.41;687.7;16.77;200.12;4.88;0.09;2282;55.66;5511.9;134.44;4131.9;100.78;3474.29;84.74;11658.34;284.35;9971.55;243.21;5161.09;125.88;7593.08;185.2;4541.07;110.76;2998.49;73.13;2881.21;2768.74;2990.03;3599.31;57;1.39;26;0.63
TGS;RenshiroKamazaki;44;24;54.55;9174;208.5;17;0.39;17;0.39;38;0.86;66;1.5;322;7.32;94;2.14;31;0.7;25.76;310.43;42.98;83541;1898.66;54956;1249;28585;649.66;630;14.32;2496;56.73;15233;346.2;7439;169.07;7794;177.14;87;1.98;660;15;2577.78;58.59;1350.39;30.69;12339;280.43;8044;182.82;1255;28.52;1408.55;21887896;497452.19;8522.83;193.7;6862.91;155.98;1121.13;25.48;11007.98;250.18;5210.21;118.41;288.56;6.56;422.21;9.6;0.2;2169;49.3;5832.3;132.55;4809.9;109.32;4457.33;101.3;12049.48;273.85;11046.41;251.05;5460.42;124.1;8308.17;188.82;5145.49;116.94;3053.18;69.39;3109.46;3177.2;3022.38;3646.13;25;0.57;31;0.7
[TT];Shaunch;3;1;33.33;937;312.33;1;0.33;0;0;5;1.67;7;2.33;28;9.33;12;4;2;0.67;14.29;436.36;54.37;7373;2457.67;5689;1896.33;1684;561.33;76;25.33;148;49.33;1325;441.67;796;265.33;529;176.33;12;4;41;13.67;85.01;28.34;90.43;30.14;1102;367.33;1785;595;417;139;1647.47;1594757;531585.69;385.93;128.64;450.05;150.02;197.95;65.98;518.91;172.97;446.54;148.85;68.51;22.84;24.96;8.32;0.08;307;102.33;257.2;85.73;432.9;144.3;355.85;118.62;678.09;226.03;704.62;234.87;329.32;109.77;523.35;174.45;330.23;110.08;180.35;60.12;2757.34;2300.6;3082.49;3676.87;5;1.67;1;0.33
[BT];SidRox511;3;0;0.00;156;52;0;0;0;0;1;0.33;1;0.33;31;10.33;16;5.33;4;1.33;0;248.51;36.71;4224;1408;2297;765.67;1927;642.33;27;9;162;54;559;186.33;319;106.33;240;80;4;1.33;22;7.33;229.83;76.61;51.93;17.31;680;226.67;321;107;79;26.33;1325.99;1299013;433004.34;605.19;201.73;379.24;126.41;65.62;21.87;645.78;215.26;390.51;130.17;13.74;4.58;2.58;0.86;0.36;7;2.33;344.4;114.8;333.9;111.3;332.41;110.8;717.64;239.21;765.41;255.14;284.64;94.88;603.44;201.15;270.36;90.12;176.23;58.74;2791.5;2900.46;2695.39;3035.12;1;0.33;2;0.67
[BT];SoloEclipse;8;3;37.50;4230;528.75;9;1.12;2;0.25;23;2.88;24;3;78;9.75;30;3.75;17;2.12;37.5;364.92;51.5;18955;2369.38;12934;1616.75;6021;752.62;161;20.12;549;68.62;3757;469.62;1916;239.5;1841;230.12;25;3.12;169;21.12;188.48;23.56;469.42;58.68;3786;473.25;3256;407;627;78.38;1498.73;4227188;528398.5;1523.19;190.4;1048.98;131.12;492.22;61.53;1740.91;217.61;1155.68;144.46;167.8;20.97;30.81;3.85;0.14;231;28.88;1014.9;126.86;1000.1;125.01;669.47;83.68;2394.9;299.36;2137.34;267.17;927.01;115.88;1691.31;211.41;825.36;103.17;547.71;68.46;2594.79;2387.16;2763.5;3166.05;9;1.12;3;0.38
TGS;Sooper;44;24;54.55;15355;348.98;41;0.93;19;0.43;62;1.41;121;2.75;322;7.32;94;2.14;37;0.84;33.88;401.18;54.13;109359;2485.43;79100;1797.73;30259;687.7;1008;22.91;2730;62.05;20913;475.3;11946;271.5;8967;203.8;150;3.41;774;17.59;1737.29;39.48;1853.1;42.12;13152;298.91;20069;456.11;2841;64.57;1513.13;23466646;533332.88;7506.81;170.61;6854.48;155.78;2097.85;47.68;10243.33;232.8;5645.15;128.3;570.71;12.97;357.38;8.12;0.09;3753;85.3;6318.9;143.61;4941.9;112.32;4205.06;95.57;12254.04;278.5;10977.66;249.49;5481.41;124.58;8261.87;187.77;5040.91;114.57;3156.32;71.73;3206.22;3147.98;3267.05;3779.33;38;0.86;42;0.95
[BT];Subtotalmilk;5;3;60.00;1203;240.6;4;0.8;3;0.6;3;0.6;9;1.8;47;9.4;14;2.8;3;0.6;44.44;169.69;50.16;5732;1146.4;2590;518;3142;628.4;36;7.2;264;52.8;826;165.2;335;67;491;98.2;5;1;42;8.4;108.32;21.66;188.02;37.6;211;42.2;976;195.2;169;33.8;1202.41;2241151;448230.19;1464.09;292.82;491.32;98.26;58.33;11.67;1384.83;276.97;565.86;113.17;63.02;12.6;50.18;10.04;0.28;184;36.8;826.7;165.34;606;121.2;441.49;88.3;1572.26;314.45;1525.09;305.02;488.66;97.73;1204.54;240.91;529.22;105.84;279.97;55.99;3205.3;3140.31;3195.56;3249.52;0;0;4;0.8
TGS;TealSleeves;3;0;0.00;1212;404;1;0.33;4;1.33;4;1.33;11;3.67;26;8.67;10;3.33;2;0.67;9.09;421.19;49.6;8163;2721;5273;1757.67;2890;963.33;67;22.33;262;87.33;2057;685.67;1165;388.33;892;297.33;13;4.33;82;27.33;102.17;34.06;75.9;25.3;890;296.67;1480;493.33;154;51.33;1551.41;1732149;577383;525.43;175.14;493.54;164.51;168.2;56.07;693.74;231.25;442.24;147.41;51.19;17.06;24.82;8.27;0.08;301;100.33;297.5;99.17;437.5;145.83;332.74;110.91;854.43;284.81;721.56;240.52;465.6;155.2;543.61;181.2;348.66;116.22;294.88;98.29;2601.45;2217.44;2895.46;3686.13;2;0.67;7;2.33
[TLC];Terminator;42;23;54.76;19758;470.43;42;1;27;0.64;80;1.9;142;3.38;302;7.19;91;2.17;37;0.88;29.58;384.44;49.17;97499;2321.4;65019;1548.07;32480;773.33;843;20.07;2858;68.05;19337;460.4;11255;267.98;8082;192.43;138;3.29;710;16.9;1438.27;34.24;1491.31;35.51;9887;235.4;15069;358.79;1476;35.14;1519.46;21762294;518149.84;7180.7;170.97;6138.12;146.15;1919.72;45.71;8889.73;211.66;5622.92;133.88;725.91;17.28;450.43;10.72;0.12;4069;96.88;5815;138.45;4303.5;102.46;3384.45;80.58;11854.14;282.24;10377.54;247.08;4861.06;115.74;7872.22;187.43;4562.97;108.64;2803.39;66.75;2707.78;2551.43;2867.66;3398.98;34;0.81;48;1.14
[TLC];TiPSY0;42;23;54.76;16137;384.21;42;1;18;0.43;60;1.43;125;2.98;302;7.19;91;2.17;34;0.81;33.6;374.66;54.31;94537;2250.88;68629;1634.02;25908;616.86;815;19.4;2340;55.71;17085;406.79;10310;245.48;6775;161.31;125;2.98;612;14.57;1474.38;35.1;1674.65;39.87;7757;184.69;12959;308.55;2061;49.07;1486.2;21365752;508708.38;7366.67;175.4;6230.19;148.34;1682.01;40.05;8411.1;200.26;6027.14;143.5;840.64;20.02;256.82;6.11;0.11;2389;56.88;5267.2;125.41;5117.6;121.85;4272.15;101.72;11006.73;262.07;9951.01;236.93;5327.88;126.85;7472.47;177.92;4632.31;110.29;3174.08;75.57;2899.49;2760.29;3036.19;3493.21;28;0.67;32;0.76
[TT];Toucan;31;16;51.61;11065;356.94;31;1;19;0.61;34;1.1;92;2.97;224;7.23;78;2.52;32;1.03;33.7;414.19;52.54;78579;2534.81;61366;1979.55;17213;555.26;734;23.68;1511;48.74;10571;341;6246;201.48;4325;139.52;81;2.61;380;12.26;1366.32;44.07;978.16;31.55;9574;308.84;10519;339.32;1264;40.77;1608.63;17201068;554873.19;4431.47;142.95;5120.02;165.16;1856.17;59.88;6657.04;214.74;4333.4;139.79;417.18;13.46;279.27;9.01;0.11;2541;81.97;4263.8;137.54;3485.5;112.44;2643.73;85.28;8763.88;282.71;7821.84;252.32;3585.77;115.67;6004.08;193.68;3350.96;108.1;2052.59;66.21;3188.79;3095.1;3267.92;3784.96;29;0.94;28;0.9
[UT];User-a7b6d5f318;41;27;65.85;10951;267.1;28;0.68;24;0.59;31;0.76;101;2.46;299;7.29;81;1.98;16;0.39;27.72;374.61;46.58;93891;2290.02;61283;1494.71;32608;795.32;735;17.93;2877;70.17;20305;495.24;10787;263.1;9518;232.15;126;3.07;835;20.37;1898.85;46.31;1331.43;32.47;15843;386.41;12738;310.68;1852;45.17;1527.55;21747840;530435.12;6940.64;169.28;6241.16;152.22;1945.42;47.45;9268.65;226.06;5272.28;128.59;586.36;14.3;326.36;7.96;0.08;4302;104.93;4779.8;116.58;4984.9;121.58;4443.94;108.39;10683.31;260.57;9649.71;235.36;5477.57;133.6;7064.11;172.3;4791.94;116.88;3271.21;79.79;2967.83;2928.06;3004.78;3613.6;47;1.15;30;0.73
[BSG];aarav;18;6;33.33;8452;469.56;14;0.78;10;0.56;50;2.78;45;2.5;171;9.5;52;2.89;18;1;31.11;429.41;46.49;47194;2621.89;31162;1731.22;16032;890.67;388;21.56;1421;78.94;10153;564.06;5762;320.11;4391;243.94;73;4.06;379;21.06;727.03;40.39;778.15;43.23;7340;407.78;7365;409.17;1418;78.78;1580.81;9887751;549319.5;2852.78;158.49;2486.25;138.12;1313.39;72.97;3507.15;194.84;2857.39;158.74;287.85;15.99;202.4;11.24;0.1;2045;113.61;1923.1;106.84;2168.3;120.46;1863.64;103.54;4788.76;266.04;4456.9;247.61;2195.39;121.97;3458.57;192.14;1898.14;105.45;1295.69;71.98;2806.76;2647.86;2941.63;3841.05;24;1.33;15;0.83
[BT];ethan;5;3;60.00;1499;299.8;2;0.4;7;1.4;4;0.8;7;1.4;47;9.4;14;2.8;3;0.6;28.57;336.63;44.8;9879;1975.8;6752;1350.4;3127;625.4;79;15.8;264;52.8;1964;392.8;1170;234;794;158.8;14;2.8;71;14.2;192.95;38.59;158.76;31.75;1923;384.6;1104;220.8;236;47.2;1435.27;2450435;490087;1050.44;210.09;570.89;114.18;265.28;53.06;1177.23;235.45;651.69;130.34;57.67;11.53;37.89;7.58;0.17;214;42.8;492.6;98.52;658.9;131.78;491.57;98.31;1395.01;279;1265.1;253.02;621.48;124.3;983.47;196.69;547.57;109.51;355.56;71.11;2696.57;2680;2710.66;3153.86;6;1.2;7;1.4
[TB];hotshot;16;8;50.00;7507;469.19;15;0.94;10;0.62;31;1.94;47;2.94;113;7.06;38;2.38;8;0.5;31.91;444.45;48.63;42179;2636.19;32503;2031.44;9676;604.75;385;24.06;799;49.94;8025;501.56;5346;334.12;2679;167.44;63;3.94;209;13.06;900.34;56.27;892.87;55.8;5806;362.88;5874;367.12;897;56.06;1548.01;8355117;522194.81;2532.91;158.31;2414.52;150.91;790.32;49.39;3219.62;201.23;2194.74;137.17;323.41;20.21;80.41;5.03;0.11;720;45;1749.8;109.36;1770.4;110.65;1440.09;90.01;4297.67;268.6;3837.13;239.82;1900.63;118.79;2949.86;184.37;1623.99;101.5;1163.91;72.74;2775.46;2609.18;2933.99;3854.35;11;0.69;13;0.81
[TB];justin cumrine;26;12;46.15;11228;431.85;21;0.81;21;0.81;46;1.77;84;3.23;176;6.77;58;2.23;23;0.88;25;423.45;50.74;61899;2380.73;47120;1812.31;14779;568.42;560;21.54;1224;47.08;13633;524.35;8926;343.31;4707;181.04;103;3.96;378;14.54;1092.22;42.01;1623.06;62.43;8220;316.15;8359;321.5;1174;45.15;1509.23;12633486;485903.31;4257.18;163.74;3577.11;137.58;1074.17;41.31;5209.21;200.35;3134.05;120.54;565.23;21.74;94.59;3.64;0.11;867;33.35;2587.9;99.53;2890.4;111.17;2391.11;91.97;6517.33;250.67;5529.11;212.66;3379.32;129.97;4085.06;157.12;2745.65;105.6;2077.72;79.91;2780.33;2646.15;2931.7;3848.08;25;0.96;17;0.65
UWU UWU UWU;kooks;22;9;40.91;10205;463.86;28;1.27;8;0.36;41;1.86;76;3.45;190;8.64;64;2.91;13;0.59;36.84;464.19;46.02;59528;2705.82;45144;2052;14384;653.82;524;23.82;1221;55.5;10581;480.95;6398;290.82;4183;190.14;72;3.27;352;16;1425.46;64.79;777.03;35.32;10794;490.64;7161;325.5;735;33.41;1605.09;11763493;534704.25;3088;140.36;3452.3;156.92;1287.99;58.54;4566.56;207.57;2888.44;131.29;373.3;16.97;124.85;5.67;0.09;1326;60.27;2315.2;105.24;2881.4;130.97;2412.88;109.68;5415.39;246.15;5156.95;234.41;2671.31;121.42;3947.27;179.42;2321.95;105.54;1559.08;70.87;2879.03;2683.07;3060.11;3675.98;25;1.14;22;1
