team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
BIRB;SCOOPS0401;56;25;44.64;13819;246.77;14;0.25;32;0.57;72;1.29;85;1.52;470;8.39;130;2.32;47;0.84;16.47;360.23;42.88;118715;2119.91;78655;1404.55;40060;715.36;884;15.79;3442;61.46;20996;374.93;11147;199.05;9849;175.88;127;2.27;837;14.95;3353.54;59.88;1588.12;28.36;19286;344.39;9700;173.21;1611;28.77;1486.38;28345768;506174.44;10088.26;180.15;7499.68;133.92;2677.96;47.82;12934.01;230.96;6753.95;120.61;577.99;10.32;297.2;5.31;0.15;1907;34.05;8079.7;144.28;5470.5;97.69;5067.59;90.49;15198.32;271.4;14270.07;254.82;5995.82;107.07;11023.55;196.85;5786.8;103.34;3455.51;61.71;3181.25;3256.32;3120.32;3745.22;55;0.98;55;0.98
TEAM 9;Sqoid;22;9;40.91;7493;340.59;16;0.73;12;0.55;30;1.36;60;2.73;161;7.32;51;2.32;20;0.91;26.67;431.58;47.22;54954;2497.91;41323;1878.32;13631;619.59;449;20.41;1192;54.18;8084;367.45;4491;204.14;3593;163.32;49;2.23;321;14.59;1408.62;64.03;438.17;19.92;5139;233.59;3669;166.77;411;18.68;1540.76;11599006;527227.56;3609.48;164.07;3220.18;146.37;1154.36;52.47;4429.28;201.33;3150.91;143.22;403.83;18.36;292.84;13.31;0.1;2844;129.27;3119.2;141.78;2253.7;102.44;2267.69;103.08;5716.33;259.83;5284.42;240.2;2699.53;122.71;3972.08;180.55;2491.2;113.24;1520.72;69.12;2977.33;2902.45;3066.64;3549.65;9;0.41;18;0.82
[T5];Temu Luma;39;14;35.90;13594;348.56;31;0.79;26;0.67;43;1.1;96;2.46;297;7.62;102;2.62;29;0.74;32.29;451.28;50.96;105372;2701.85;77001;1974.38;28371;727.46;900;23.08;2440;62.56;18609;477.15;10992;281.85;7617;195.31;129;3.31;651;16.69;1790.46;45.91;1220.58;31.3;14685;376.54;12925;331.41;1802;46.21;1589.42;21154794;542430.62;5778.49;148.17;5958.3;152.78;2425.05;62.18;7570.2;194.11;5680.57;145.66;911.03;23.36;326.7;8.38;0.09;3631;93.1;4612.5;118.27;4694.4;120.37;4208.51;107.91;9953.3;255.21;9171.69;235.17;4990.14;127.95;6793.68;174.2;4461.5;114.4;2906.65;74.53;3024.41;2910.58;3137.51;3676.26;67;1.72;33;0.85
[T7];Terminator;56;22;39.29;28199;503.55;67;1.2;35;0.62;119;2.12;218;3.89;445;7.95;137;2.45;58;1.04;30.73;380.4;49.35;129857;2318.88;86263;1540.41;43594;778.46;1069;19.09;3862;68.96;26339;470.34;13993;249.88;12346;220.46;167;2.98;1087;19.41;1847.11;32.98;2230.71;39.83;11114;198.46;18912;337.71;2392;42.71;1519.89;29152262;520576.09;9609.51;171.6;8522.4;152.19;2356.2;42.07;11771.94;210.21;7661.85;136.82;1054.29;18.83;562.6;10.05;0.1;5625;100.45;7126.5;127.26;5776.9;103.16;4667.05;83.34;15821.04;282.52;13536.93;241.73;6950.95;124.12;10104.84;180.44;6472.16;115.57;3911.05;69.84;2646.31;2495.01;2776.02;3554.62;44;0.79;56;1
TEAM 9;TiPSY0;41;12;29.27;15513;378.37;36;0.88;22;0.54;55;1.34;109;2.66;344;8.39;120;2.93;42;1.02;33.03;385.11;52.49;95604;2331.8;71127;1734.8;24477;597;823;20.07;2199;53.63;20423;498.12;12757;311.15;7666;186.98;148;3.61;683;16.66;1780.2;43.42;1406.17;34.3;7560;184.39;11856;289.17;2276;55.51;1520.47;21478982;523877.62;7018.63;171.19;6077.54;148.23;1999.84;48.78;7628.28;186.06;6403.22;156.18;1064.47;25.96;225.36;5.5;0.11;2087;50.9;4381.8;106.87;5350.8;130.51;4912.45;119.82;10183.54;248.38;9402.53;229.33;5693.47;138.87;6963.72;169.85;4684.89;114.27;3447.38;84.08;2502.08;2304.1;2699.62;3443.09;20;0.49;66;1.61
[T7];TopHatBear_;56;22;39.29;14439;257.84;33;0.59;30;0.54;59;1.05;106;1.89;445;7.95;137;2.45;38;0.68;31.13;282.47;46.62;97116;1734.21;62122;1109.32;34994;624.89;747;13.34;3042;54.32;21070;376.25;10303;183.98;10767;192.27;128;2.29;917;16.38;2675.59;47.78;2124.37;37.94;10269;183.38;12712;227;2276;40.64;1437.98;27489992;490892.72;10756.31;192.08;8170.6;145.9;1578.4;28.19;12883.27;230.06;6818.48;121.76;803.61;14.35;179.26;3.2;0.14;1303;23.27;7160.9;127.87;6375.3;113.84;5791.53;103.42;14713.75;262.75;13274.06;237.04;7231.2;129.13;9749.24;174.09;6556.49;117.08;4199.6;74.99;3168.44;3197.1;3138.79;3693.88;27;0.48;44;0.79
BIRB;Toucan;56;25;44.64;17449;311.59;44;0.79;21;0.38;72;1.29;137;2.45;470;8.39;130;2.32;43;0.77;32.12;404.11;53.15;138930;2480.89;108283;1933.62;30647;547.27;1338;23.89;2709;48.38;22523;402.2;13603;242.91;8920;159.29;176;3.14;807;14.41;2315.12;41.34;2171.73;38.78;25647;457.98;26318;469.96;4298;76.75;1627.66;31242458;557901.06;7754.45;138.47;8721.16;155.74;3855.7;68.85;11490.59;205.19;7842.53;140.05;998.17;17.82;359.93;6.43;0.11;3216;57.43;6037.1;107.81;6751.8;120.57;5747.67;102.64;14583.71;260.42;13270.73;236.98;7060.64;126.08;9914.16;177.04;6297.9;112.46;4119.28;73.56;3160.93;3070.75;3255.65;3805.29;60;1.07;35;0.62
User-ca0172d084 & snipey & ArgonDRFT;User-ca0172d084;29;9;31.03;8531;294.17;12;0.41;14;0.48;43;1.48;52;1.79;308;10.62;104;3.59;37;1.28;23.08;379.78;49.83;67849;2339.62;49392;1703.17;18457;636.45;603;20.79;1575;54.31;8686;299.52;4914;169.45;3772;130.07;61;2.1;328;11.31;1716.05;59.17;734.49;25.33;11118;383.38;10703;369.07;1215;41.9;1499.06;15462327;533183.69;5225.58;180.19;4436.49;152.98;1384.6;47.74;6554.59;226.02;3901.82;134.55;590.31;20.36;132.9;4.58;0.08;1664;57.38;4364;150.48;2784.5;96.02;2801.87;96.62;8244.84;284.3;8033.97;277.03;3012.72;103.89;6299.88;217.24;3119.18;107.56;1627.63;56.13;3202.94;3243.19;3175.1;3935.99;25;0.86;32;1.1
TEAM 9;Waycey;18;3;16.67;5313;295.17;12;0.67;9;0.5;22;1.22;27;1.5;171;9.5;61;3.39;27;1.5;44.44;378.29;51.01;42839;2379.94;28049;1558.28;14790;821.67;330;18.33;1340;74.44;7494;416.33;3537;196.5;3957;219.83;45;2.5;357;19.83;778.42;43.25;718.35;39.91;4798;266.56;5448;302.67;1033;57.39;1539.6;9720686;540038.12;3020.28;167.79;2819.95;156.66;919.48;51.08;4109.28;228.29;2352.04;130.67;298.38;16.58;126.21;7.01;0.11;1137;63.17;2479.6;137.76;2023.5;112.42;2051.08;113.95;4708.67;261.59;4530.66;251.7;2229.07;123.84;3437.89;190.99;2051.46;113.97;1270.38;70.58;3088.16;2968.38;3198.92;3564.9;12;0.67;18;1
[T5];capi;74;42;56.76;27371;369.88;57;0.77;51;0.69;110;1.49;193;2.61;569;7.69;161;2.18;51;0.69;29.53;399.72;49.28;177491;2398.53;130860;1768.38;46631;630.15;1528;20.65;4077;55.09;31097;420.23;18723;253.01;12374;167.22;217;2.93;1082;14.62;3721.97;50.3;3812.93;51.53;22099;298.64;22744;307.35;3092;41.78;1541.28;38968568;526602.25;12408.45;167.68;10533.75;142.35;3929.17;53.1;15621.26;211.1;9813.77;132.62;1436.3;19.41;413.87;5.59;0.13;3258;44.03;8850.2;119.6;7965.3;107.64;7016.11;94.81;19855.31;268.31;17956.74;242.66;8914.52;120.47;13343.71;180.32;8520.31;115.14;5007.39;67.67;2873.61;2795.38;2942.94;3744.03;45;0.61;76;1.03
