player name,winrate,goals,assists,saves,shots,shots conceded,goals conceded,amount stolen,amount used while supersonic,time supersonic speed,time on ground,time low in air,time high in air,time in front of ball,time behind ball,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken,WAR
ant the knee,0.3584905660377358,1.1886792452830188,0.37735849056603776,2.641509433962264,3.6792452830188678,8.037735849056604,2.6226415094339623,481.50943396226415,342.7358490566038,58.925849056603774,202.02867924528303,142.66754716981131,17.80547169811321,86.21415094339623,276.2894339622641,196.0041509433962,103.01169811320754,63.48641509433963,1.0377358490566038,0.8490566037735849,2.5783940028340124
asianapple,0.3404255319148936,0.574468085106383,0.48936170212765956,0.9148936170212766,1.6382978723404256,7.851063829787234,2.7872340425531914,395.82978723404256,253.63829787234042,26.774468085106385,240.39595744680852,123.03063829787233,9.710425531914893,110.97255319148937,262.16446808510636,183.51553191489361,112.97489361702127,76.64553191489362,0.6595744680851063,0.7446808510638298,1.6135120277236152
brictone,0.55,1.025,0.6,1.225,2.575,7.175,2.225,497.55,302.275,38.183499999999995,231.917,113.638,12.83375,105.928,252.4625,173.75625,112.5065,72.12725,0.575,0.575,2.2234944745321257
bylebukong,0.5306122448979592,1.163265306122449,0.46938775510204084,1.0816326530612246,3.3877551020408165,6.163265306122449,2.2448979591836733,750.1224489795918,391.57142857142856,65.9577551020408,205.16204081632654,135.78979591836733,15.556530612244897,112.2657142857143,244.24102040816325,154.88122448979593,110.53061224489795,91.09510204081633,1.3061224489795917,0.673469387755102,2.5315919235117175
caden the fish fisher,0.6607142857142857,0.625,0.6071428571428571,0.875,2.607142857142857,5.785714285714286,1.8571428571428572,334.1607142857143,222.26785714285714,27.44232142857143,238.30839285714288,117.90071428571427,12.665535714285713,94.04339285714286,274.83125,174.1194642857143,118.93375,75.82178571428572,0.7142857142857143,0.6607142857142857,2.027049831674983
chyaboi,0.5932203389830508,0.9661016949152542,0.5932203389830508,1.1694915254237288,3.0847457627118646,6.52542372881356,2.1016949152542375,602.4745762711865,339.23728813559325,54.21966101694915,202.8786440677966,133.2850847457627,17.39627118644068,97.53593220338983,256.02457627118645,168.37169491525424,109.41372881355932,75.77610169491525,0.9491525423728814,1.0338983050847457,2.3807576101253463
commanderboy,0.5740740740740741,0.5185185185185185,0.5,1.9814814814814814,1.8333333333333333,7.12962962962963,1.7222222222222223,472.6111111111111,379.72222222222223,59.71648148148148,221.21870370370368,135.16185185185185,15.079444444444444,98.30722222222222,273.1524074074074,193.7190740740741,107.78537037037037,69.95574074074074,1.4259259259259258,0.9259259259259259,2.008552807865459
cooldudesood,0.37777777777777777,0.13333333333333333,0.28888888888888886,0.37777777777777777,0.4888888888888889,8.066666666666666,2.6444444444444444,306.35555555555555,280.93333333333334,28.71,261.1228888888889,100.05266666666667,3.5102222222222226,115.79688888888889,248.88933333333335,190.78733333333335,109.00555555555556,64.89377777777777,0.28888888888888886,0.8444444444444444,0.976691696754348
cryo,0.358974358974359,0.07692307692307693,0.3076923076923077,0.6410256410256411,0.38461538461538464,8.64102564102564,2.717948717948718,143.56410256410257,182.53846153846155,29.094871794871796,243.3364102564103,132.83307692307693,5.393846153846154,83.27923076923076,298.28487179487183,252.74179487179487,93.11897435897436,35.70076923076923,0.717948717948718,0.6666666666666666,0.8807643463269974
dazedrex69,0.40476190476190477,0.2857142857142857,0.3333333333333333,1.2380952380952381,1.1904761904761905,8.404761904761905,2.5238095238095237,284.1190476190476,193.47619047619048,23.45,267.70666666666665,111.06380952380952,6.575238095238096,86.77071428571428,298.5747619047619,207.65190476190475,121.6345238095238,56.057380952380946,0.5476190476190477,0.6428571428571429,1.3419337602464116
deso,0.3333333333333333,0.8333333333333334,0.7142857142857143,1.5238095238095237,2.5,8.761904761904763,2.761904761904762,516.5952380952381,299.8095238095238,48.22547619047619,209.3152380952381,149.70285714285714,20.542380952380952,117.0302380952381,262.5295238095238,183.52904761904762,113.37642857142858,82.65333333333334,0.9285714285714286,0.8333333333333334,2.1227194745321256
dies,0.44680851063829785,0.9361702127659575,0.574468085106383,1.2553191489361701,2.25531914893617,7.8936170212765955,2.723404255319149,391.4468085106383,65.02127659574468,26.53723404255319,232.98,136.25936170212765,13.086595744680853,112.87553191489361,269.4495744680851,193.28744680851065,115.95574468085107,73.08382978723404,1.148936170212766,0.6808510638297872,1.9884056447448917
dreamz,0.5306122448979592,0.6326530612244898,0.6122448979591837,1.0408163265306123,2.816326530612245,6.163265306122449,2.2448979591836733,423.61224489795916,322.0,50.19551020408163,207.00326530612244,134.65693877551018,15.580816326530613,91.98,265.26061224489797,178.2522448979592,109.13061224489795,69.85857142857144,0.6938775510204082,0.4489795918367347,2.0949490663688604
fernado,0.625,0.8214285714285714,0.6071428571428571,1.375,3.0535714285714284,6.035714285714286,1.7857142857142858,532.1428571428571,216.76785714285714,47.18714285714286,206.42089285714286,127.03571428571429,16.058035714285715,92.24017857142857,257.2739285714286,155.09285714285716,115.86821428571429,78.55375000000001,1.0535714285714286,0.8392857142857143,2.3808266173892685
gabefrfx,0.5740740740740741,0.4444444444444444,0.37037037037037035,0.6851851851851852,1.7407407407407407,7.12962962962963,1.7222222222222223,387.037037037037,191.35185185185185,27.539444444444445,249.23814814814816,115.17148148148148,6.670185185185185,92.3324074074074,278.74648148148145,191.23574074074074,112.5737037037037,67.26925925925926,1.2222222222222223,0.9814814814814815,1.6233954004580515
goofy,0.3333333333333333,1.380952380952381,0.40476190476190477,2.3333333333333335,4.380952380952381,8.761904761904763,2.761904761904762,402.95238095238096,240.54761904761904,41.34738095238095,223.16214285714284,139.05666666666667,16.729285714285716,96.90142857142857,282.0464285714286,202.12666666666667,102.74428571428572,74.07690476190476,0.6666666666666666,0.9523809523809523,2.6610885221511733
greensleeves,0.3404255319148936,1.2340425531914894,0.3617021276595745,1.8936170212765957,3.6382978723404253,7.851063829787234,2.7872340425531914,696.8510638297872,306.5531914893617,64.21212765957446,203.77085106382978,150.34829787234042,16.314255319148934,109.41978723404254,261.0148936170213,175.08489361702127,110.71829787234043,84.63148936170212,1.8085106382978724,1.4042553191489362,2.5487886234682957
hotshot,0.6086956521739131,0.8913043478260869,0.6739130434782609,1.2391304347826086,2.9782608695652173,6.413043478260869,1.8478260869565217,498.9130434782609,332.3695652173913,40.52847826086956,212.24543478260873,123.46695652173912,20.93,98.16065217391305,258.4821739130435,174.44391304347826,104.42065217391306,77.77869565217391,0.6956521739130435,1.0,2.354665126706039
idoit,0.6607142857142857,0.7678571428571429,0.48214285714285715,0.9821428571428571,2.232142857142857,5.785714285714286,1.8571428571428572,454.67857142857144,291.5357142857143,43.496785714285714,226.3857142857143,128.48250000000002,12.705178571428572,103.77392857142857,263.8,156.4694642857143,133.51607142857142,77.58732142857143,0.875,1.0178571428571428,2.0315587602464116
ilygio,0.55,0.5,0.35,1.15,1.5,7.175,2.225,300.25,157.35,33.329750000000004,231.33049999999997,117.18475000000001,9.50375,81.3265,276.691,202.26425,103.1215,52.63375,0.975,0.725,1.5774444745321257
jams,0.5932203389830508,0.5423728813559322,0.4915254237288136,1.1355932203389831,1.88135593220339,6.52542372881356,2.1016949152542375,280.33898305084745,104.38983050847457,23.536610169491528,222.56372881355932,118.70237288135593,13.004915254237288,88.52033898305085,265.74898305084747,185.21864406779662,108.74338983050846,60.307966101694916,0.22033898305084745,0.864406779661017,1.7536220169050072
jbassfox,0.5,0.74,0.34,1.08,2.2,6.92,1.94,515.62,217.12,41.2952,208.072,137.76,14.5854,103.9178,256.501,171.53439999999998,110.09,78.7934,1.08,0.94,1.9416994745321259
king,0.3404255319148936,0.2978723404255319,0.5319148936170213,1.0212765957446808,1.297872340425532,7.851063829787234,2.7872340425531914,235.06382978723406,254.3404255319149,32.6668085106383,233.72893617021276,123.75574468085107,14.047021276595746,92.1268085106383,279.4051063829787,212.8817021276596,103.62978723404257,55.02106382978723,0.2978723404255319,1.2127659574468086,1.3845333043193597
klosty,0.5208333333333334,0.4166666666666667,0.4791666666666667,0.7291666666666666,1.4583333333333333,6.791666666666667,1.875,277.5833333333333,99.41666666666667,22.739583333333332,223.99145833333333,114.91291666666667,8.328750000000001,88.13791666666667,259.09479166666665,177.05062499999997,109.29854166666667,60.88291666666667,0.3541666666666667,0.8541666666666666,1.5511361411987923
lalaluke413,0.5306122448979592,0.5306122448979592,0.5102040816326531,0.7755102040816326,1.7959183673469388,6.163265306122449,2.2448979591836733,371.61224489795916,179.20408163265307,22.285714285714285,233.96122448979594,112.15979591836735,9.909591836734693,99.4169387755102,256.61285714285714,175.67795918367347,112.95755102040816,67.39408163265306,0.8163265306122449,0.7142857142857143,1.730785801062738
lavablue,0.36,1.36,0.72,1.6,4.4,7.52,2.64,470.32,294.04,40.4372,222.09,124.696,16.860799999999998,87.6296,276.01759999999996,175.1444,110.50040000000001,78.00319999999999,0.48,1.2,2.7635894745321257
lite,0.38636363636363635,0.6590909090909091,0.7272727272727273,0.75,2.0681818181818183,7.2272727272727275,2.5681818181818183,475.40909090909093,140.25,35.37045454545454,188.77022727272725,156.82954545454547,14.100681818181817,100.78068181818183,258.9195454545454,168.39409090909092,113.79954545454547,77.50795454545454,0.5681818181818182,0.7272727272727273,1.8988331108957621
