player name,winrate,goals,assists,saves,shots,shots conceded,goals conceded,amount stolen,amount used while supersonic,time supersonic speed,time on ground,time low in air,time high in air,time in front of ball,time behind ball,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken,WAR
bylebukong,0.25925925925925924,0.9259259259259259,0.2962962962962963,1.6666666666666667,3.4444444444444446,8.555555555555555,3.2222222222222223,533.2962962962963,341.9259259259259,59.29074074074074,224.91074074074075,135.13518518518518,20.857407407407408,105.87555555555555,275.0262962962963,190.13333333333335,114.44481481481482,76.3225925925926,0.8148148148148148,0.9629629629629629,2.1914823193010124
capijack,0.38235294117647056,0.7058823529411765,0.5,1.6470588235294117,2.6176470588235294,7.852941176470588,1.9411764705882353,489.7352941176471,324.8529411764706,56.275294117647064,214.63764705882355,138.87176470588233,20.793823529411764,90.99,283.3120588235294,196.72676470588235,108.12029411764706,69.45647058823529,0.7647058823529411,1.1176470588235294,2.08222169838598
definitelyanna,0.5365853658536586,0.7804878048780488,0.4634146341463415,1.146341463414634,3.0,7.195121951219512,2.268292682926829,494.1707317073171,304.1707317073171,54.10560975609756,219.71024390243903,140.10439024390243,18.73512195121951,100.46536585365854,278.0843902439024,191.0309756097561,114.98536585365852,72.53365853658536,0.6097560975609756,0.975609756097561,2.132867143149251
deso,0.4,0.825,0.575,1.125,3.175,7.275,2.05,676.9,463.625,60.647749999999995,207.59650000000002,142.91925,18.96925,102.857,266.62874999999997,168.47525000000002,116.56575000000001,84.44475,0.975,1.25,2.316900374856568
dies,0.7142857142857143,1.2571428571428571,0.6285714285714286,1.2857142857142858,3.3714285714285714,7.057142857142857,1.7714285714285714,398.22857142857146,136.25714285714287,34.07085714285714,230.18542857142856,125.144,17.674857142857142,97.96914285714286,275.03514285714283,185.82114285714286,112.53514285714286,74.64828571428572,1.0571428571428572,0.9428571428571428,2.589287874856568
fernado,0.7368421052631579,1.0526315789473684,0.7894736842105263,1.368421052631579,3.1315789473684212,7.184210526315789,1.7894736842105263,637.1578947368421,302.55263157894734,55.10078947368421,229.9505263157895,125.64184210526317,20.35815789473684,106.9792105263158,268.97236842105264,175.29526315789474,117.40657894736842,83.24736842105263,1.605263157894737,1.1842105263157894,2.5838536643302525
front flip freddy,0.5882352941176471,0.6078431372549019,0.5882352941176471,1.1568627450980393,2.7058823529411766,7.196078431372549,2.2549019607843137,416.3137254901961,218.92156862745097,35.44509803921569,233.98941176470586,122.0886274509804,16.073529411764707,99.59392156862745,272.558431372549,176.05666666666664,118.89313725490196,77.20117647058824,0.8823529411764706,1.2549019607843137,2.026150619954607
gam,0.4444444444444444,1.0,0.5,1.4722222222222223,2.5555555555555554,8.083333333333334,2.25,619.0277777777778,289.1666666666667,59.149166666666666,215.69166666666666,140.15166666666667,23.147499999999997,106.02277777777778,272.96861111111116,182.65166666666667,117.22583333333334,79.11277777777778,1.1944444444444444,0.5833333333333334,2.203517041523235
gangster.goose,0.4,0.35,0.35,0.9,1.35,7.275,2.05,345.625,198.15,33.415,243.5605,116.43699999999998,9.801,91.77425,278.02425,188.0135,117.13250000000001,64.6505,1.35,1.25,1.392019124856568
judin,0.2692307692307692,0.2692307692307692,0.34615384615384615,1.0769230769230769,1.5769230769230769,8.26923076923077,3.076923076923077,382.0,205.65384615384616,41.762692307692305,196.7476923076923,145.605,13.403461538461539,86.92615384615384,268.8319230769231,188.87538461538463,102.11384615384615,64.76692307692308,0.8076923076923077,0.6923076923076923,1.3382301825488758
leagueson,0.25925925925925924,0.4444444444444444,0.25925925925925924,1.3703703703703705,2.6296296296296298,8.555555555555555,3.2222222222222223,520.1851851851852,139.03703703703704,30.192962962962966,202.46777777777777,155.53555555555556,17.50888888888889,125.43814814814814,250.07222222222222,174.38777777777779,116.80481481481482,84.31777777777778,1.1481481481481481,1.0,1.6896860230047162
lukethighwalkr4,0.5882352941176471,0.8431372549019608,0.5686274509803921,0.9215686274509803,2.2941176470588234,7.196078431372549,2.2549019607843137,499.5686274509804,352.3529411764706,39.53392156862745,219.45372549019606,133.62843137254902,19.380588235294116,119.09372549019608,253.36960784313726,168.9749019607843,119.01627450980392,84.47156862745098,0.5098039215686274,1.0392156862745099,2.023238855248725
paz,0.5263157894736842,0.631578947368421,0.6578947368421053,1.5,2.289473684210526,7.184210526315789,2.0789473684210527,421.2105263157895,350.0,61.76868421052632,202.3084210526316,139.80657894736842,21.881315789473685,99.76578947368421,264.23052631578946,179.23157894736843,114.2057894736842,70.56,1.5,0.5789473684210527,2.035037874856568
psydunk,0.4,0.85,0.375,1.525,2.425,7.275,2.05,370.55,256.0,42.658249999999995,223.52375,129.44725,18.2195,81.46325,289.72925,203.55599999999998,105.921,61.714,0.45,0.8,2.002375374856568
ral days,0.5135135135135135,1.3513513513513513,0.4594594594594595,2.1621621621621623,3.7837837837837838,8.243243243243244,2.2432432432432434,488.3783783783784,468.35135135135135,61.505675675675676,226.35243243243247,134.0981081081081,21.155945945945945,79.97702702702703,301.6297297297297,204.01054054054055,109.13540540540541,68.45972972972973,1.1891891891891893,0.918918918918919,2.7053284153971084
renshirokamazaki,0.5365853658536586,0.34146341463414637,0.3902439024390244,0.9024390243902439,1.5853658536585367,7.195121951219512,2.268292682926829,480.219512195122,343.0487804878049,29.929268292682924,247.17512195121952,122.72560975609755,8.787317073170732,119.3421951219512,259.3456097560976,183.03951219512194,119.29560975609756,76.35219512195123,0.6341463414634146,0.9512195121951219,1.4884647041248606
roo,0.7368421052631579,0.5789473684210527,0.7105263157894737,1.3421052631578947,1.9473684210526316,7.184210526315789,1.7894736842105263,407.7631578947368,299.6578947368421,49.68710526315789,227.9073684210526,133.04447368421052,14.770263157894737,97.09236842105264,278.63,193.58815789473684,110.81921052631579,71.31368421052632,1.4210526315789473,1.1842105263157894,1.9468997169618312
senor brightside,0.5135135135135135,0.6216216216216216,0.6486486486486487,1.6756756756756757,2.324324324324324,8.243243243243244,2.2432432432432434,442.9189189189189,327.6756756756757,40.774054054054055,241.61945945945945,128.98864864864865,10.737297297297296,106.34243243243243,275.00432432432433,197.41864864864866,110.97972972972973,72.94864864864864,1.027027027027027,1.027027027027027,2.0127473343160274
snipey,0.5882352941176471,1.1764705882352942,0.5882352941176471,1.6862745098039216,3.1176470588235294,7.196078431372549,2.2549019607843137,572.6666666666666,382.2549019607843,52.97588235294118,232.57411764705884,118.30058823529411,21.500196078431372,105.70039215686275,266.67392156862746,170.06843137254901,118.10568627450981,84.20098039215686,1.0784313725490196,1.0588235294117647,2.518376110150686
solahz,0.5263157894736842,1.0263157894736843,0.39473684210526316,1.6578947368421053,3.1842105263157894,7.184210526315789,2.0789473684210527,526.9473684210526,304.3157894736842,60.54868421052631,202.70868421052631,139.56473684210528,20.985526315789475,99.42526315789473,263.8342105263158,181.13315789473685,110.84789473684211,71.27578947368421,0.7368421052631579,0.7631578947368421,2.347458927488147
testie,0.38235294117647056,0.6176470588235294,0.38235294117647056,1.2647058823529411,2.235294117647059,7.852941176470588,1.9411764705882353,434.7352941176471,142.91176470588235,30.63264705882353,213.2520588235294,145.59823529411764,15.439117647058822,109.05088235294117,265.2379411764706,176.59794117647058,117.61088235294118,80.07882352941176,0.7647058823529411,1.088235294117647,1.8175893454448033
tophatbear,0.38235294117647056,0.4117647058823529,0.29411764705882354,1.2058823529411764,2.0,7.852941176470588,1.9411764705882353,366.8529411764706,185.5,28.571764705882355,232.2555882352941,128.95882352941177,12.528529411764707,106.05470588235295,267.6894117647059,185.77,118.26588235294118,69.70941176470588,0.7058823529411765,1.1176470588235294,1.5817952277977445
tortle,0.4444444444444444,0.3611111111111111,0.4722222222222222,1.4444444444444444,2.0833333333333335,8.083333333333334,2.25,340.8333333333333,392.25,51.61972222222222,220.2611111111111,141.98638888888888,15.568055555555556,97.92972222222221,279.88638888888886,203.79916666666668,106.09444444444445,67.92166666666667,1.2222222222222223,0.8611111111111112,1.6758434304121237
toucan,0.4444444444444444,0.75,0.5,1.4722222222222223,2.6666666666666665,8.083333333333334,2.25,453.3333333333333,445.3333333333333,61.76277777777778,221.8725,139.12083333333334,17.526944444444446,107.63027777777776,270.88972222222225,185.68500000000003,117.45138888888889,75.38277777777778,2.3333333333333335,0.6388888888888888,2.0693850970787904
uday,0.5714285714285714,0.37142857142857144,0.34285714285714286,0.6285714285714286,1.8571428571428572,7.0,1.9142857142857144,343.1142857142857,254.68571428571428,40.36028571428571,231.27457142857142,123.52057142857143,7.700571428571428,104.21028571428572,258.2848571428571,183.8842857142857,107.05828571428572,71.55342857142857,0.6857142857142857,1.0571428571428572,1.505937874856568
