player name,winrate,goals,assists,saves,shots,shots conceded,goals conceded,amount stolen,amount used while supersonic,time supersonic speed,time on ground,time low in air,time high in air,time in front of ball,time behind ball,time defensive third,time neutral third,time offensive third,demos inflicted,demos taken,WAR
above,0.42105263157894735,0.34210526315789475,0.39473684210526316,0.5789473684210527,1.236842105263158,9.263157894736842,2.8684210526315788,284.36842105263156,112.89473684210526,19.330263157894734,264.4465789473684,87.90921052631579,3.3160526315789474,92.73447368421053,262.9378947368421,180.34263157894736,112.09973684210526,63.230000000000004,0.7105263157894737,1.105263157894737,1.1542430167009894
arch,0.5128205128205128,0.8974358974358975,0.5128205128205128,0.7435897435897436,2.4358974358974357,7.589743589743589,2.3333333333333335,409.43589743589746,284.4102564102564,37.6174358974359,230.82051282051282,129.10179487179488,15.105128205128207,103.43666666666667,271.58923076923077,174.7771794871795,126.34692307692308,73.90076923076923,0.46153846153846156,0.8205128205128205,1.9332059046901933
ch,0.39473684210526316,0.5789473684210527,0.3684210526315789,1.1578947368421053,1.4736842105263157,8.052631578947368,2.6842105263157894,472.55263157894734,228.57894736842104,41.838421052631574,214.3386842105263,137.5921052631579,13.306842105263158,111.10499999999999,254.13236842105266,179.48105263157893,114.57263157894738,71.18473684210527,1.5,1.0263157894736843,1.4864074903852
definitelyanna,0.5909090909090909,0.5909090909090909,0.75,1.0681818181818181,2.727272727272727,7.068181818181818,2.2954545454545454,510.54545454545456,339.8636363636364,56.941818181818185,204.32931818181817,144.02704545454546,14.959772727272728,95.31545454545454,268.0,166.91363636363636,117.60704545454546,78.79409090909091,0.8181818181818182,1.0909090909090908,2.067511557370846
deso,0.5777777777777777,1.288888888888889,0.4444444444444444,1.0222222222222221,3.7555555555555555,6.355555555555555,1.9555555555555555,591.5111111111111,406.4,51.70688888888889,206.81933333333336,130.15933333333334,23.94911111111111,96.3048888888889,264.624,178.67,105.3548888888889,76.90266666666666,0.9333333333333333,1.0888888888888888,2.5599956482799366
dies,0.3,0.4,0.6333333333333333,1.6333333333333333,2.3666666666666667,8.2,2.8,414.8,126.1,29.878,229.40133333333333,118.193,13.189666666666666,98.35833333333333,262.425,185.09266666666664,109.75,65.93966666666667,1.2,0.9333333333333333,1.7960289816132702
front flip freddy,0.5434782608695652,0.8260869565217391,0.43478260869565216,0.8695652173913043,2.6956521739130435,7.413043478260869,2.0434782608695654,445.32608695652175,278.17391304347825,38.52608695652174,230.96173913043478,121.38739130434782,16.400434782608695,108.37434782608696,260.37565217391307,172.7595652173913,115.27608695652174,80.71282608695653,0.7391304347826086,1.1521739130434783,1.9659967352364585
greensleeves,0.5909090909090909,1.6818181818181819,0.7272727272727273,1.3181818181818181,4.454545454545454,7.068181818181818,2.2954545454545454,783.1136363636364,259.1818181818182,66.17045454545455,188.22272727272727,155.5790909090909,19.464772727272727,100.52181818181818,262.7459090909091,155.00681818181818,111.19613636363637,97.06409090909091,1.25,1.1136363636363635,3.130596784643573
hotshot,0.5128205128205128,1.3333333333333333,0.7692307692307693,2.1794871794871793,3.6923076923076925,7.589743589743589,2.3333333333333335,668.7179487179487,395.6923076923077,54.77692307692308,200.4628205128205,146.16538461538462,27.835641025641024,89.13846153846154,285.3269230769231,186.34307692307692,113.37435897435898,74.74666666666667,1.0,0.9743589743589743,2.8464879559722447
internine,0.3,0.5333333333333333,0.23333333333333334,1.0666666666666667,1.9666666666666666,8.2,2.8,546.3333333333334,246.6,38.977666666666664,218.31466666666665,129.08666666666667,13.381,115.556,245.22666666666666,171.27466666666666,108.46166666666666,81.046,0.6,0.9,1.5010789816132701
judin,0.59375,0.71875,0.375,1.0625,2.3125,7.9375,2.1875,351.71875,192.21875,40.0975,201.3840625,138.8171875,16.2596875,84.4725,271.9884375,199.555625,98.9815625,57.925,0.53125,0.75,1.7590847107799368
leagueson,0.5777777777777777,0.6888888888888889,0.5777777777777777,1.0,2.111111111111111,6.355555555555555,1.9555555555555555,436.46666666666664,116.66666666666667,27.80111111111111,213.9526666666667,130.61422222222222,16.512888888888888,101.8948888888889,259.18600000000004,178.8962222222222,115.50777777777779,66.67622222222222,1.1111111111111112,1.0444444444444445,1.8861789816132701
mini,0.5434782608695652,1.2608695652173914,0.5,2.717391304347826,4.065217391304348,7.413043478260869,2.0434782608695654,666.2608695652174,464.9130434782609,81.25695652173913,197.61652173913043,146.02239130434782,26.173478260869565,92.68413043478262,277.1289130434783,180.8517391304348,109.73,79.23108695652174,1.2826086956521738,0.8260869565217391,2.8414478221929804
pastamafia,0.5434782608695652,0.2391304347826087,0.5434782608695652,0.717391304347826,0.8260869565217391,7.413043478260869,2.0434782608695654,319.5217391304348,239.97826086956522,26.135434782608694,224.39260869565217,134.59826086956522,10.465,110.3008695652174,259.15391304347827,188.96478260869563,107.87065217391304,72.61826086956522,1.0869565217391304,0.9130434782608695,1.2226978221929803
peak,0.42105263157894735,1.263157894736842,0.47368421052631576,2.3421052631578947,4.657894736842105,9.263157894736842,2.8684210526315788,559.2368421052631,233.23684210526315,66.82684210526315,176.44342105263158,162.11131578947368,19.293684210526315,96.29473684210525,261.5513157894737,170.16500000000002,107.7878947368421,79.89421052631579,1.3157894736842106,1.236842105263158,2.7908548588062527
pops,0.59375,0.59375,0.65625,1.1875,1.84375,7.9375,2.1875,475.71875,364.8125,57.920625,196.1703125,144.905,17.493125,96.70625,261.8625,189.360625,102.65125,66.5584375,1.21875,0.71875,1.7880534607799368
prox,0.39473684210526316,0.42105263157894735,0.9473684210526315,1.236842105263158,2.736842105263158,8.052631578947368,2.6842105263157894,522.921052631579,294.1842105263158,61.31894736842105,189.49105263157895,149.6042105263158,25.826842105263157,105.26473684210526,259.6594736842105,178.0128947368421,115.38552631578946,71.52473684210527,0.9736842105263158,1.0,2.0649206482799367
ral days,0.59375,0.96875,0.53125,1.8125,2.8125,7.9375,2.1875,541.1875,395.25,60.585,215.4671875,123.9925,16.9865625,90.6553125,265.7915625,178.9721875,105.845,71.630625,1.78125,1.375,2.236842523279937
renshirokamazaki,0.5128205128205128,0.3076923076923077,0.46153846153846156,0.9487179487179487,1.4102564102564104,7.589743589743589,2.3333333333333335,456.56410256410254,346.1025641025641,28.09948717948718,256.6320512820513,109.15410256410257,8.460769230769232,110.29410256410257,263.95307692307694,186.44230769230768,112.23897435897435,75.56461538461538,0.8717948717948718,1.0769230769230769,1.3913341098183984
roo,0.5909090909090909,0.6363636363636364,0.5681818181818182,1.1590909090909092,1.7727272727272727,7.068181818181818,2.2954545454545454,383.47727272727275,348.22727272727275,54.56227272727272,227.66113636363636,122.97909090909091,12.7575,89.075,274.3215909090909,183.86568181818183,111.2690909090909,68.26295454545455,1.2727272727272727,1.0227272727272727,1.7335854210072095
rubber ducky,0.5,1.0526315789473684,0.39473684210526316,2.210526315789474,3.289473684210526,8.368421052631579,2.526315789473684,490.07894736842104,386.0,56.23342105263158,214.56394736842105,136.97736842105263,15.493421052631579,103.84973684210526,263.18605263157895,182.41210526315788,110.21473684210525,74.40842105263158,1.0789473684210527,1.105263157894737,2.3177890693325685
senor brightside,0.5,0.4473684210526316,0.6578947368421053,1.0526315789473684,2.3421052631578947,8.368421052631579,2.526315789473684,396.05263157894734,304.8421052631579,39.67184210526316,237.76131578947368,120.31236842105262,9.54078947368421,105.31394736842105,262.30105263157895,185.7707894736842,111.9471052631579,69.89763157894737,0.8421052631578947,1.0,1.7640851219641474
snipey,0.5,0.7105263157894737,0.5789473684210527,1.263157894736842,2.289473684210526,8.368421052631579,2.526315789473684,656.5526315789474,413.57894736842104,58.679736842105264,226.13552631578946,118.0371052631579,23.36078947368421,123.07157894736842,244.4621052631579,163.15157894736842,120.27815789473684,84.10394736842105,1.105263157894737,0.868421052631579,1.931249595648358
testie,0.5777777777777777,0.7555555555555555,0.5777777777777777,1.0666666666666667,2.1333333333333333,6.355555555555555,1.9555555555555555,300.8666666666667,121.2,28.017333333333333,207.29355555555554,138.11666666666667,16.017333333333333,91.30177777777777,270.12555555555554,180.21155555555558,116.55755555555555,64.65755555555556,0.5555555555555556,0.9777777777777777,1.8968345371688256
tipsy,0.3,1.0,0.4666666666666667,1.7,2.7666666666666666,8.2,2.8,451.0,208.8,49.14533333333333,186.49766666666667,148.11166666666668,25.444666666666667,113.181,246.87199999999999,167.82366666666667,109.42033333333333,82.80966666666667,0.9666666666666667,1.1666666666666667,2.1174956482799367
toucan,0.42105263157894735,0.631578947368421,0.631578947368421,1.4210526315789473,2.289473684210526,9.263157894736842,2.8684210526315788,402.63157894736844,402.7631578947368,60.804736842105264,206.72657894736844,136.41973684210527,16.044736842105266,100.26894736842105,258.9226315789474,180.77684210526317,108.00421052631579,70.40921052631579,1.5,0.8157894736842105,1.8294667009115158
vpr.vnm,0.39473684210526316,1.0526315789473684,0.23684210526315788,1.605263157894737,2.763157894736842,8.052631578947368,2.6842105263157894,345.13157894736844,229.71052631578948,51.432631578947365,210.20026315789474,129.9676315789474,23.13078947368421,93.43657894736843,269.8615789473684,183.3128947368421,113.6221052631579,66.36368421052632,0.7105263157894737,1.2105263157894737,1.9865259114378315
