replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
990889ef-4557-4753-a6f9-7ead53017373;65191_Game2.replay;AquaDome (Salty Shallows);2024-04-16 03:25:07;win;[MEAT];LARBYS;Ral Days;4284;Fennec;622;2;1;2;5;5;1;1;40;391;52.1;2115;1463;652;16;61;503;351;152;4;14;34.18;14.13;278;150;54;1616;541365;137.78;38.48;167.5;46.79;52.74;14.73;214.71;59.97;115.13;32.16;28.18;7.87;5.95;0.09;66;150.2;41.96;83.6;23.35;73.69;20.58;284.34;79.42;73.69;20.58;244.32;68.24;113.7;31.76;192.6;53.79;96.36;26.91;69.07;19.29;2773;2622;2941;3819;0;0
990889ef-4557-4753-a6f9-7ead53017373;65191_Game2.replay;AquaDome (Salty Shallows);2024-04-16 03:25:07;loss;LARBYS;[MEAT];Akami;4284;Fennec;369;1;0;2;2;11;4;1;50;450;48.29;2390;1709;681;19;60;617;458;159;5;14;49.12;35.87;376;211;44;1605;538753;153.96;43.01;135.18;37.77;68.81;19.22;196.8;54.98;141.26;39.46;19.89;5.56;8.88;0.1;85;136;37.99;103;28.77;89.55;25.02;268.4;74.98;89.55;25.02;247.19;69.06;110.75;30.94;188.19;52.58;103.97;29.05;65.78;18.38;2993;2961;3025;3367;0;0
990889ef-4557-4753-a6f9-7ead53017373;65191_Game2.replay;AquaDome (Salty Shallows);2024-04-16 03:25:07;loss;LARBYS;[MEAT];Front Flip Freddy;4284;Fennec;152;0;0;1;1;11;4;1;0;340;53.37;2092;1399;693;15;64;496;347;149;4;13;42.04;23.08;141;134;55;1399;464594;184.25;51.9;146.93;41.39;23.81;6.71;223.02;62.82;121.93;34.35;10.04;2.83;7.05;0.09;81;125.4;35.03;95.7;26.73;73.93;20.83;281.06;79.17;73.93;20.83;253.09;71.29;101.9;28.71;185.39;52.22;119.14;33.56;50.46;14.21;3055;3199;2933;3400;2;1
990889ef-4557-4753-a6f9-7ead53017373;65191_Game2.replay;AquaDome (Salty Shallows);2024-04-16 03:25:07;loss;LARBYS;[MEAT];TiPSY0;4284;Fennec;353;0;1;2;2;11;4;2;0;384;48.01;2100;1607;493;17;39;377;290;87;3;8;51.41;26.83;167;105;18;1420;474608;197.21;55.09;123.26;34.43;37.51;10.48;185.4;51.79;147.95;41.33;24.63;6.88;3.42;0.08;41;87.5;24.44;147.2;41.12;111.97;31.28;246.02;68.72;111.97;31.28;228.57;63.85;129.41;36.15;160.93;44.95;121.66;33.98;75.4;21.06;2377;2277;2449;3253;0;0
be11fbc9-6cc4-4cc8-ac05-50fda582f33a;83192_Game2.replay;Champions Field;2024-04-16 03:26:57;win;[LAB];[RAP];G_Llama;4284;Fennec;238;0;2;1;1;11;1;0;0;355;47.01;1848;1103;745;14;65;502;333;169;4;14;43.81;27.83;228;325;66;1556;490376;143.95;43.64;139.01;42.14;46.92;14.22;215.68;65.38;111.19;33.71;3.01;0.91;4.75;0.15;31;61.8;18.56;136.2;40.9;120.33;36.48;209.55;63.52;120.33;36.48;215.13;65.21;114.75;34.79;162.79;49.35;96.52;29.26;70.57;21.39;2820;2806;2843;3477;0;1
be11fbc9-6cc4-4cc8-ac05-50fda582f33a;83192_Game2.replay;Champions Field;2024-04-16 03:26:57;win;[LAB];[RAP];GreenSleeves;23;Octane;492;2;0;2;3;11;1;0;66.67;371;55.79;1976;1371;605;17;56;305;100;205;1;20;15.06;15.48;49;301;18;1462;459128;168.1;50.82;134.98;40.81;27.67;8.37;199.2;60.22;123.07;37.21;8.49;2.57;5.17;0.08;68;145.2;43.6;85.8;25.77;70.92;21.44;259.84;78.56;70.92;21.44;231.67;70.04;99.08;29.96;174.11;52.64;106.86;32.31;49.78;15.05;2909;2810;3026;3498;0;1
be11fbc9-6cc4-4cc8-ac05-50fda582f33a;83192_Game2.replay;Champions Field;2024-04-16 03:26:57;win;[LAB];[RAP];testie;3157;Maverick GXT;452;0;0;5;1;11;1;1;0;329;46.88;1802;1325;477;16;45;271;172;99;2;9;38.07;54.42;126;293;27;1441;446222;164.46;50.65;133.82;41.22;26.39;8.13;179.38;55.25;137.21;42.26;8.07;2.49;4.58;0.14;32;126.2;37.9;103.1;30.96;80.67;24.85;243.99;75.15;80.67;24.85;245.87;75.73;78.79;24.27;199.32;61.39;83.65;25.77;41.69;12.84;3085;2870;3318;3700;0;3
be11fbc9-6cc4-4cc8-ac05-50fda582f33a;83192_Game2.replay;Champions Field;2024-04-16 03:26:57;loss;[RAP];[LAB];Waycey;4284;Fennec;98;0;0;1;1;5;2;2;0;380;48.16;1970;938;1032;12;88;559;189;370;3;25;21.55;35.23;89;257;108;1626;518325;124.66;37.35;154.5;46.29;54.57;16.35;223.79;67.06;102.58;30.74;7.36;2.21;8.18;0.12;70;112.9;33.9;116.3;34.92;106.61;31.94;227.12;68.06;106.61;31.94;193.99;58.13;139.75;41.87;137.25;41.13;112.89;33.83;83.59;25.05;3335;3328;3370;4014;0;0
be11fbc9-6cc4-4cc8-ac05-50fda582f33a;83192_Game2.replay;Champions Field;2024-04-16 03:26:57;loss;[RAP];[LAB];2Cans;4284;Fennec;237;0;0;1;3;5;2;0;0;405;57.94;2260;1757;503;22;38;403;252;151;3;14;41.82;51.61;193;472;63;1570;499090;133.41;39.98;152.28;45.64;48;14.38;188.65;56.53;131.33;39.36;13.72;4.11;7.03;0.11;66;125.6;37.72;80.2;24.08;72.18;21.63;261.52;78.37;72.18;21.63;216.65;64.92;117.05;35.08;158.99;47.64;112.63;33.75;62.08;18.6;3064;2984;3148;3775;1;0
be11fbc9-6cc4-4cc8-ac05-50fda582f33a;83192_Game2.replay;Champions Field;2024-04-16 03:26:57;loss;[RAP];[LAB];mechy ducky;403;Dominus;342;1;0;0;7;5;2;0;14.29;426;51.83;2279;1494;785;19;67;826;531;295;7;25;26.49;20.93;336;408;169;1639;521816;117.34;35.16;153.2;45.91;63.15;18.92;196.19;58.79;123.7;37.07;13.8;4.14;3.82;0.1;38;82.5;24.77;124.1;37.27;106.32;31.86;227.38;68.14;106.32;31.86;186.9;56.01;146.79;43.99;134.04;40.17;107.71;32.28;91.95;27.55;2639;2410;2894;3742;4;0
