replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
a9f9ac1a-9025-4ef4-9d15-c25dbcfd30b8;99799_Game2.replay;Forbidden Temple;2023-07-24 17:40:50;win;[2G1C];COSMONAUTS;LeagueSon;23;Octane;110;0;0;0;1;4;1;0;0;321;56.15;1853;1190;663;15;63;424;250;174;4;16;21.64;38.37;110;135;16;1538;505082;140.76;41.06;171.56;50.04;30.52;8.9;193.49;56.44;134.43;39.21;14.92;4.35;8.62;0.1;87;111.8;32.59;106.4;31.02;106.68;31.12;236.16;68.88;106.68;31.12;215.3;62.8;127.54;37.2;168.3;49.09;95.24;27.78;79.3;23.13;3221;2862;3521;3902;1;0
a9f9ac1a-9025-4ef4-9d15-c25dbcfd30b8;99799_Game2.replay;Forbidden Temple;2023-07-24 17:40:50;win;[2G1C];COSMONAUTS;0Seq0;4284;Fennec;198;0;0;1;2;4;1;0;0;313;56.71;1876;1387;489;17;48;356;228;128;3;13;20.67;68.03;131;384;92;1463;477932;178.26;51.98;137.41;40.07;27.24;7.94;214.27;62.49;105.68;30.82;22.96;6.7;7.71;0.1;76;107.7;31.4;114.4;33.35;93.7;27.32;249.21;72.68;93.7;27.32;226.32;66;116.59;34;158.14;46.12;114.59;33.42;70.17;20.46;3248;3163;3310;4014;1;0
a9f9ac1a-9025-4ef4-9d15-c25dbcfd30b8;99799_Game2.replay;Forbidden Temple;2023-07-24 17:40:50;win;[2G1C];COSMONAUTS;ViiPeRVeNoMm;4284;Fennec;334;2;0;0;3;4;1;1;66.67;412;55.16;2222;1739;483;20;41;327;195;132;2;11;39.14;49.95;282;274;4;1499;489248;169.23;49.36;124.15;36.21;49.45;14.42;180.42;52.63;145.57;42.46;16.85;4.91;4.14;0.12;35;110.1;32.1;107.4;31.31;78.64;22.94;264.2;77.06;78.64;22.94;211.89;61.8;130.95;38.2;152.07;44.36;123.29;35.96;67.48;19.68;2920;2891;2944;3905;1;0
a9f9ac1a-9025-4ef4-9d15-c25dbcfd30b8;99799_Game2.replay;Forbidden Temple;2023-07-24 17:40:50;loss;COSMONAUTS;[2G1C];luma;4284;Fennec;475;0;1;3;1;6;2;0;0;423;52.03;2221;1756;465;20;43;84;0;84;0;7;41.78;33.15;176;276;0;1547;496064;144.67;42.95;138.88;41.23;53.29;15.82;185.56;55.09;129.25;38.37;22.03;6.54;6.51;0.1;66;118.9;34.66;126.9;37;96.71;28.71;240.13;71.29;96.71;28.71;246.31;73.12;90.53;26.88;187.69;55.72;94.57;28.08;54.57;16.2;3149;2851;3540;4105;0;2
a9f9ac1a-9025-4ef4-9d15-c25dbcfd30b8;99799_Game2.replay;Forbidden Temple;2023-07-24 17:40:50;loss;COSMONAUTS;[2G1C];Terminator;803;Batmobile (2016);257;0;0;2;2;6;2;1;0;379;50.75;2093;1332;761;16;66;384;292;92;3;9;22.54;25.52;210;201;18;1574;506256;141.01;41.73;158.42;46.88;38.48;11.39;208.66;61.75;114.14;33.78;15.11;4.47;5.04;0.08;60;107.1;31.22;94.5;27.55;82.25;24.34;255.66;75.66;82.25;24.34;256.08;75.78;81.83;24.22;187.37;55.45;106.51;31.52;44.03;13.03;2978;3072;2860;3832;0;1
a9f9ac1a-9025-4ef4-9d15-c25dbcfd30b8;99799_Game2.replay;Forbidden Temple;2023-07-24 17:40:50;loss;COSMONAUTS;[2G1C];Zyphon;4284;Fennec;130;1;0;0;1;6;2;1;100;238;34.12;1175;730;445;8;39;94;0;94;0;8;74.57;20.68;103;76;1;1323;429565;218.09;63.63;104.59;30.51;20.09;5.86;205.37;59.91;116.21;33.9;21.2;6.18;5.34;0.14;38;112.5;32.8;111.8;32.59;112.95;32.95;229.83;67.05;112.95;32.95;238.93;69.71;103.84;30.29;167.81;48.96;116.69;34.04;58.28;17;3692;3777;3593;4121;0;0
bf5e31e1-26ca-4cd5-85a4-6e62b53a7cdf;99799_Game3.replay;Forbidden Temple;2023-07-24 17:47:41;win;[2G1C];COSMONAUTS;ViiPeRVeNoMm;4284;Fennec;414;2;0;0;5;2;2;0;40;444;48.02;2453;1794;659;22;54;519;200;319;2;23;41.05;30.6;405;427;9;1646;548068;137.33;38.58;152.13;42.73;66.54;18.69;193.75;54.43;137.1;38.51;25.14;7.06;4.74;0.14;34;94.5;26.54;125.3;35.2;95.24;26.75;260.75;73.25;95.24;26.75;198.05;55.63;157.95;44.37;138.25;38.84;114.59;32.19;103.15;28.98;3060;2718;3522;4039;0;0
bf5e31e1-26ca-4cd5-85a4-6e62b53a7cdf;99799_Game3.replay;Forbidden Temple;2023-07-24 17:47:41;win;[2G1C];COSMONAUTS;LeagueSon;23;Octane;264;1;0;0;4;2;2;1;25;393;48.53;2361;1681;680;20;52;481;289;192;4;16;23.13;33.22;96;239;43;1506;491280;165.17;47.19;149.11;42.6;35.71;10.2;188.29;53.8;144.24;41.21;17.47;4.99;8.61;0.11;77;104.4;29.33;98.2;27.58;84.59;24.17;265.41;75.83;84.59;24.17;215.34;61.53;134.66;38.47;152.5;43.57;113.46;32.42;84.04;24.01;2958;3066;2802;3782;2;2
bf5e31e1-26ca-4cd5-85a4-6e62b53a7cdf;99799_Game3.replay;Forbidden Temple;2023-07-24 17:47:41;win;[2G1C];COSMONAUTS;0Seq0;4284;Fennec;114;0;0;0;1;2;2;1;0;324;44.08;1796;1150;646;14;58;214;56;158;1;14;22.29;44.15;199;260;43;1473;491391;179.03;50.29;141.63;39.78;35.33;9.92;234.61;65.9;105.63;29.67;15.76;4.43;8.48;0.13;66;141.6;39.78;111.1;31.21;78.67;22.1;277.33;77.9;78.67;22.1;230.5;64.75;125.5;35.25;169.43;47.59;108.84;30.57;77.72;21.83;3575;3511;3691;4138;1;0
bf5e31e1-26ca-4cd5-85a4-6e62b53a7cdf;99799_Game3.replay;Forbidden Temple;2023-07-24 17:47:41;loss;COSMONAUTS;[2G1C];luma;4284;Fennec;279;0;0;3;0;10;3;3;0;371;51;2260;1415;845;16;62;83;0;83;0;8;50.49;25.96;71;192;0;1442;479887;182.04;51.14;140.24;39.4;33.68;9.46;206.81;58.1;134.37;37.75;14.78;4.15;7.45;0.1;76;115;32.3;83.8;23.54;87.37;24.54;268.59;75.46;87.37;24.54;275.79;77.48;80.17;22.52;232;65.17;84.07;23.62;39.9;11.21;3337;3415;3287;3905;0;0
bf5e31e1-26ca-4cd5-85a4-6e62b53a7cdf;99799_Game3.replay;Forbidden Temple;2023-07-24 17:47:41;loss;COSMONAUTS;[2G1C];Zyphon;4284;Fennec;230;1;0;1;1;10;3;0;100;307;43.67;1459;961;498;11;45;129;0;129;0;11;28.71;21.87;49;166;0;1367;443241;197.48;56.71;125.22;35.96;25.5;7.32;199.29;57.23;139.97;40.2;8.94;2.57;4.44;0.09;48;107.7;30.25;145.9;40.98;108.3;31.1;239.9;68.9;108.3;31.1;248.7;71.42;99.5;28.58;191.67;55.05;105.91;30.42;50.62;14.54;3505;3660;3407;4133;1;2
bf5e31e1-26ca-4cd5-85a4-6e62b53a7cdf;99799_Game3.replay;Forbidden Temple;2023-07-24 17:47:41;loss;COSMONAUTS;[2G1C];Terminator;803;Batmobile (2016);430;1;1;1;1;10;3;0;100;364;55.57;2205;1620;585;21;53;374;271;103;4;10;28.72;53.28;372;519;145;1538;505872;152.59;43.23;153.25;43.42;47.13;13.35;194.37;55.07;138.11;39.13;20.48;5.8;5.61;0.1;58;122.4;34.38;105.6;29.66;88.03;24.94;264.93;75.06;88.03;24.94;271.5;76.92;81.46;23.08;221.29;62.69;88.19;24.99;43.49;12.32;2799;2566;2958;3914;1;1
152f6595-7b6f-45bc-a1fa-5fde487b387f;44665_Game1.replay;Forbidden Temple;2023-07-24 18:12:47;win;[2G1C];[C&C];ViiPeRVeNoMm;4284;Fennec;611;1;3;2;4;9;2;2;25;441;51.89;2546;1940;606;24;52;363;195;168;2;15;47.61;40.38;264;384;12;1600;541821;158.8;43.41;147.33;40.27;59.7;16.32;205.43;56.15;143.93;39.34;16.48;4.5;4.61;0.12;37;111.2;29.89;119.7;32.18;99.42;27.18;266.41;72.82;99.42;27.18;249.84;68.29;115.99;31.71;171.25;46.81;126.5;34.58;68.09;18.61;2754;2875;2634;3636;0;2
152f6595-7b6f-45bc-a1fa-5fde487b387f;44665_Game1.replay;Forbidden Temple;2023-07-24 18:12:47;win;[2G1C];[C&C];LeagueSon;23;Octane;449;1;1;1;4;9;2;0;25;380;50.3;2489;1887;602;21;54;429;278;151;3;13;34.33;42.38;83;203;16;1544;525568;151.09;41.2;178.67;48.72;36.98;10.08;185.42;50.56;157.63;42.98;23.69;6.46;6.58;0.11;62;112.9;30.35;131.4;35.32;102.52;27.95;264.22;72.05;102.52;27.95;238.32;64.99;128.41;35.01;164.4;44.83;129.1;35.2;73.23;19.97;2992;2859;3156;3727;0;1
152f6595-7b6f-45bc-a1fa-5fde487b387f;44665_Game1.replay;Forbidden Temple;2023-07-24 18:12:47;win;[2G1C];[C&C];0Seq0;4284;Fennec;404;2;0;2;4;9;2;0;50;284;52.05;1767;990;777;11;57;383;200;183;2;9;49.11;45.88;0;147;0;1334;460838;245.27;65.96;111.04;29.86;15.51;4.17;246.24;66.23;121.67;32.72;3.9;1.05;10.09;0.11;91;128.5;34.54;95.7;25.73;89.88;24.17;281.93;75.83;89.88;24.17;255.36;68.68;116.45;31.32;185.9;50;122.95;33.07;62.96;16.93;3369;3425;3279;3632;1;0
152f6595-7b6f-45bc-a1fa-5fde487b387f;44665_Game1.replay;Forbidden Temple;2023-07-24 18:12:47;loss;[C&C];[2G1C];Snow Melody;6244;BMW M240i;460;0;2;3;3;12;4;2;0;453;51.5;2590;1936;654;23;58;932;703;229;8;20;28.15;48.13;165;388;98;1436;491999;176.3;47.82;157.87;42.82;34.49;9.36;213.58;57.93;143.8;39.01;11.29;3.06;8.35;0.18;46;83.5;22.45;149.5;40.19;114.34;31.01;254.33;68.99;114.34;31.01;228.93;62.1;139.73;37.9;182.47;49.5;102.6;27.83;83.59;22.67;2499;2371;2598;3248;2;1
152f6595-7b6f-45bc-a1fa-5fde487b387f;44665_Game1.replay;Forbidden Temple;2023-07-24 18:12:47;loss;[C&C];[2G1C];TiPSY-Jr;4284;Fennec;393;1;0;3;4;12;4;1;25;338;49.85;2017;1376;641;18;57;118;0;118;0;10;53.53;22.12;123;426;2;1502;517712;177.2;47.69;161.99;43.6;32.35;8.71;210.92;56.77;153.44;41.3;7.18;1.93;7.84;0.1;77;127.4;34.25;106.4;28.6;100.32;27;271.22;73;100.32;27;277.6;74.71;93.95;25.29;208.38;56.09;114.8;30.9;48.36;13.02;2831;2879;2773;3457;0;0
152f6595-7b6f-45bc-a1fa-5fde487b387f;44665_Game1.replay;Forbidden Temple;2023-07-24 18:12:47;loss;[C&C];[2G1C];2can_;23;Octane;346;1;0;2;2;12;4;1;50;359;48.34;2085;1570;515;18;48;250;78;172;1;16;42.8;41.65;226;257;21;1504;517716;175.32;47.15;163.08;43.86;33.44;8.99;238.03;64.01;125.39;33.72;8.42;2.26;6.01;0.1;58;139.3;37.45;90.8;24.41;83.45;22.44;288.4;77.56;83.45;22.44;266.11;71.56;105.74;28.44;208.54;56.08;105.78;28.45;57.52;15.47;3013;3042;3013;3304;1;0
a6990313-a1a4-4f0e-aeff-6e026f5bf707;44665_Game2.replay;Forbidden Temple;2023-07-24 18:20:13;win;[2G1C];[C&C];LeagueSon;23;Octane;371;0;2;1;2;6;2;0;0;372;47.75;2463;1700;763;20;66;518;229;289;3;25;27.67;36.84;43;211;71;1473;505267;191.65;50.71;155.31;41.09;30.98;8.2;200.59;53.07;163.52;43.27;13.83;3.66;6.35;0.1;66;108.8;28.78;116.6;30.85;96.41;25.51;281.53;74.49;96.41;25.51;205.48;54.37;172.46;45.63;149.85;39.65;112.53;29.77;115.57;30.58;3089;3007;3189;3880;0;0
a6990313-a1a4-4f0e-aeff-6e026f5bf707;44665_Game2.replay;Forbidden Temple;2023-07-24 18:20:13;win;[2G1C];[C&C];0Seq0;4284;Fennec;822;6;0;0;9;6;2;2;66.67;302;52.79;1667;999;668;12;62;713;514;199;6;19;3.61;29.79;127;243;96;1431;492251;214.02;56.61;131.95;34.9;32.06;8.48;235.43;62.28;135.46;35.83;7.14;1.89;9.65;0.11;88;100.8;26.67;108.8;28.78;101.94;26.97;276.1;73.03;101.94;26.97;207.18;54.8;170.86;45.2;148.14;39.19;115.59;30.58;114.31;30.24;3170;3055;3260;3800;0;0
a6990313-a1a4-4f0e-aeff-6e026f5bf707;44665_Game2.replay;Forbidden Temple;2023-07-24 18:20:13;win;[2G1C];[C&C];ViiPeRVeNoMm;4284;Fennec;387;0;3;1;1;6;2;0;0;456;47.33;2600;2050;550;25;50;437;254;183;4;17;66.41;32.29;244;368;57;1585;545062;159.4;42.17;156.41;41.38;62.2;16.45;197.7;52.3;159.98;42.32;20.33;5.38;4.81;0.14;35;137.3;36.32;120.5;31.88;79.13;20.93;298.87;79.07;79.13;20.93;227.95;60.3;150.06;39.7;163.86;43.35;130.87;34.62;83.27;22.03;3272;3140;3394;4088;0;0
a6990313-a1a4-4f0e-aeff-6e026f5bf707;44665_Game2.replay;Forbidden Temple;2023-07-24 18:20:13;loss;[C&C];[2G1C];2can_;23;Octane;432;1;0;3;1;12;6;5;100;383;47.61;2372;1798;574;20;48;237;164;73;2;7;55.1;32.46;177;166;35;1519;522392;169.45;44.83;173.92;46.01;34.61;9.16;230.97;61.11;143.29;37.91;3.71;0.98;8.98;0.12;77;148;39.15;103.2;27.3;99.01;26.19;278.97;73.81;99.01;26.19;312.36;82.65;65.55;17.35;258.35;68.35;85.16;22.53;34.46;9.12;3047;3004;3079;3511;0;0
a6990313-a1a4-4f0e-aeff-6e026f5bf707;44665_Game2.replay;Forbidden Temple;2023-07-24 18:20:13;loss;[C&C];[2G1C];Snow Melody;6244;BMW M240i;238;0;1;1;1;12;6;1;0;434;52.63;2583;2056;527;24;47;357;272;85;3;8;30.17;58.77;419;356;27;1458;500222;198.04;52.4;129.14;34.17;50.76;13.43;231.92;61.36;137.62;36.41;8.4;2.22;9.52;0.18;53;106.7;28.23;109.5;28.97;114.57;30.31;263.37;69.69;114.57;30.31;289.71;76.66;88.23;23.34;230.84;61.08;104.23;27.58;42.87;11.34;2511;2545;2489;3226;0;0
a6990313-a1a4-4f0e-aeff-6e026f5bf707;44665_Game2.replay;Forbidden Temple;2023-07-24 18:20:13;loss;[C&C];[2G1C];TiPSY-Jr;4284;Fennec;338;1;0;1;4;12;6;0;25;267;45.96;1637;1106;531;13;48;380;287;93;3;9;62.32;28.59;108;112;12;1420;488483;220.03;58.21;132.92;35.17;25.02;6.62;199.6;52.81;167.4;44.29;10.97;2.9;5.15;0.12;44;91.8;24.29;133.4;35.29;118.13;31.25;259.85;68.75;118.13;31.25;289.24;76.52;88.73;23.48;225.31;59.61;110.72;29.29;41.94;11.1;2528;2436;2607;3254;0;0
b578b8ae-0330-4430-9663-a5d670447165;44665_Game3.replay;Forbidden Temple;2023-07-24 18:26:25;win;[2G1C];[C&C];ViiPeRVeNoMm;4284;Fennec;382;1;0;1;5;10;1;0;20;429;53.6;2315;1713;602;21;55;273;132;141;2;15;48.21;36.48;466;398;67;1626;515417;125.08;37.57;141.49;42.5;66.37;19.93;184.97;55.56;137.77;41.38;10.2;3.06;3.31;0.11;31;85.9;25.72;140.3;42.01;107.65;32.33;225.29;67.67;107.65;32.33;218.51;65.63;114.43;34.37;154.6;46.43;109.93;33.02;68.42;20.55;3038;2836;3175;3756;0;1
