replay id;replay title;map;date;result;team name;opposing team name;player name;car id;car name;score;goals;assists;saves;shots;shots conceded;goals conceded;goals conceded while last defender;shooting percentage;bpm;avg boost amount;amount collected;amount collected big pads;amount collected small pads;count collected big pads;count collected small pads;amount stolen;amount stolen big pads;amount stolen small pads;count stolen big pads;count stolen small pads;0 boost time;100 boost time;amount used while supersonic;amount overfill total;amount overfill stolen;avg speed;total distance;time slow speed;percentage slow speed;time boost speed;percentage boost speed;time supersonic speed;percentage supersonic speed;time on ground;percentage on ground;time low in air;percentage low in air;time high in air;percentage high in air;time powerslide;avg powerslide time;count powerslide;time most back;percentage most back;time most forward;percentage most forward;time in front of ball;percentage in front of ball;time behind ball;percentage behind ball;time in front of ball;percentage in front of ball;time defensive half;percentage defensive half;time offensive half;percentage offensive half;time defensive third;percentage defensive third;time neutral third;percentage neutral third;time offensive third;percentage offensive third;avg distance to ball;avg distance to ball has possession;avg distance to ball no possession;avg distance to team mates;demos inflicted;demos taken
e00ba9cb-0328-4ac6-a443-b8dc8cb209b0;21479_Game2.replay;Sovereign Heights (Dusk);2023-01-17 04:16:41;loss;AMERICAN MUSCLE;RCE;Dies;23;Octane;391;1;1;2;4;6;3;2;25;285;52.07;1898;1284;614;17;53;347;162;185;2;16;7.22;38;65;425;39;1440;467783;193.77;55.75;129.55;37.27;24.27;6.98;209.62;60.3;124.81;35.91;13.17;3.79;7.44;0.14;52;117.3;33.42;108.3;30.85;90.45;26.02;257.15;73.98;90.45;26.02;215.87;62.1;131.72;37.9;149.78;43.09;132.06;37.99;65.75;18.92;3357;3269;3314;3860;0;1
e00ba9cb-0328-4ac6-a443-b8dc8cb209b0;21479_Game2.replay;Sovereign Heights (Dusk);2023-01-17 04:16:41;loss;AMERICAN MUSCLE;RCE;NovelSanity.ttv KBM;4284;Fennec;322;0;1;1;4;6;3;1;0;513;51.86;3039;2451;588;30;54;574;349;225;4;20;38.11;27.8;472;553;50;1681;552398;125.94;35.91;140.27;39.99;84.51;24.1;183.61;52.35;153.9;43.88;13.21;3.77;9.97;0.1;104;84.4;24.05;123;35.04;92.8;26.46;257.92;73.54;92.8;26.46;199.4;56.85;151.32;43.15;142.51;40.63;121.31;34.59;86.9;24.78;2830;2570;3078;3667;1;0
3a25788d-bbe0-4365-8cc1-83c193081720;21479_Game3.replay;Sovereign Heights (Dusk);2023-01-17 04:26:51;win;RCE;AMERICAN MUSCLE;King;23;Octane;288;1;0;1;1;9;3;2;100;382;54.85;2380;1613;767;19;68;264;143;121;2;12;35.54;19.08;304;302;56;1524;523543;169.51;45.42;163.79;43.88;39.94;10.7;231.72;62.08;131.26;35.17;10.26;2.75;7.3;0.13;57;145;38.56;112.9;30.03;90.28;24.19;282.97;75.81;90.28;24.19;289.47;77.56;83.77;22.44;230.61;61.78;95.85;25.68;46.79;12.54;3415;3229;3576;4136;0;1
3a25788d-bbe0-4365-8cc1-83c193081720;21479_Game3.replay;Sovereign Heights (Dusk);2023-01-17 04:26:51;win;RCE;AMERICAN MUSCLE;Sooper;23;Octane;208;0;2;0;2;9;3;0;0;459;49.71;2774;2203;571;27;56;796;656;140;7;13;53.2;31.33;305;252;2;1574;543457;159.36;42.45;156.17;41.6;59.9;15.96;225.46;60.05;139.16;37.07;10.81;2.88;8.02;0.11;74;95.8;25.48;125.7;33.43;110.64;29.47;264.78;70.53;110.64;29.47;247.58;65.95;127.85;34.05;184.67;49.19;126.55;33.71;64.21;17.1;3388;3335;3508;4066;2;0
3a25788d-bbe0-4365-8cc1-83c193081720;21479_Game3.replay;Sovereign Heights (Dusk);2023-01-17 04:26:51;win;RCE;AMERICAN MUSCLE;rubber ducky;403;Dominus;648;3;0;2;3;9;3;1;100;418;56.96;2634;2105;529;27;51;441;276;165;4;15;47.2;37.78;458;630;132;1578;545254;166.96;44.37;157.36;41.82;51.97;13.81;231.66;61.56;121.61;32.32;23.03;6.12;4.87;0.11;45;115.4;30.69;117;31.12;97.13;25.81;279.16;74.19;97.13;25.81;255.89;68;120.4;32;202.67;53.86;101.95;27.09;71.67;19.05;2798;2733;2873;3924;1;0
3a25788d-bbe0-4365-8cc1-83c193081720;21479_Game3.replay;Sovereign Heights (Dusk);2023-01-17 04:26:51;loss;AMERICAN MUSCLE;RCE;NovelSanity.ttv KBM;4284;Fennec;310;0;1;2;1;6;4;0;0;442;50.76;2766;2196;570;25;51;275;167;108;2;9;39.33;29.74;311;323;32;1602;548578;156.19;41.86;151.38;40.57;65.54;17.57;201.47;54;156.42;41.92;15.22;4.08;8.8;0.08;110;133.1;35.4;126.6;33.67;85.66;22.96;287.45;77.04;85.66;22.96;251.99;67.54;121.12;32.46;195.15;52.3;106.26;28.48;71.7;19.22;3098;3286;2977;3627;1;1
3a25788d-bbe0-4365-8cc1-83c193081720;21479_Game3.replay;Sovereign Heights (Dusk);2023-01-17 04:26:51;loss;AMERICAN MUSCLE;RCE;K105TY;5361;Dingo;420;2;1;0;4;6;4;3;50;262;46.07;1685;994;691;12;61;207;0;207;0;19;32.92;49.43;58;210;0;1435;490706;213;57.35;136.53;36.76;21.9;5.9;231.23;62.25;124.52;33.52;15.68;4.22;5.15;0.1;54;123.4;32.82;103.2;27.45;84.76;22.82;286.67;77.18;84.76;22.82;241.42;65;130.01;35;175.48;47.24;131.34;35.36;64.61;17.39;2831;2624;3086;3402;0;2
3a25788d-bbe0-4365-8cc1-83c193081720;21479_Game3.replay;Sovereign Heights (Dusk);2023-01-17 04:26:51;loss;AMERICAN MUSCLE;RCE;Dies;23;Octane;248;1;0;0;4;6;4;1;25;280;57.68;1738;1211;527;15;48;554;384;170;4;16;13.83;72.5;40;320;28;1385;479685;218.71;58.29;128.52;34.25;27.99;7.46;224.2;59.75;138.86;37.01;12.15;3.24;11.24;0.15;74;105.2;27.98;123.9;32.95;101.57;27.07;273.65;72.93;101.57;27.07;249.29;66.44;125.93;33.56;179.76;47.91;117.03;31.19;78.43;20.9;3062;2964;3217;3457;0;0
19c5307c-e1ff-4153-bd09-79a41547600a;73744_Game5.replay;Sovereign Heights (Dusk);2023-01-17 04:55:31;win;MONKEY VILLAGE;AMERICAN MUSCLE;udayksingla;23;Octane;369;0;0;4;0;13;1;0;0;228;47.21;1271;625;646;9;58;94;81;13;1;2;21.66;21.53;30;285;18;1229;390031;239.26;71.84;84.46;25.36;9.34;2.8;228.21;68.52;97.95;29.41;6.9;2.07;8.87;0.2;45;155.5;46.7;48.7;14.62;78.88;23.68;254.18;76.32;78.88;23.68;310.81;93.32;22.25;6.68;273.58;82.14;53.51;16.07;5.98;1.8;2769;3007;2541;3168;0;0
19c5307c-e1ff-4153-bd09-79a41547600a;73744_Game5.replay;Sovereign Heights (Dusk);2023-01-17 04:55:31;win;MONKEY VILLAGE;AMERICAN MUSCLE;bylebukong;23;Octane;264;1;0;1;1;13;1;1;100;363;52.11;2019;1251;768;15;69;198;79;119;1;12;36.93;35.62;250;270;22;1513;479337;154.86;46.5;128.51;38.58;49.69;14.92;202.54;60.81;117.44;35.26;13.08;3.93;9.49;0.11;86;73.6;22.1;137;41.14;118.15;35.47;214.91;64.53;118.15;35.47;271.23;81.44;61.83;18.56;221.56;66.52;85.34;25.62;26.15;7.85;2946;2814;3065;3396;1;0
19c5307c-e1ff-4153-bd09-79a41547600a;73744_Game5.replay;Sovereign Heights (Dusk);2023-01-17 04:55:31;win;MONKEY VILLAGE;AMERICAN MUSCLE;hotshot;23;Octane;432;1;0;1;1;13;1;0;100;359;42.18;1981;1343;638;16;41;282;98;184;1;8;67.26;60.39;253;262;1;1476;467119;163.9;49.22;127.35;38.25;41.73;12.53;157.36;47.26;151.34;45.45;24.29;7.29;5.08;0.15;35;101.8;30.57;140.6;42.22;104.49;31.38;228.49;68.62;104.49;31.38;270.69;81.29;62.29;18.71;229.71;68.98;71.97;21.61;31.31;9.4;2368;2155;2539;3261;0;0
19c5307c-e1ff-4153-bd09-79a41547600a;73744_Game5.replay;Sovereign Heights (Dusk);2023-01-17 04:55:31;loss;AMERICAN MUSCLE;MONKEY VILLAGE;NovelSanity.ttv KBM;4284;Fennec;340;0;1;0;6;2;2;0;0;526;52.79;2905;2347;558;30;50;844;550;294;7;27;26.02;33.05;447;655;149;1727;549758;107.74;32.35;138.38;41.55;86.94;26.1;195.92;58.83;131.7;39.54;5.43;1.63;10.34;0.09;117;88.2;26.49;120.4;36.16;65.15;19.56;267.91;80.44;65.15;19.56;145.39;43.65;187.67;56.35;97.44;29.26;108.18;32.48;127.43;38.26;2810;2627;2995;3753;0;0
19c5307c-e1ff-4153-bd09-79a41547600a;73744_Game5.replay;Sovereign Heights (Dusk);2023-01-17 04:55:31;loss;AMERICAN MUSCLE;MONKEY VILLAGE;Dies;23;Octane;236;1;0;0;4;2;2;0;25;293;53.06;1721;1167;554;16;49;620;451;169;6;15;25.77;49.65;44;448;149;1439;453373;173.25;52.5;133.61;40.48;23.17;7.02;201.02;60.91;119.61;36.24;9.39;2.85;6.39;0.13;49;75.8;22.76;120.1;36.07;77.62;23.52;252.4;76.48;77.62;23.52;151.29;45.84;178.73;54.16;91.81;27.82;120.03;36.37;118.19;35.81;3052;2781;3347;3751;0;1
19c5307c-e1ff-4153-bd09-79a41547600a;73744_Game5.replay;Sovereign Heights (Dusk);2023-01-17 04:55:31;loss;AMERICAN MUSCLE;MONKEY VILLAGE;K105TY;5361;Dingo;106;0;0;0;3;2;2;2;0;251;52.59;1515;872;643;11;56;295;100;195;1;17;17.73;82;61;247;9;1456;461898;183.3;55.05;127.34;38.25;22.31;6.7;213.19;64.03;110.18;33.09;9.58;2.88;5.52;0.11;52;164.7;49.46;84.3;25.32;43.27;13;289.68;87;43.27;13;202.87;60.93;130.08;39.07;136.84;41.1;120.38;36.16;75.73;22.75;3717;3893;3523;3992;0;0
0849ab6d-faf3-4c07-b9b3-a5e15ae41ad7;73744_Game4.replay;Sovereign Heights (Dusk);2023-01-17 05:02:54;loss;MONKEY VILLAGE;AMERICAN MUSCLE;bylebukong;23;Octane;349;1;0;2;2;9;3;1;50;488;55.43;2705;2115;590;26;55;558;435;123;5;12;32.36;40.42;500;504;55;1662;531449;130.74;38.69;127.84;37.83;79.37;23.49;221.54;65.55;108.05;31.97;8.36;2.47;10.62;0.12;91;110.5;32.12;118.6;34.48;98.89;29.26;239.05;70.74;98.89;29.26;227.14;67.21;110.8;32.79;164.09;48.56;110.75;32.77;63.1;18.67;3331;3345;3329;3875;2;2
0849ab6d-faf3-4c07-b9b3-a5e15ae41ad7;73744_Game4.replay;Sovereign Heights (Dusk);2023-01-17 05:02:54;loss;MONKEY VILLAGE;AMERICAN MUSCLE;hotshot;23;Octane;256;0;0;1;3;9;3;2;0;416;47.62;2479;1913;566;22;53;505;338;167;4;17;62.09;57.82;283;303;61;1492;486500;169.28;49.28;125.39;36.5;48.85;14.22;201.21;58.57;131.8;38.37;10.52;3.06;3.75;0.12;31;76.9;22.35;138.8;40.35;114.17;33.24;229.35;66.76;114.17;33.24;210.52;61.28;133;38.72;158.18;46.05;97.47;28.37;87.87;25.58;2943;2414;3279;3833;2;0
0849ab6d-faf3-4c07-b9b3-a5e15ae41ad7;73744_Game4.replay;Sovereign Heights (Dusk);2023-01-17 05:02:54;loss;MONKEY VILLAGE;AMERICAN MUSCLE;udayksingla;23;Octane;64;0;0;0;0;9;3;0;0;247;49.67;1314;801;513;10;47;136;100;36;1;3;30.82;50.71;51;217;0;1326;429476;218.76;63.59;112.14;32.6;13.11;3.81;248.42;72.21;90.6;26.34;4.99;1.45;7.69;0.15;53;150.8;43.84;75.8;22.03;66.02;19.19;277.99;80.81;66.02;19.19;279.7;81.31;64.31;18.69;216.25;62.86;101.37;29.47;26.38;7.67;3318;3430;3259;3884;0;0
0849ab6d-faf3-4c07-b9b3-a5e15ae41ad7;73744_Game4.replay;Sovereign Heights (Dusk);2023-01-17 05:02:54;win;AMERICAN MUSCLE;MONKEY VILLAGE;K105TY;5361;Dingo;391;1;1;2;2;5;1;0;50;255;51.03;1450;902;548;10;46;354;269;85;3;8;19.75;72.26;84;111;30;1360;438700;210.53;61.78;111.12;32.61;19.15;5.62;214.04;62.81;116.23;34.11;10.53;3.09;5.93;0.13;46;122.5;35.61;101;29.36;77.04;22.61;263.76;77.39;77.04;22.61;235.63;69.14;105.17;30.86;174.82;51.3;109.23;32.05;56.75;16.65;3209;3070;3393;3743;1;1
0849ab6d-faf3-4c07-b9b3-a5e15ae41ad7;73744_Game4.replay;Sovereign Heights (Dusk);2023-01-17 05:02:54;win;AMERICAN MUSCLE;MONKEY VILLAGE;Dies;23;Octane;190;0;1;0;0;5;1;0;0;282;53.82;1506;921;585;13;54;344;144;200;2;19;1.46;53.26;17;410;63;1370;435390;198.82;58.83;111.45;32.98;27.68;8.19;216.43;64.04;111.66;33.04;9.86;2.92;7;0.13;54;112.5;32.7;105.3;30.61;76.32;22.58;261.63;77.42;76.32;22.58;238.44;70.55;99.51;29.45;187.35;55.44;95.73;28.33;54.87;16.24;3320;3345;3287;3835;0;2
0849ab6d-faf3-4c07-b9b3-a5e15ae41ad7;73744_Game4.replay;Sovereign Heights (Dusk);2023-01-17 05:02:54;win;AMERICAN MUSCLE;MONKEY VILLAGE;NovelSanity.ttv KBM;4284;Fennec;452;2;1;0;7;5;1;1;28.57;448;48.76;2475;2020;455;26;40;614;540;74;6;7;43.1;31.24;396;581;59;1640;529168;126.55;37.14;151.84;44.56;62.39;18.31;184;53.99;140.7;41.29;16.1;4.72;8.82;0.1;90;100.6;29.24;128.2;37.27;76.62;22.48;264.17;77.52;76.62;22.48;226.21;66.38;114.57;33.62;166.35;48.81;107.14;31.44;67.29;19.75;2669;2594;2779;3733;1;1
16a675a5-6d57-4632-a99a-2f6f920e92e8;73744_Game3.replay;Sovereign Heights (Dusk);2023-01-17 05:12:28;win;MONKEY VILLAGE;AMERICAN MUSCLE;udayksingla;23;Octane;108;0;0;0;1;10;3;2;0;225;36.76;1451;782;669;9;56;36;0;36;0;3;63.85;9.44;69;117;0;1307;451755;254.51;66.08;114.48;29.72;16.19;4.2;272.48;70.74;104.83;27.22;7.88;2.05;7.35;0.15;50;190.3;48.92;85.2;21.9;66.2;17.19;318.98;82.81;66.2;17.19;341.83;88.74;43.36;11.26;268.6;69.73;101.84;26.44;14.74;3.83;3712;3936;3502;3606;0;1
16a675a5-6d57-4632-a99a-2f6f920e92e8;73744_Game3.replay;Sovereign Heights (Dusk);2023-01-17 05:12:28;win;MONKEY VILLAGE;AMERICAN MUSCLE;bylebukong;23;Octane;599;4;0;0;4;10;3;1;100;423;46.37;2453;1569;884;17;71;616;362;254;4;22;50.56;26.5;170;147;37;1542;535377;188.67;48.98;139.29;36.16;57.26;14.86;214.01;55.56;151.26;39.27;19.94;5.18;8.69;0.09;93;79.6;20.46;153.2;39.38;106.17;27.56;279.04;72.44;106.17;27.56;255.35;66.29;129.86;33.71;198.34;51.49;110.84;28.77;76.02;19.74;2770;2639;2909;3438;3;1
16a675a5-6d57-4632-a99a-2f6f920e92e8;73744_Game3.replay;Sovereign Heights (Dusk);2023-01-17 05:12:28;win;MONKEY VILLAGE;AMERICAN MUSCLE;hotshot;23;Octane;809;2;3;4;4;10;3;0;50;422;51.98;2574;2048;526;23;47;288;103;185;2;16;47.65;56.18;448;270;96;1436;501685;204.15;52.64;143.03;36.88;40.66;10.48;225.89;58.24;146.81;37.85;15.13;3.9;6.33;0.13;49;118;30.33;121.3;31.18;76.83;19.81;311;80.19;76.83;19.81;285.77;73.68;102.06;26.32;229.61;59.2;99.38;25.62;58.84;15.17;2989;2924;3059;3466;0;0
16a675a5-6d57-4632-a99a-2f6f920e92e8;73744_Game3.replay;Sovereign Heights (Dusk);2023-01-17 05:12:28;loss;AMERICAN MUSCLE;MONKEY VILLAGE;K105TY;5361;Dingo;193;0;1;0;2;9;6;2;0;268;50.75;1938;1236;702;15;61;227;38;189;1;16;24.47;59.41;0;279;63;1395;485031;232.51;60.4;136.77;35.53;15.66;4.07;244.83;63.6;137.82;35.8;2.31;0.6;5.05;0.11;47;122.9;31.59;106.2;27.3;101.57;26.39;283.38;73.61;101.57;26.39;257.14;66.8;127.81;33.2;177.31;46.06;152.52;39.62;55.12;14.32;3268;3311;3249;3817;0;1
16a675a5-6d57-4632-a99a-2f6f920e92e8;73744_Game3.replay;Sovereign Heights (Dusk);2023-01-17 05:12:28;loss;AMERICAN MUSCLE;MONKEY VILLAGE;Dies;23;Octane;220;0;1;0;2;9;6;0;0;302;58.71;1952;1334;618;17;57;601;426;175;6;16;5.12;60.96;44;411;173;1461;508950;209.53;54.51;143.54;37.34;31.34;8.15;231.33;60.18;144.31;37.54;8.76;2.28;5.1;0.11;46;104.1;26.76;135.2;34.76;130.04;33.83;254.37;66.17;130.04;33.83;245.58;63.88;138.83;36.12;182.02;47.35;120.63;31.38;81.76;21.27;3310;3276;3353;3854;1;2
16a675a5-6d57-4632-a99a-2f6f920e92e8;73744_Game3.replay;Sovereign Heights (Dusk);2023-01-17 05:12:28;loss;AMERICAN MUSCLE;MONKEY VILLAGE;NovelSanity.ttv KBM;4284;Fennec;543;3;0;1;6;9;6;4;50;495;47.42;3158;2623;535;29;49;326;190;136;2;13;49.71;32.02;387;287;19;1707;599980;137.63;35.46;168.65;43.46;81.82;21.08;198.88;51.24;163.24;42.06;25.98;6.69;7.09;0.08;84;139.5;35.86;119.9;30.82;93.5;24.09;294.6;75.91;93.5;24.09;259.24;66.8;128.86;33.2;193.71;49.91;118.79;30.61;75.6;19.48;2886;2772;2988;3793;1;0
1f41b69e-aa01-4834-bec3-4ac7715a5980;73744_Game2.replay;Sovereign Heights (Dusk);2023-01-17 05:20:49;loss;MONKEY VILLAGE;AMERICAN MUSCLE;hotshot;23;Octane;363;1;0;1;3;9;4;1;33.33;398;44.45;2216;1620;596;20;51;183;74;109;1;9;74.32;33.17;521;383;25;1552;509589;167.12;47.11;136.37;38.44;51.26;14.45;204.46;57.63;131.28;37.01;19.01;5.36;4.12;0.15;27;82.6;23.07;150.5;42.04;113.96;32.12;240.79;67.88;113.96;32.12;256.87;72.41;97.88;27.59;196.36;55.35;100.69;28.38;57.7;16.26;2435;2299;2518;3572;1;0
1f41b69e-aa01-4834-bec3-4ac7715a5980;73744_Game2.replay;Sovereign Heights (Dusk);2023-01-17 05:20:49;loss;MONKEY VILLAGE;AMERICAN MUSCLE;udayksingla;23;Octane;113;0;0;1;0;9;4;2;0;276;42.39;1485;890;595;10;51;71;0;71;0;6;66.94;31.77;115;113;0;1284;429371;239.43;66.84;101.5;28.34;17.28;4.82;248.09;69.26;102.79;28.69;7.34;2.05;7.99;0.17;47;183.8;51.34;58.9;16.45;76.83;21.45;281.38;78.55;76.83;21.45;314.87;87.9;43.35;12.1;259.64;72.48;77.81;21.72;20.77;5.8;3366;3505;3304;3727;0;0
1f41b69e-aa01-4834-bec3-4ac7715a5980;73744_Game2.replay;Sovereign Heights (Dusk);2023-01-17 05:20:49;loss;MONKEY VILLAGE;AMERICAN MUSCLE;bylebukong;23;Octane;327;0;0;3;0;9;4;1;0;457;50.3;2723;1902;821;23;58;605;393;212;4;19;47.99;36.06;356;258;15;1629;541662;144.54;40.68;140.77;39.62;70.02;19.71;215.73;60.71;133.25;37.5;6.35;1.79;7.48;0.11;70;77.1;21.54;148.2;41.4;123.43;34.74;231.91;65.26;123.43;34.74;233.46;65.7;121.87;34.3;168.79;47.5;114.57;32.24;71.97;20.25;3014;2744;3256;3720;4;1
1f41b69e-aa01-4834-bec3-4ac7715a5980;73744_Game2.replay;Sovereign Heights (Dusk);2023-01-17 05:20:49;win;AMERICAN MUSCLE;MONKEY VILLAGE;K105TY;5361;Dingo;244;1;0;1;2;3;1;0;50;216;63.36;1369;662;707;10;60;165;32;133;1;12;10.67;87.93;78;361;67;1293;424651;248.35;70.61;85.24;24.24;18.12;5.15;235.94;67.08;103.87;29.53;11.91;3.39;7.29;0.12;63;153.3;42.82;85.7;23.94;55.03;15.65;296.68;84.35;55.03;15.65;247.93;70.49;103.78;29.51;182.83;51.98;126.98;36.1;41.91;11.92;3434;3793;3182;3628;0;2
