player name,WAR,cluster,teammate_WAR,performance,avg_performance,cWAR
bylebukong,2.1746922137323463,3,3.033073943593725,0.71699281131131,0.5251340515227958,2.448706190590481
chyaboi,2.097498877569358,3,3.1724862419808213,0.6611530256029516,0.5251340515227958,2.2917620952454802
deso,2.2596327539269185,3,4.056479793568123,0.5570427732709896,0.5251340515227958,2.305205005891437
dies,1.7794979701283418,4,3.7958155954290973,0.4688051685838492,0.5251340515227958,1.6990486789774402
domo,1.324941438298103,5,5.164119327645157,0.25656677435884845,0.5251340515227958,0.9413718387094603
fernado,2.5227298998365644,2,3.9663308661066954,0.6360361717157618,0.5251340515227958,2.681121057110649
gabefrfx,1.5553530256514276,4,4.4453924919808205,0.34987979766852456,0.5251340515227958,1.3050537163425975
glacidus,2.132439995990411,3,3.137545123559769,0.6796523753484716,0.5251340515227958,2.3531241099479803
greensleeves,3.1445405856130524,1,3.6935547726825755,0.8513588613522084,0.5251340515227958,3.6104570628678863
hotshot,2.163510762119443,3,3.044255395206628,0.7106863522443049,0.5251340515227958,2.428517811533931
idoit,1.7194616306057955,4,4.441315568903899,0.38715142032344996,0.5251340515227958,1.5223939045662909
ihave-80hd,2.4271075363129913,2,3.952961040367918,0.6139973330187668,0.5251340515227958,2.554022675273629
jams,1.7820067298613784,4,4.598061846819531,0.3875560593196432,0.5251340515227958,1.5855169119698314
jbassfox,2.0619330880956737,3,4.776162270199954,0.4317133655530826,0.5251340515227958,1.9285090332774661
kameron,1.367978653397818,5,4.268207306795636,0.3205042667959889,0.5251340515227958,1.0757250124464028
king,1.4467504126570772,5,4.4297174919808215,0.3266010564502475,0.5251340515227958,1.163204247877573
klosty,1.3998262459904107,5,4.175487319567028,0.3352485922854063,0.5251340515227958,1.1286305503102954
lalaluke413,1.775219830896071,4,4.239552869339311,0.4187280794950246,0.5251340515227958,1.6232501028058632
lavablue,2.441844394138559,2,3.194341566054895,0.7644280812318727,0.5251340515227958,2.7836057439527155
luma,1.5374462459904106,4,4.7786663015046305,0.32173124235653866,0.5251340515227958,1.2469449798235743
malandro_.,1.8263629126570773,4,3.809823047536377,0.47938260907894276,0.5251340515227958,1.761020393478619
mini,3.182392399836565,1,2.9783847996731296,1.0684960520164568,0.5251340515227958,3.958425679698165
mrkaivo,2.6413894278085923,2,3.8476713381346674,0.6864903978750756,0.5251340515227958,2.871839651733857
novelsanity,2.3959893494386866,2,3.1793242161187525,0.7536159216764802,0.5251340515227958,2.722308699932804
pastamafia,1.258923169067334,5,4.90185403044236,0.2568259195906175,0.5251340515227958,0.8757236824493948
penquan,1.7577198308960709,4,4.2570528693393115,0.4128959364248785,0.5251340515227958,1.5974205966732378
ral days,2.5190335475777124,2,3.7970789999173293,0.6634135206648472,0.5251340515227958,2.7165252195723184
rubber ducky,2.4618254126570775,2,3.414642491980821,0.720961394476463,0.5251340515227958,2.7415073468019915
scootleboot,2.481833038443241,2,3.532939661792142,0.7024838451909168,0.5251340515227958,2.735125211870918
senor brightside,2.0237767544649867,3,3.976968763167262,0.5088741891081007,0.5251340515227958,2.0005543091185873
sooper,1.967892079323744,3,3.9085758253141547,0.5034805942815689,0.5251340515227958,1.936966465408922
tacofish,1.6316216845869018,4,5.206473673708726,0.31338325838967496,0.5251340515227958,1.3291977713226395
terminator,2.4216157375158343,2,3.579129780116414,0.6765934420620727,0.5251340515227958,2.6379310622887253
toucan,2.1709543105065396,3,4.209114266174369,0.5157746198417423,0.5251340515227958,2.157587106950734
uday,0.8695631814742817,5,4.3382029758517895,0.20044317573765583,0.5251340515227958,0.4058374791841799
zyphon,1.0400462459904107,5,4.229938873559769,0.24587737011791475,0.5251340515227958,0.6412099670511293
