player name,WAR,cluster,teammate_WAR,performance,avg_performance,cWAR
aarav,1.989583303449064,3,1.9195416068981284,1.036488761847741,0.6358663413447599,2.619625176173017
arby,0.4499632485040088,5,2.1384495739310942,0.2104156459845088,0.6358663413447599,-0.21912499802982732
argon,2.191974017734778,3,3.4103880354695555,0.6427344908958369,0.6358663413447599,2.2027752649537327
azapatos,4.0151909874317475,1,0.8673062172877377,4.629496373251141,0.6358663413447599,10.29580339327236
beeholder,1.5913511605919213,4,5.89777181925334,0.26982243622870217,0.6358663413447599,1.0156894510226886
bern1s,3.460021795512556,1,6.456778885142759,0.5358742891868529,0.6358663413447599,3.302768540140619
chyaboi,3.443142165882927,1,4.546265813247334,0.7573561043989063,0.6358663413447599,3.634203958518804
deso,3.008119017734778,2,4.761909910469557,0.6317043107264826,0.6358663413447599,3.0015735688760206
dies,3.1201478638886244,2,6.064193163674686,0.5145198676352726,0.6358663413447599,2.929311416321895
double unicycle,1.7455632485040087,4,4.332911112392632,0.4028615411729758,0.6358663413447599,1.3791264912461632
dreamz,1.71756298325202,4,4.5987466561592125,0.3734850192174962,0.6358663413447599,1.304927017063957
front flip freddy,0.9276815177347784,5,2.2716442854695567,0.4083744641133475,0.6358663413447599,0.5699147003399435
g_llama,3.0076094023501634,2,6.176731625213146,0.4869257051857708,0.6358663413447599,2.77337678698008
hotshot,2.307288135381837,3,3.43739980017544,0.6712306596585235,0.6358663413447599,2.3629040974391673
kade,3.1772094023501625,2,2.901264958546479,1.0951117694338164,0.6358663413447599,3.8994451903269605
king,2.413994017734778,3,5.075128962110484,0.4756517589517415,0.6358663413447599,2.162031345745899
kooks,3.079619017734778,2,4.6904099104695565,0.6565777994926839,0.6358663413447599,3.112191048680971
lukethighwalkr4,1.8921977214384822,3,6.0972102576917795,0.31033827627174715,0.6358663413447599,1.3802535534478149
luma,1.1786011605919215,4,2.730523749755271,0.4316392269789106,0.6358663413447599,0.8574218480748598
mistermirz,0.5277970480378082,5,4.354700156681677,0.12120169679833816,0.6358663413447599,-0.28159418889727605
notmylos,3.5255495732903337,1,6.391251107364981,0.5516211949844458,0.6358663413447599,3.393060808148042
pastamafia,0.7605528412641902,5,4.984135094293086,0.1525947485121411,0.6358663413447599,0.0005321240006007644
peak,2.1128183420591022,3,1.2162853327668535,1.737107473994429,0.6358663413447599,3.84469351934984
penquan,0.9711815177347785,5,2.228144285469557,0.43587012029165456,0.6358663413447599,0.656655951512569
phrez,0.5497913150320752,5,2.7793123597938805,0.19781559028250026,0.6358663413447599,-0.13911250418227317
pops,1.3004627677347782,4,1.8988630354695568,0.6848639124797096,0.6358663413447599,1.3775191677186605
ral days,3.056583761324522,2,6.127757266238788,0.4988095364294105,0.6358663413447599,2.841040342835826
renshirokamazaki,0.33950916924992947,5,4.5429880354695555,0.07473256953335523,0.6358663413447599,-0.5429620913371503
rubber ducky,2.136154017734778,3,3.466208035469556,0.6162798066000675,0.6358663413447599,2.105351106067414
senor brightside,1.885666431527882,3,4.43064320788335,0.4255965427712065,0.6358663413447599,1.55498404609313
shooopen,1.2742340177347777,4,4.328128035469556,0.2944076532145697,0.6358663413447599,0.737236435179838
sooper,0.4986555561963164,5,2.0897572662387867,0.23861888854384172,0.6358663413447599,-0.1260786481032864
terminator,1.6397940177347778,4,0.9486188047003252,1.7286121776310341,0.6358663413447599,3.358309003093626
tipsy,2.71308022463133,2,3.6032294147799018,0.7529579475297037,0.6358663413447599,2.89722522267811
tophatbear,0.7409404463062068,5,3.1681844640409853,0.23386909907422032,0.6358663413447599,0.10873644975501806
toucan,2.6540680918088526,2,5.335339887321409,0.4974506119311772,0.6358663413447599,2.4363875504534875
uday,1.15570171004247,4,4.922772650854171,0.2347664196602578,0.6358663413447599,0.5249088914821461
uncledrug,0.6664940177347782,5,2.6626096570911777,0.25031608217890383,0.6358663413447599,0.06015549327305514
venom,3.4837778015185625,1,4.005345178326699,0.8697821651850665,0.6358663413447599,3.851647287023347
vpr.vnm,2.6768469589112494,2,3.0678409766460275,0.8725507545171917,0.6358663413447599,3.049070487321136
vt stormzy,2.931229311852425,2,6.98557136880289,0.41961196258664046,0.6358663413447599,2.591135231230427
yopazzy,1.6822908927347782,4,6.087738035469556,0.27634088111759897,0.6358663413447599,1.1168804647086308
