player name,WAR,cluster,teammate_WAR,performance,avg_performance,cWAR
aarav,2.1955139557618093,3,3.606717074494794,0.6087291879054147,0.5446897744865311,2.2836917815883346
bamboo,2.2441067201402882,3,4.352223451832367,0.5156230476161507,0.5446897744865311,2.20408385543104
bylebukong,1.9696339841709003,3,3.2443836949678166,0.607090334976683,0.5446897744865311,2.055555223305106
deso,2.3338542966709004,3,4.066318048470006,0.5739477996683111,0.5446897744865311,2.374140565872522
dies,2.0450571930123638,3,4.536754280205815,0.4507753928695445,0.5446897744865311,1.9157436102869703
domo,1.3747523149635832,5,3.8392653641751338,0.35807691955644455,0.5446897744865311,1.117799370823036
dreamz,2.0537472654209004,3,3.9006507808418003,0.5265140051777926,0.5446897744865311,2.02872049308172
ethan,2.130106870200312,3,4.39368161965759,0.48481138475534696,0.5446897744865311,2.0476584850792166
g_llama,1.5290352915688594,5,4.250733848443842,0.35971089842019316,0.5446897744865311,1.274332222871571
idoit,1.4640619355597893,5,1.397987861485715,1.047263696555887,0.5446897744865311,2.156071331013086
king,1.8741066404209001,4,4.0802914058418,0.4593070577600708,0.5446897744865311,1.7565405678703152
kooks,2.732017386293542,2,3.864312785679113,0.706986607403577,0.5446897744865311,2.9554888564575084
lalaluke413,1.6202060655388248,4,4.97612410643383,0.32559599215863516,0.5446897744865311,1.318529139621088
lboyfelicia,1.2133243624603738,5,5.310464127397529,0.22847802628034725,0.5446897744865311,0.7779227407240321
leagueson,1.8611258768595795,4,3.480850810322932,0.5346755659105412,0.5446897744865311,1.8473370069674055
luma,1.5065701054944296,5,3.6639098188319967,0.41119191792081367,0.5446897744865311,1.3227528261657098
merlin,2.0265441404209,3,3.9278539058418005,0.5159418321050259,0.5446897744865311,1.9869602198186564
mini,3.1803572571972163,1,3.3434312326606856,0.951225563166826,0.5446897744865311,3.740128811193519
monkeylicous,1.4110126693124094,5,3.930964017870102,0.3589482536339604,0.5446897744865311,1.1552594916972259
particlebeamz,2.4722546793239615,2,3.307514460688739,0.7474660228119313,0.5446897744865311,2.751463493896284
penquan,1.9107696375799912,4,3.8914613926766117,0.491015956415729,0.5446897744865311,1.8368645168329576
purplecactus,1.7784791691198798,4,4.001289970892821,0.44447645185860946,0.5446897744865311,1.640492381977064
renshirokamazaki,1.397987861485715,5,1.4640619355597893,0.9548693450261648,0.5446897744865311,1.9627766501034687
roo,1.6343012517991053,4,4.765871093341801,0.34291763662729347,0.5446897744865311,1.3564750276202444
rubber ducky,2.8041464509262193,2,3.7776650222919597,0.7422962158844106,0.5446897744865311,3.076236800314767
senor brightside,2.4769994355597893,2,4.800436371119578,0.5159946396669128,0.5446897744865311,2.437488227303674
seq,1.6959474369148027,4,4.1062835933418,0.41301273971060454,0.5446897744865311,1.5146373027654292
solo,3.443999435559789,1,3.8334363711195785,0.8984104866083764,0.5446897744865311,3.931048296246532
sooper,1.872432850592469,4,3.298047073733957,0.5677398802172198,0.5446897744865311,1.9041712457446696
spoon,1.732607829279596,4,4.8492036439385835,0.3572973948919065,0.5446897744865311,1.4745815338007484
terminator,2.4320167966709003,2,3.9681555484700057,0.6128834333645535,0.5446897744865311,2.5259147300527607
toucan,1.8696313800042337,4,3.3443862991344835,0.5590357132153329,0.5446897744865311,1.8893847415516283
uday,1.3564369355597892,5,5.920998871119578,0.22908920692013338,0.5446897744865311,0.921876867128302
vpr.vnm,1.7914769682395277,4,3.3790029560868984,0.5301791657247239,0.5446897744865311,1.7714968674902258
vt stormzy,2.0698381410105227,3,3.272138546171989,0.6325643342431163,0.5446897744865311,2.190835308397348
