player name,WAR,cluster,teammate_WAR,performance,avg_performance,cWAR
argon,1.8621852325602777,4,2.779926618966709,0.6698684849647026,0.5122104198134674,2.169984642827351
deso,2.4085167710218163,2,4.249393542043633,0.5667907072366624,0.5122104198134674,2.5150751019575117
dies,2.0673567710218164,3,4.590553542043633,0.45035021421435506,0.5122104198134674,1.9465856910003672
domo,1.9767604073854523,3,3.9213783905284805,0.5040983579039527,0.5122104198134674,1.9609230452473123
elatedthug,1.7315002192976783,4,4.356086645491908,0.397489848162134,0.5122104198134674,1.5075286497753102
fernado,2.228138150332161,2,3.859448714457425,0.5773203157190807,0.5122104198134674,2.3552536743180346
front flip freddy,2.1820367710218163,2,4.475873542043633,0.4875108178381472,0.5122104198134674,2.133815178840394
g_llama,1.525896771021816,5,4.749879748940184,0.3212495582361388,0.5122104198134674,1.1530795572547257
greensleeves,2.969248622873668,1,3.521052801302891,0.8432843216026071,0.5122104198134674,3.6156116974665427
hotshot,2.9069140124011263,1,3.3688625075608734,0.8628770114176588,0.5122104198134674,3.5915283389349253
jmc,1.5186548355379452,5,3.8050308692325725,0.39911761237412485,0.5122104198134674,1.2978611869422612
kail,1.7881824853075305,4,3.535503219462987,0.5057787744227087,0.5122104198134674,1.7756258383867183
king,2.014090319408913,3,4.595535477527504,0.43827108489488514,0.5122104198134674,1.8697368817230713
leagueson,2.127948495159747,3,3.959638369629839,0.5374098077948151,0.5122104198134674,2.1771458308768232
lukethighwalkr4,1.9066709645702031,3,4.702954832366213,0.4054197908617577,0.5122104198134674,1.6981812017289868
luma,1.542069847944893,5,3.100042003582094,0.49743514641512393,0.5122104198134674,1.5132237471495906
pastamafia,1.4276375117625566,5,5.062663912414003,0.28199334114632624,0.5122104198134674,0.9781794965371348
penquan,1.8429657365390575,4,4.432810783422942,0.41575556155725424,0.5122104198134674,1.6546547328477634
ral days,2.6888645129573003,1,3.9207612839791164,0.6858016385604624,0.5122104198134674,3.0277705797456567
renshirokamazaki,1.6455691848149194,4,4.369293542043632,0.37662133912047574,0.5122104198134674,1.3808555525885986
roo,1.237856771021816,5,3.4042550805051706,0.36362045197803616,0.5122104198134674,0.9477612124630044
rubber ducky,2.200214952839998,2,3.697923845073935,0.594986550567,0.5122104198134674,2.3618206671159343
sales,2.0934152895403346,3,4.396886134636224,0.4761131458578317,0.5122104198134674,2.0229417642872143
snipey,2.016848383925042,3,3.3068373208454758,0.6099025105381912,0.5122104198134674,2.2075748645778575
tortle,1.7211634376884828,4,4.17697536022545,0.4120597535905943,0.5122104198134674,1.5256370244239008
toucan,1.9938622882631953,3,4.021000438595356,0.4958622409301962,0.5122104198134674,1.961945368476158
vpr.vnm,2.375431253780437,2,3.6394314730781145,0.6526929470583969,0.5122104198134674,2.6496984725068526
